input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0,6,0,0.159304948,0.058286848,20.537121440,0.038621179,20.793334415,20.65,0.11,107100
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0,5,0,0.160846364,0.053265835,20.080477118,0.030536779,20.325126096,20.18,0.11,107100
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0,5,0,0.163224541,0.059143335,20.233372766,0.030734708,20.486475350,20.34,0.11,107096
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0,5,0,0.168266061,0.058817305,23.962164581,0.034817101,24.224065048,24.07,0.13,108032
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0,6,0,0.164316283,0.067444103,23.840709667,0.033868857,24.106338910,23.97,0.12,108032
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0,4,0,0.507838211,0.053172158,23.001942889,0.033558496,23.596511754,23.09,0.14,108032
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0,6,0,0.177157722,0.151845031,25.542338780,0.051277995,25.922619528,25.77,0.13,108972
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0,6,0,0.191036718,0.217305570,29.135626293,0.080053733,29.624022314,29.48,0.12,108976
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0,4,0,0.182601366,0.062330271,27.503919220,0.037652269,27.786503126,27.63,0.13,108976
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0,8,0,0.190197576,0.119981805,30.585800128,0.041015630,30.936995139,30.78,0.14,109912
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0,5,0,0.189073745,0.086781551,32.344217399,0.042299116,32.662371811,32.50,0.15,109912
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0,5,0,0.191612906,0.078273378,30.468136065,0.041264975,30.779287324,30.65,0.10,109912
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0,4,0,0.203110270,0.078082774,34.092780652,0.053871737,34.427845433,34.25,0.16,110852
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0,5,0,0.207768190,0.122295793,33.301744961,0.043745541,33.675554485,33.50,0.15,110852
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0,5,0,0.194828809,0.140935126,34.466375982,0.046225581,34.848365498,34.70,0.13,110852
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0,12,0,0.215356175,0.385473237,37.947823628,0.054511133,38.603164173,38.43,0.15,111784
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0,5,0,0.212698464,0.098415244,38.902400507,0.049482204,39.262996419,39.09,0.15,111788
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0,5,0,0.211275521,0.177608553,38.705318877,0.051192599,39.145395550,38.99,0.13,111784
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0,3,0,0.223155879,0.084985248,42.277008819,0.054399311,42.639549257,42.46,0.16,112724
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0,4,0,0.221832484,0.103174327,42.043913216,0.073769422,42.442689449,42.28,0.14,112724
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0,6,0,0.223369736,0.263360478,42.322543840,0.073833211,42.883107265,42.72,0.15,112720
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0,5,0,0.229541759,0.258845081,47.053067628,0.066720169,47.608174637,47.43,0.16,113664
input/test_n1000_m200000_f2_no2.utv,1000,200000,2,0,6,0,0.242319163,0.167534079,47.030129728,0.057348185,47.497331155,47.28,0.20,113668
input/test_n1000_m200000_f2_no3.utv,1000,200000,2,0,5,0,0.768517114,0.267267620,47.441040248,0.113785396,48.590610378,47.87,0.17,113660
