input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0.011924345,0.618699207,2.024623601,0.000947889,2.656195042,2.64,0.00,2488
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0.012752358,0.626168242,2.031880355,0.000954961,2.671755916,2.66,0.00,2468
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0.013048586,0.635133327,2.031041501,0.000932085,2.680155499,2.67,0.00,2476
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0.023726667,1.368129719,2.737899275,0.001866356,4.131622017,4.12,0.00,3968
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0.025732395,1.366843536,2.723329358,0.001901986,4.117807275,4.10,0.01,3968
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0.023804422,1.366077875,2.751793302,0.001884060,4.143559659,4.13,0.01,3948
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0.036531597,2.272717170,3.650096457,0.003499818,5.962845042,5.95,0.01,5456
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0.034383318,2.268331929,3.635528017,0.003220088,5.941463352,5.93,0.01,5428
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0.036318076,2.270094590,3.687767952,0.003227826,5.997408444,5.98,0.01,5516
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0.046597658,3.179381859,4.544422452,0.004713607,7.775115576,7.75,0.01,6960
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0.045834120,3.180056839,4.619630485,0.004693087,7.850214531,7.82,0.02,7020
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0.045782566,3.186272105,4.588603125,0.004709240,7.825367036,7.80,0.01,6952
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0.060094580,4.115216167,5.514857548,0.006310450,9.696478745,9.66,0.03,8436
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0.057154374,4.101584620,5.472317366,0.006373402,9.637429762,9.61,0.02,8392
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0.057118628,4.110608680,5.476934562,0.006328290,9.650990160,9.62,0.02,8424
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0.067967883,5.087839844,6.497162407,0.008055738,11.661025872,11.63,0.02,9996
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0.068503307,5.028904053,6.405802510,0.007943326,11.511153196,11.48,0.03,9932
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0.072609527,5.024563078,6.385927534,0.007946600,11.491046739,11.46,0.02,9944
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0.079774918,5.973067946,7.387534360,0.009954795,13.450332019,13.42,0.02,11484
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0.084758364,5.992028187,7.390003991,0.009637324,13.476427866,13.43,0.04,11396
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0.090097893,5.972169356,7.361036435,0.009698247,13.433001931,13.38,0.05,11480
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0.095860590,6.958910738,8.339014109,0.011388343,15.405173780,15.36,0.04,12904
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0.090597897,6.946104919,8.367108338,0.011407626,15.415218780,15.37,0.03,12952
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0.094122981,6.922950116,8.329952262,0.011398059,15.358423418,15.32,0.03,12928
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0.113728969,7.911182023,9.328116152,0.013148792,17.366175936,17.31,0.05,14412
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0.104591244,7.911645642,9.320381500,0.013276545,17.349894931,17.30,0.04,14388
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0.108453201,7.897876064,9.332372125,0.013182614,17.351884004,17.30,0.04,14416
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.113513378,8.912683098,10.374295763,0.015030128,19.415522367,19.37,0.04,15924
