input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f1_no1.utv,1000,10000,2,0,13,0,0.028995364,0.004709149,2.050043098,0.000950078,2.084697689,2.05,0.00,2504
input/test_n1000_m10000_f1_no2.utv,1000,10000,2,0,13,0,0.037064218,0.004706496,2.062066040,0.000946442,2.104783196,2.07,0.00,2508
input/test_n1000_m10000_f1_no3.utv,1000,10000,2,0,16,0,0.093323889,0.005586884,2.076824016,0.000963237,2.176698026,2.08,0.00,2516
input/test_n1000_m20000_f1_no1.utv,1000,20000,1,0,13,0,0.077902932,0.010368191,0.003631857,0.001840521,0.093743501,0.02,0.01,4008
input/test_n1000_m20000_f1_no2.utv,1000,20000,1,0,11,0,0.072983038,0.008797837,0.003436643,0.001815540,0.087033058,0.02,0.01,3992
input/test_n1000_m20000_f1_no3.utv,1000,20000,2,0,12,0,0.174891047,0.009442047,2.813596391,0.001849264,2.999778749,2.83,0.01,4012
input/test_n1000_m30000_f1_no1.utv,1000,30000,2,0,14,0,0.715497445,0.018201241,3.761972631,0.003472288,4.499143605,3.80,0.01,5540
input/test_n1000_m30000_f1_no2.utv,1000,30000,1,0,7,0,0.053822986,0.010259777,0.005096294,0.003174976,0.072354033,0.03,0.01,5516
input/test_n1000_m30000_f1_no3.utv,1000,30000,1,0,7,0,0.050892000,0.010173554,0.005140159,0.003177013,0.069382726,0.03,0.01,5544
input/test_n1000_m40000_f1_no1.utv,1000,40000,1,0,8,0,0.065138991,0.015991186,0.006925379,0.004657138,0.092712694,0.05,0.01,7024
input/test_n1000_m40000_f1_no2.utv,1000,40000,1,0,5,0,0.062711008,0.011299217,0.006661640,0.004672618,0.085344483,0.04,0.01,7032
input/test_n1000_m40000_f1_no3.utv,1000,40000,1,0,8,0,0.060171974,0.016234270,0.006658136,0.004652723,0.087717103,0.05,0.01,7028
input/test_n1000_m50000_f1_no1.utv,1000,50000,2,0,7,0,0.074110357,0.018545787,5.510104528,0.006523126,5.609283798,5.57,0.01,8460
input/test_n1000_m50000_f1_no2.utv,1000,50000,1,0,6,0,0.069624278,0.016552013,0.008183571,0.006226185,0.100586047,0.05,0.02,8464
input/test_n1000_m50000_f1_no3.utv,1000,50000,1,0,7,0,0.069240854,0.018533241,0.008125688,0.006227305,0.102127088,0.06,0.01,8476
input/test_n1000_m60000_f1_no1.utv,1000,60000,1,0,6,0,0.087562741,0.020290948,0.010170519,0.007885907,0.125910115,0.06,0.03,10044
input/test_n1000_m60000_f1_no2.utv,1000,60000,2,0,8,0,0.108446627,0.025304032,6.465129398,0.007971584,6.606851641,6.53,0.03,9972
input/test_n1000_m60000_f1_no3.utv,1000,60000,2,0,8,0,0.472693588,0.025353828,6.494318630,0.007951903,7.000317949,6.56,0.02,10000
input/test_n1000_m70000_f1_no1.utv,1000,70000,2,0,6,0,0.096281252,0.024038774,7.404106240,0.009646453,7.534072719,7.48,0.02,11496
input/test_n1000_m70000_f1_no2.utv,1000,70000,1,0,5,0,0.123773254,0.021404638,0.011472798,0.009596941,0.166247631,0.08,0.03,11464
input/test_n1000_m70000_f1_no3.utv,1000,70000,1,0,9,0,0.103147180,0.033126477,0.011587730,0.009573648,0.157435035,0.10,0.02,11540
input/test_n1000_m80000_f1_no1.utv,1000,80000,1,0,6,0,0.107787529,0.027784655,0.013232125,0.011365899,0.160170208,0.10,0.03,12924
input/test_n1000_m80000_f1_no2.utv,1000,80000,2,0,6,0,0.109977935,0.027879144,8.389734297,0.011703629,8.539295005,8.47,0.04,12920
input/test_n1000_m80000_f1_no3.utv,1000,80000,2,0,7,0,0.113684770,0.031605649,8.391831998,0.011397667,8.548520084,8.48,0.04,13020
input/test_n1000_m90000_f1_no1.utv,1000,90000,2,0,7,0,0.113502281,0.035770858,9.417745355,0.013204429,9.580222923,9.52,0.03,14496
input/test_n1000_m90000_f1_no2.utv,1000,90000,1,0,6,0,0.137272813,0.031731929,0.015267084,0.013423796,0.197695622,0.12,0.03,14428
input/test_n1000_m90000_f1_no3.utv,1000,90000,1,0,7,0,0.123322636,0.036153143,0.015217769,0.013359371,0.188052919,0.12,0.04,14500
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0,5,0,0.142398719,0.031416858,0.017363344,0.015740689,0.206919610,0.13,0.04,15996
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0,6,0,0.149027554,0.035932998,0.017340629,0.015667838,0.217969019,0.14,0.05,16008
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0,5,0,0.134076378,0.031345934,10.355214956,0.014926963,10.535564231,10.45,0.06,15988
input/test_n1000_m110000_f1_no1.utv,1000,110000,2,0,6,0,0.135452847,0.039957054,11.366104331,0.016696781,11.558211013,11.49,0.04,17416
input/test_n1000_m110000_f1_no2.utv,1000,110000,1,0,6,0,0.148666029,0.039869150,0.019636214,0.018358988,0.226530381,0.14,0.06,17456
input/test_n1000_m110000_f1_no3.utv,1000,110000,1,0,4,0,0.138863009,0.029851576,0.019344958,0.018329943,0.206389486,0.12,0.05,17508
input/test_n1000_m120000_f1_no1.utv,1000,120000,1,0,5,0,0.150359215,0.038808408,0.021396208,0.021290636,0.231854467,0.15,0.05,18976
input/test_n1000_m120000_f1_no2.utv,1000,120000,1,0,6,0,0.152999581,0.044132484,0.021251957,0.021272754,0.239656776,0.15,0.06,18936
input/test_n1000_m120000_f1_no3.utv,1000,120000,2,0,6,0,0.150511339,0.044503823,12.516079049,0.018644622,12.729738833,12.66,0.04,18984
input/test_n1000_m130000_f1_no1.utv,1000,130000,1,0,5,0,0.170690901,0.042545350,0.023614549,0.024319981,0.261170781,0.16,0.07,20504
input/test_n1000_m130000_f1_no2.utv,1000,130000,2,0,5,0,0.168181296,0.042718811,13.604999730,0.020526253,13.836426090,13.74,0.06,20520
input/test_n1000_m130000_f1_no3.utv,1000,130000,1,0,5,0,0.161597483,0.043327300,0.023919388,0.024481811,0.253325982,0.17,0.05,20576
input/test_n1000_m140000_f1_no1.utv,1000,140000,1,0,5,0,0.188228524,0.047177990,0.025861059,0.027654904,0.288922477,0.19,0.05,21980
input/test_n1000_m140000_f1_no2.utv,1000,140000,2,0,4,0,0.183737271,0.040908767,14.870502088,0.022635777,15.117783903,15.02,0.06,21960
