input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0.123305800,2.482535753,0.016711968,0.006762232,2.629315753,2.58,0.04,17044
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0.121046887,2.480881140,0.017310898,0.006580747,2.625819672,2.57,0.04,17040
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0.121623428,2.504297406,0.009331247,0.000169639,2.635421720,2.58,0.04,17040
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0.121486406,5.246321076,0.010159104,0.000255234,5.378221820,5.33,0.04,17180
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0.121312570,5.240509069,0.010053726,0.000252953,5.372128318,5.33,0.04,17180
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0.121820433,5.235878126,0.018043054,0.006730012,5.382471625,5.33,0.04,17184
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0.121281130,8.084964370,0.010999720,0.000295874,8.217541094,8.18,0.03,17320
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0.121679239,8.052282242,0.010837132,0.000279765,8.185078378,8.13,0.05,17320
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0.121073697,7.989181798,0.010583746,0.000260327,8.121099568,8.07,0.05,17324
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0.121235047,10.880444688,0.019738961,0.007023715,11.028442411,10.99,0.03,17460
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0.120449096,10.900513705,0.011400116,0.000295430,11.032658347,10.98,0.05,17460
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0.120534867,10.754178427,0.019404820,0.006955994,10.901074108,10.86,0.04,17460
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0.120749709,13.780110172,0.011820740,0.000320419,13.913001040,13.87,0.04,17600
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0.120699297,13.643154283,0.011638010,0.000321012,13.775812602,13.73,0.04,17604
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0.119946622,13.760959488,0.021000830,0.007294032,13.909200972,13.87,0.04,17600
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0.119839858,16.693856032,0.021457056,0.007518131,16.842671077,16.80,0.04,17744
input/test_n6000_m100000_f1_no2.utv,6000,100000,2,0.121504384,16.572906745,0.012448637,0.000365690,16.707225456,16.66,0.04,17740
input/test_n6000_m100000_f1_no3.utv,6000,100000,2,0.120652491,16.539541704,0.012495771,0.000398308,16.673088274,16.63,0.04,17740
input/test_n7000_m100000_f1_no1.utv,7000,100000,1,0.120297520,19.513555222,0.021929508,0.007502350,19.663284600,19.62,0.04,17888
input/test_n7000_m100000_f1_no2.utv,7000,100000,1,0.120372204,19.500888848,0.022003141,0.007523657,19.650787850,19.61,0.04,17884
input/test_n7000_m100000_f1_no3.utv,7000,100000,1,0.121140188,19.618732549,0.022374070,0.007655512,19.769902319,19.73,0.04,17888
input/test_n8000_m100000_f1_no1.utv,8000,100000,2,0.119952933,22.601502426,0.015352331,0.000433306,22.737240996,22.69,0.04,18028
input/test_n8000_m100000_f1_no2.utv,8000,100000,1,0.119923410,22.398425618,0.022743446,0.007685973,22.548778447,22.51,0.04,18028
input/test_n8000_m100000_f1_no3.utv,8000,100000,2,0.119907135,22.580151507,0.015892637,0.000437871,22.716389150,22.67,0.04,18024
input/test_n9000_m100000_f1_no1.utv,9000,100000,1,0.120316702,25.378335792,0.014066626,0.000554042,25.513273162,25.46,0.05,18164
input/test_n9000_m100000_f1_no2.utv,9000,100000,1,0.120546314,25.730116328,0.023308266,0.007786160,25.881757068,25.84,0.04,18164
input/test_n9000_m100000_f1_no3.utv,9000,100000,1,0.120754215,25.755037125,0.023531097,0.007804176,25.907126613,25.87,0.04,18164
input/test_n10000_m100000_f1_no1.utv,10000,100000,1,0.120139735,28.291635226,0.023549327,0.007768490,28.443092778,28.39,0.05,18304
input/test_n10000_m100000_f1_no2.utv,10000,100000,2,0.120190497,28.442469378,0.023894368,0.000552709,28.587106952,28.54,0.05,18304
input/test_n10000_m100000_f1_no3.utv,10000,100000,1,0.119754929,28.273598955,0.023782102,0.007802460,28.424938446,28.38,0.05,18304
input/test_n11000_m100000_f1_no1.utv,11000,100000,1,0.120261640,31.408177417,0.027470658,0.003112932,31.559022647,31.51,0.05,18448
input/test_n11000_m100000_f1_no2.utv,11000,100000,1,0.127961054,31.460728595,0.024015965,0.008177395,31.620883009,31.57,0.06,18448
input/test_n11000_m100000_f1_no3.utv,11000,100000,2,0.121140178,31.455208501,0.033862620,0.000529909,31.610741208,31.57,0.04,18444
input/test_n12000_m100000_f1_no1.utv,12000,100000,2,0.121313878,34.674966403,0.050100935,0.000863150,34.847244366,34.81,0.04,18588
input/test_n12000_m100000_f1_no2.utv,12000,100000,1,0.121714391,34.831734691,0.024676739,0.007983608,34.986109429,34.95,0.04,18584
input/test_n12000_m100000_f1_no3.utv,12000,100000,2,0.121097334,34.906256516,0.048676979,0.000544419,35.076575248,35.04,0.04,18584
input/test_n13000_m100000_f1_no1.utv,13000,100000,1,0.121796680,38.149768920,0.025185758,0.008091135,38.304842493,38.27,0.04,18732
input/test_n13000_m100000_f1_no2.utv,13000,100000,0,0.120895300,37.492998406,0.000047442,0.004783529,37.618724677,37.58,0.04,18728
input/test_n13000_m100000_f1_no3.utv,13000,100000,1,0.122229022,37.979446458,0.025217082,0.008345967,38.135238529,38.10,0.04,18732
input/test_n14000_m100000_f1_no1.utv,14000,100000,1,0.121804780,41.053022386,0.025581847,0.007607112,41.208016125,41.17,0.04,18872
input/test_n14000_m100000_f1_no2.utv,14000,100000,2,0.121302672,41.662536681,0.108260406,0.000601780,41.892701539,41.86,0.03,18868
input/test_n14000_m100000_f1_no3.utv,14000,100000,1,0.122104027,41.006427825,0.025611651,0.007991156,41.162134659,41.12,0.04,18868
input/test_n15000_m100000_f1_no1.utv,15000,100000,2,0.121673629,44.958768620,0.153426321,0.000757118,45.234625688,45.19,0.05,19012
input/test_n15000_m100000_f1_no2.utv,15000,100000,1,0.121750066,44.379282413,0.026211607,0.007707653,44.534951739,44.50,0.04,19012
input/test_n15000_m100000_f1_no3.utv,15000,100000,1,0.122111772,44.605448261,0.026180181,0.007627904,44.761368118,44.73,0.04,19012
input/test_n16000_m100000_f1_no1.utv,16000,100000,2,0.122479664,48.185211015,0.222327722,0.001050357,48.531068758,48.50,0.04,19148
input/test_n16000_m100000_f1_no2.utv,16000,100000,2,0.123433041,48.314568583,0.227841158,0.001028991,48.666871773,48.64,0.04,19148
input/test_n16000_m100000_f1_no3.utv,16000,100000,2,0.122198741,47.747154305,0.225683691,0.000760700,48.095797437,48.06,0.04,19152
