input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0.023243721,0.309414845,0.000021897,0.000451080,0.333131543,0.31,0.00,2184
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0.025550643,0.311510550,0.000018878,0.000449758,0.337529829,0.32,0.00,2188
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0.030280712,0.323945360,0.000018221,0.000451945,0.354696238,0.32,0.00,2184
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0.039814663,0.637292404,0.000019085,0.000947385,0.678073537,0.64,0.01,3976
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0.037470029,0.646919655,0.000018007,0.000944675,0.685352366,0.65,0.01,3976
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0.039786119,0.654592102,0.000021275,0.000972117,0.695371613,0.66,0.00,3976
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0.050564706,0.962010648,0.000016911,0.001492222,1.014084487,0.98,0.01,5756
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0.049225286,0.952475899,0.000022116,0.001529068,1.003252369,0.97,0.01,5752
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0.049907192,0.957084512,0.000020479,0.001492939,1.008505122,0.97,0.01,5752
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0.064283755,1.298465380,0.000019825,0.002055154,1.364824114,1.33,0.01,7544
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0.070396823,1.301636972,0.000022456,0.002101135,1.374157386,1.32,0.02,7544
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0.066067860,1.312738180,0.000030401,0.002113639,1.380950080,1.33,0.02,7544
input/test_n1000_m50000_f0_no1.utv,1000,50000,0,0.072520500,1.638163619,0.000022785,0.002940661,1.713647565,1.67,0.02,9224
input/test_n1000_m50000_f0_no2.utv,1000,50000,0,0.092766905,1.609418679,0.000026123,0.002687949,1.704899656,1.64,0.02,9224
input/test_n1000_m50000_f0_no3.utv,1000,50000,0,0.086586406,1.607717399,0.000033169,0.002722457,1.697059431,1.64,0.02,9224
input/test_n1000_m60000_f0_no1.utv,1000,60000,0,0.247471800,1.918724990,0.000019190,0.003280856,2.169496836,1.97,0.02,10792
input/test_n1000_m60000_f0_no2.utv,1000,60000,0,0.105859150,2.011257448,0.000028111,0.003274400,2.120419109,2.05,0.02,10792
input/test_n1000_m60000_f0_no3.utv,1000,60000,0,0.201490892,1.975162372,0.000018811,0.003262611,2.179934686,2.02,0.02,10788
input/test_n1000_m70000_f0_no1.utv,1000,70000,0,0.109246017,2.308670553,0.000022446,0.003857272,2.421796288,2.35,0.03,12356
input/test_n1000_m70000_f0_no2.utv,1000,70000,0,0.163012083,2.306262165,0.000029744,0.004198223,2.473502215,2.36,0.03,12356
input/test_n1000_m70000_f0_no3.utv,1000,70000,0,0.101899865,2.297229130,0.000022675,0.003870124,2.403021794,2.34,0.03,12356
input/test_n1000_m80000_f0_no1.utv,1000,80000,0,0.117237921,2.601158285,0.000032733,0.004552338,2.722981277,2.66,0.03,13912
input/test_n1000_m80000_f0_no2.utv,1000,80000,0,0.112226294,2.599584867,0.000023926,0.004524909,2.716359996,2.67,0.02,13912
input/test_n1000_m80000_f0_no3.utv,1000,80000,0,0.115228929,2.597298924,0.000025866,0.004548295,2.717102014,2.66,0.03,13912
input/test_n1000_m90000_f0_no1.utv,1000,90000,0,0.122002523,2.919871971,0.000028611,0.005514006,3.047417111,3.00,0.03,15480
input/test_n1000_m90000_f0_no2.utv,1000,90000,0,0.134515673,2.948280837,0.000025299,0.005404755,3.088226564,3.01,0.05,15480
input/test_n1000_m90000_f0_no3.utv,1000,90000,0,0.123777811,2.908472202,0.000025892,0.005539319,3.037815224,2.98,0.03,15480
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.120583901,3.324829956,0.000032013,0.006443065,3.451888935,3.41,0.03,17040
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.120408575,3.296710851,0.000033530,0.006457159,3.423610115,3.38,0.04,17040
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.120285820,3.317215750,0.000038496,0.006928034,3.444468100,3.40,0.04,17040
input/test_n1000_m110000_f0_no1.utv,1000,110000,0,0.161254154,3.733490609,0.000033212,0.007999539,3.902777514,3.82,0.06,18600
input/test_n1000_m110000_f0_no2.utv,1000,110000,0,0.149841314,3.697749267,0.000039402,0.007889056,3.855519039,3.79,0.04,18604
input/test_n1000_m110000_f0_no3.utv,1000,110000,0,0.163457244,3.735982804,0.000030777,0.007936951,3.907407776,3.82,0.05,18600
input/test_n1000_m120000_f0_no1.utv,1000,120000,0,0.167400056,4.139110324,0.000035113,0.009723932,4.316269425,4.25,0.04,20164
input/test_n1000_m120000_f0_no2.utv,1000,120000,0,0.167748528,4.132753954,0.000042358,0.010013308,4.310558148,4.24,0.05,20164
input/test_n1000_m120000_f0_no3.utv,1000,120000,0,0.175082823,4.224826168,0.000045186,0.009992940,4.409947117,4.33,0.06,20164
input/test_n1000_m130000_f0_no1.utv,1000,130000,0,0.194217657,4.632556162,0.000037215,0.011920155,4.838731189,4.75,0.06,21728
