input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0,5,0,0.145291238,0.031941265,0.017664996,0.015951639,0.210849138,0.12,0.05,16000
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0,6,0,0.258207648,0.036449204,0.017654719,0.016396008,0.328707579,0.12,0.05,16008
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0,5,0,0.225356085,0.032394523,10.560758456,0.015077518,10.833586582,10.67,0.04,15988
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0,11,0,0.130022589,0.059626369,24.470223895,0.015035308,24.674908161,24.61,0.04,16356
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0,10,0,0.125307496,0.055665812,24.837678174,0.015243952,25.033895434,24.97,0.05,16332
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0,10,0,0.156033448,0.054897632,0.019136252,0.015824110,0.245891442,0.14,0.06,16352
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0,10,0,0.131615005,0.054988012,41.509281135,0.005567338,41.701451490,41.64,0.04,16640
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0,10,0,0.140632107,0.054900472,41.691965385,0.005203007,41.892700971,41.82,0.06,16720
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0,9,0,0.142081258,0.050252479,41.412750358,0.005230688,41.610314783,41.54,0.05,16660
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0,11,0,0.141035377,0.059456155,0.018528630,0.006375187,0.225395349,0.14,0.04,16912
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0,12,0,0.135761250,0.064097035,63.096361609,0.005551473,63.301771367,63.24,0.05,16984
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0,11,0,0.141674984,0.059670898,0.018508440,0.006381067,0.226235389,0.15,0.05,16920
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0,14,0,0.138516931,0.073729201,88.130365126,0.005683847,88.348295105,88.29,0.05,17268
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0,11,0,0.135936675,0.060229398,88.109395123,0.005892795,88.311453991,88.26,0.05,17328
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0,13,0,0.135031603,0.068549179,0.019560268,0.006601303,0.229742353,0.16,0.04,17256
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0,15,0,0.149604761,0.078392467,0.020413244,0.007048923,0.255459395,0.16,0.06,17572
input/test_n6000_m100000_f1_no2.utv,6000,100000,2,0,11,0,0.138164381,0.060628582,117.088806388,0.005676740,117.293276091,117.24,0.05,17572
input/test_n6000_m100000_f1_no3.utv,6000,100000,2,0,11,0,0.141216777,0.059805459,116.476301005,0.005645021,116.682968262,116.63,0.05,17552
input/test_n7000_m100000_f1_no1.utv,7000,100000,1,0,15,0,0.128745477,0.079454208,0.021627557,0.007074065,0.236901307,0.17,0.05,17840
input/test_n7000_m100000_f1_no2.utv,7000,100000,1,0,22,0,0.135318197,0.110738476,0.021690826,0.007290822,0.275038321,0.20,0.04,17876
input/test_n7000_m100000_f1_no3.utv,7000,100000,1,0,15,0,0.142767679,0.078972684,0.021801057,0.007153283,0.250694703,0.17,0.05,17856
input/test_n8000_m100000_f1_no1.utv,8000,100000,2,0,17,0,0.138423357,0.088339164,189.903464352,0.005782721,190.136009594,190.10,0.05,18180
input/test_n8000_m100000_f1_no2.utv,8000,100000,1,0,15,0,0.126595277,0.079402805,0.022553216,0.007277126,0.235828424,0.17,0.04,18148
input/test_n8000_m100000_f1_no3.utv,8000,100000,2,0,25,0,0.138213184,0.124692453,189.087752565,0.005743372,189.356401574,189.33,0.05,18196
input/test_n9000_m100000_f1_no1.utv,9000,100000,1,0,21,0,0.144281914,0.106755543,0.023085587,0.007248455,0.281371499,0.20,0.05,18240
input/test_n9000_m100000_f1_no2.utv,9000,100000,1,0,20,0,0.135250682,0.102649726,0.023599062,0.007585692,0.269085162,0.19,0.05,18520
input/test_n9000_m100000_f1_no3.utv,9000,100000,1,0,19,0,0.144032531,0.097526701,0.023752288,0.007099448,0.272410968,0.18,0.06,18432
input/test_n10000_m100000_f1_no1.utv,10000,100000,1,0,24,0,0.129660826,0.121817640,0.024364123,0.008004714,0.283847303,0.21,0.05,18724
input/test_n10000_m100000_f1_no2.utv,10000,100000,2,0,17,0,0.220237209,0.089474762,277.458199732,0.008755231,277.776666934,277.68,0.05,18712
input/test_n10000_m100000_f1_no3.utv,10000,100000,1,0,17,0,0.132654462,0.089386801,0.024635512,0.007465207,0.254141982,0.19,0.03,18736
input/test_n11000_m100000_f1_no1.utv,11000,100000,1,0,26,0,0.133218904,0.130647353,0.023605456,0.007309903,0.294781616,0.22,0.04,18428
input/test_n11000_m100000_f1_no2.utv,11000,100000,1,0,17,0,0.133692969,0.088986437,0.025041885,0.007816240,0.255537531,0.18,0.05,18988
input/test_n11000_m100000_f1_no3.utv,11000,100000,2,0,20,0,0.138608005,0.103685687,326.877199346,0.005896590,327.125389628,327.13,0.04,19092
input/test_n12000_m100000_f1_no1.utv,12000,100000,2,0,22,0,0.134376927,0.111960654,378.909426036,0.005899079,379.161662696,379.18,0.05,19420
input/test_n12000_m100000_f1_no2.utv,12000,100000,1,0,22,0,0.146989141,0.116792972,0.026579990,0.007961523,0.298323626,0.21,0.04,19396
input/test_n12000_m100000_f1_no3.utv,12000,100000,2,0,21,0,0.132381911,0.108023397,370.209556007,0.004372405,370.454333720,370.48,0.03,19324
input/test_n13000_m100000_f1_no1.utv,13000,100000,1,0,20,0,0.141445122,0.101502548,0.027497014,0.008527091,0.278971775,0.20,0.05,19680
input/test_n13000_m100000_f1_no2.utv,13000,100000,0,0,2147483647,56,0.132616185,118.277169457,0.000042311,0.005878200,118.415706153,118.35,0.05,12396
input/test_n13000_m100000_f1_no3.utv,13000,100000,1,0,22,0,0.157244306,0.110988372,0.027445939,0.008316993,0.303995610,0.21,0.07,19696
input/test_n14000_m100000_f1_no1.utv,14000,100000,1,0,26,0,0.154117991,0.128002746,0.028489434,0.008281447,0.318891618,0.22,0.06,20068
input/test_n14000_m100000_f1_no2.utv,14000,100000,2,0,23,0,0.132987898,0.115290668,494.870396025,0.006128767,495.124803358,495.17,0.05,20028
input/test_n14000_m100000_f1_no3.utv,14000,100000,1,0,26,0,0.133701349,0.128658346,0.028290268,0.008303215,0.298953178,0.22,0.04,20140
input/test_n15000_m100000_f1_no1.utv,15000,100000,2,0,26,0,0.129636644,0.128969191,558.965249453,0.006099580,559.229954868,559.31,0.04,20424
input/test_n15000_m100000_f1_no2.utv,15000,100000,1,0,21,0,0.133808681,0.105282361,0.028772998,0.008593733,0.276457773,0.20,0.04,20336
input/test_n15000_m100000_f1_no3.utv,15000,100000,1,0,35,0,0.128380916,0.169832973,0.029068370,0.008427045,0.335709304,0.27,0.04,20500
input/test_n16000_m100000_f1_no1.utv,16000,100000,2,0,28,0,0.140079586,0.135390161,623.916152325,0.006071369,624.197693441,624.29,0.04,20732
input/test_n16000_m100000_f1_no2.utv,16000,100000,2,0,33,0,0.138427291,0.158677157,622.545466124,0.006202785,622.848773357,622.93,0.05,20760
input/test_n16000_m100000_f1_no3.utv,16000,100000,2,0,27,0,0.133296721,0.131117004,623.261178003,0.006320895,623.531912623,623.63,0.03,20776
input/test_n17000_m100000_f1_no1.utv,17000,100000,1,0,29,0,0.210337007,0.141289569,0.031158080,0.009165092,0.391949748,0.24,0.05,21176
input/test_n17000_m100000_f1_no2.utv,17000,100000,2,0,26,0,0.316394780,0.125957417,690.776227928,0.006152689,691.224732814,691.15,0.04,21116
input/test_n17000_m100000_f1_no3.utv,17000,100000,2,0,28,0,0.148040682,0.136707491,692.269373037,0.006574758,692.560695968,692.65,0.04,21036
input/test_n18000_m100000_f1_no1.utv,18000,100000,2,0,28,0,0.131975886,0.135450034,765.149426972,0.004799501,765.421652393,765.54,0.05,21480
input/test_n18000_m100000_f1_no2.utv,18000,100000,1,0,30,0,0.145194292,0.144262916,0.032246425,0.009245221,0.330948854,0.24,0.05,21492
input/test_n18000_m100000_f1_no3.utv,18000,100000,2,0,25,0,0.131885613,0.122269349,622.530206344,0.004594728,622.788956034,622.88,0.04,21476
input/test_n19000_m100000_f1_no1.utv,19000,100000,2,0,33,0,0.142427847,0.154609534,836.582606130,0.226594138,837.106237649,837.02,0.05,21940
input/test_n19000_m100000_f1_no2.utv,19000,100000,2,0,46,0,0.151987355,0.213249799,839.918080895,0.006148748,840.289466797,840.42,0.04,21952
input/test_n19000_m100000_f1_no3.utv,19000,100000,1,0,29,0,0.713777283,0.138858895,0.033216158,0.009569389,0.895421725,0.24,0.04,21916
input/test_n20000_m100000_f1_no1.utv,20000,100000,2,0,40,0,0.229778965,0.182644765,904.908921334,0.006302479,905.327647543,905.40,0.04,22296
input/test_n20000_m100000_f1_no2.utv,20000,100000,2,0,31,0,0.174765738,0.145155540,904.726420412,0.006287336,905.052629026,905.17,0.05,22260
input/test_n20000_m100000_f1_no3.utv,20000,100000,1,0,44,0,0.143284468,0.201645991,0.034050250,0.009771527,0.388752236,0.31,0.04,22280
