input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f1_no1.utv,1000,10000,2,0.029088956,0.003397545,1.858169686,0.001321422,1.891977609,1.87,0.00,2116
input/test_n1000_m10000_f1_no2.utv,1000,10000,2,0.056253870,0.003390399,1.866847042,0.000958681,1.927449992,1.87,0.00,2116
input/test_n1000_m10000_f1_no3.utv,1000,10000,2,0.027740347,0.003438747,1.876959970,0.000961265,1.909100329,1.88,0.00,2132
input/test_n1000_m20000_f1_no1.utv,1000,20000,1,0.044452373,0.005628021,0.004150861,0.001917935,0.056149190,0.01,0.01,3632
input/test_n1000_m20000_f1_no2.utv,1000,20000,1,0.038541799,0.005392261,0.003980057,0.001923397,0.049837514,0.02,0.00,3612
input/test_n1000_m20000_f1_no3.utv,1000,20000,2,0.036703229,0.005457501,2.600701409,0.001884600,2.644746739,2.61,0.00,3636
input/test_n1000_m30000_f1_no1.utv,1000,30000,2,0.070194746,0.010637908,3.541742708,0.003248761,3.625824123,3.57,0.01,5168
input/test_n1000_m30000_f1_no2.utv,1000,30000,1,0.047986492,0.007552689,0.005767874,0.003290703,0.064597758,0.03,0.01,5140
input/test_n1000_m30000_f1_no3.utv,1000,30000,1,0.051953530,0.005088781,0.005545225,0.003270559,0.065858095,0.03,0.01,5168
input/test_n1000_m40000_f1_no1.utv,1000,40000,1,0.057212243,0.008338178,0.007383294,0.004834300,0.077768015,0.04,0.01,6652
input/test_n1000_m40000_f1_no2.utv,1000,40000,1,0.061775362,0.005686010,0.007374292,0.004822159,0.079657823,0.03,0.02,6660
input/test_n1000_m40000_f1_no3.utv,1000,40000,1,0.072962911,0.010735439,0.007031750,0.004771267,0.095501367,0.04,0.01,6660
input/test_n1000_m50000_f1_no1.utv,1000,50000,2,0.074376840,0.010151787,5.319593874,0.006335463,5.410457964,5.36,0.02,8096
input/test_n1000_m50000_f1_no2.utv,1000,50000,1,0.070619721,0.009147403,0.008522292,0.006355932,0.094645348,0.05,0.01,8100
input/test_n1000_m50000_f1_no3.utv,1000,50000,1,0.069743785,0.011293088,0.008608619,0.006357131,0.096002623,0.05,0.01,8104
input/test_n1000_m60000_f1_no1.utv,1000,60000,1,0.085046110,0.012542518,0.010583609,0.008017868,0.116190105,0.06,0.02,9684
input/test_n1000_m60000_f1_no2.utv,1000,60000,2,0.097310139,0.014339776,6.295478445,0.008041678,6.415170038,6.35,0.03,9608
input/test_n1000_m60000_f1_no3.utv,1000,60000,2,0.080003560,0.013989012,6.304767162,0.008060767,6.406820501,6.36,0.02,9628
input/test_n1000_m70000_f1_no1.utv,1000,70000,2,0.090841552,0.015302807,7.252348064,0.009650700,7.368143123,7.31,0.03,11128
input/test_n1000_m70000_f1_no2.utv,1000,70000,1,0.085407871,0.011247596,0.012095812,0.009807087,0.118558366,0.06,0.03,11100
input/test_n1000_m70000_f1_no3.utv,1000,70000,1,0.090307520,0.015521611,0.012198249,0.009810926,0.127838306,0.07,0.03,11176
input/test_n1000_m80000_f1_no1.utv,1000,80000,1,0.101008235,0.015392203,0.013762340,0.011955780,0.142118558,0.08,0.04,12564
input/test_n1000_m80000_f1_no2.utv,1000,80000,2,0.098205744,0.013419379,8.289521476,0.011497067,8.412643666,8.35,0.04,12560
input/test_n1000_m80000_f1_no3.utv,1000,80000,2,0.122122659,0.018603307,8.252289902,0.011387341,8.404403209,8.33,0.04,12664
input/test_n1000_m90000_f1_no1.utv,1000,90000,2,0.107151673,0.019221358,9.252546712,0.013139602,9.392059345,9.33,0.04,14132
input/test_n1000_m90000_f1_no2.utv,1000,90000,1,0.119383643,0.014791097,0.015790890,0.014001648,0.163967278,0.09,0.04,14060
input/test_n1000_m90000_f1_no3.utv,1000,90000,1,0.113433884,0.023855439,0.015964333,0.013805153,0.167058809,0.10,0.04,14140
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0.114516820,0.015438108,0.017651189,0.016032522,0.163638639,0.10,0.04,15636
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0.117731777,0.015722722,0.017598010,0.016259594,0.167312103,0.09,0.05,15648
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0.119864934,0.018629983,10.211776684,0.015244269,10.365515870,10.30,0.04,15624
input/test_n1000_m110000_f1_no1.utv,1000,110000,2,0.151007871,0.020165159,11.250171655,0.016789628,11.438134313,11.35,0.04,17056
input/test_n1000_m110000_f1_no2.utv,1000,110000,1,0.133185447,0.018621108,0.020071144,0.018878903,0.190756602,0.12,0.04,17092
input/test_n1000_m110000_f1_no3.utv,1000,110000,1,0.165168759,0.017302049,0.019901823,0.018618565,0.220991196,0.11,0.05,17148
input/test_n1000_m120000_f1_no1.utv,1000,120000,1,0.141316281,0.021814940,0.021873903,0.021411068,0.206416192,0.12,0.05,18616
