input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n13000_m100000_f2_no1.utv,13000,100000,2,0,20,0,0.189827355,0.070519425,0.112845636,0.001149009,0.374341425,0.28,0.05,19428
input/test_n13000_m100000_f2_no2.utv,13000,100000,2,0,24,0,0.212403360,0.109599694,0.095692118,0.001012438,0.418707610,0.33,0.05,19432
input/test_n13000_m100000_f2_no3.utv,13000,100000,2,0,27,0,0.170334382,0.093792236,0.086243746,0.000740607,0.351110971,0.28,0.05,19436
input/test_n14000_m100000_f2_no1.utv,14000,100000,2,0,27,0,0.177366258,0.092077295,0.126001068,0.000956225,0.396400846,0.31,0.05,19600
input/test_n14000_m100000_f2_no2.utv,14000,100000,2,0,22,0,0.177734602,0.075713029,0.133973802,0.000966308,0.388387741,0.30,0.05,19604
input/test_n14000_m100000_f2_no3.utv,14000,100000,2,0,19,0,0.173488383,0.065840633,0.135031326,0.000832599,0.375192941,0.30,0.05,19604
input/test_n15000_m100000_f2_no1.utv,15000,100000,2,0,26,0,0.171991344,0.087611797,0.176410458,0.000854560,0.436868159,0.36,0.05,19776
input/test_n15000_m100000_f2_no2.utv,15000,100000,2,0,27,0,0.176612072,0.094381849,0.185248614,0.001096485,0.457339020,0.38,0.04,19780
input/test_n15000_m100000_f2_no3.utv,15000,100000,2,0,28,0,0.274975666,0.145324259,0.189894994,0.001207616,0.611402535,0.43,0.06,19772
input/test_n16000_m100000_f2_no1.utv,16000,100000,2,0,30,0,0.180903121,0.103916150,0.243248726,0.001020103,0.529088100,0.45,0.05,19948
input/test_n16000_m100000_f2_no2.utv,16000,100000,2,0,25,0,0.197819206,0.110783696,0.254813376,0.001478385,0.564894663,0.49,0.04,19944
input/test_n16000_m100000_f2_no3.utv,16000,100000,2,0,25,0,0.172858003,0.063713291,0.233872362,0.000839544,0.471283200,0.38,0.06,19948
input/test_n17000_m100000_f2_no1.utv,17000,100000,2,0,26,0,0.159807806,0.057834992,0.309514361,0.001055587,0.528212746,0.46,0.04,20116
input/test_n17000_m100000_f2_no2.utv,17000,100000,2,0,22,0,0.156366813,0.047211285,0.345874776,0.000961474,0.550414348,0.47,0.05,20120
