input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n13000_m100000_f1_no1.utv,13000,100000,1,0,21,0,0.571259992,0.104291561,0.027486866,0.008072006,0.711110425,0.20,0.04,19688
input/test_n13000_m100000_f1_no2.utv,13000,100000,0,0,44,56,0.122812605,0.206831661,0.000036743,0.005403173,0.335084182,0.28,0.03,12400
input/test_n13000_m100000_f1_no3.utv,13000,100000,1,0,23,0,0.361640603,0.114556963,0.027681225,0.008019851,0.511898642,0.21,0.04,19704
input/test_n14000_m100000_f1_no1.utv,14000,100000,1,0,27,0,0.138859384,0.132431371,0.028594197,0.008472439,0.308357391,0.22,0.05,20064
input/test_n14000_m100000_f1_no2.utv,14000,100000,2,0,24,0,0.127071600,0.117875339,483.935031657,0.006060889,484.186039485,484.24,0.04,20024
input/test_n14000_m100000_f1_no3.utv,14000,100000,1,0,27,0,0.128828678,0.133256753,0.028689053,0.008194885,0.298969369,0.23,0.04,20140
input/test_n15000_m100000_f1_no1.utv,15000,100000,2,0,27,0,0.131583988,0.132380841,503.063885705,0.004498135,503.332348669,503.37,0.06,20424
input/test_n15000_m100000_f1_no2.utv,15000,100000,1,0,22,0,0.138315419,0.107673360,0.028984567,0.008623712,0.283597058,0.20,0.05,20344
input/test_n15000_m100000_f1_no3.utv,15000,100000,1,0,36,0,0.128423932,0.172427207,0.029678334,0.008674147,0.339203620,0.27,0.04,20500
input/test_n16000_m100000_f1_no1.utv,16000,100000,2,0,29,0,0.263981843,0.140049587,611.568738729,0.006162862,611.978933021,611.93,0.05,20724
input/test_n16000_m100000_f1_no2.utv,16000,100000,2,0,34,0,0.131462433,0.164008239,612.402902379,0.006223932,612.704596983,612.80,0.04,20764
input/test_n16000_m100000_f1_no3.utv,16000,100000,2,0,28,0,0.345768152,0.134449039,610.502604523,0.006121526,610.988943240,610.86,0.05,20776
input/test_n17000_m100000_f1_no1.utv,17000,100000,1,0,30,0,0.131273607,0.142440633,0.031456513,0.009108197,0.314278950,0.24,0.04,21172
input/test_n17000_m100000_f1_no2.utv,17000,100000,2,0,27,0,0.133463503,0.130578217,679.956351035,0.006375765,680.226768520,680.32,0.05,21116
input/test_n17000_m100000_f1_no3.utv,17000,100000,2,0,29,0,0.128056689,0.139888145,678.932910374,0.006221462,679.207076670,679.32,0.04,21032
input/test_n18000_m100000_f1_no1.utv,18000,100000,2,0,29,0,0.130795989,0.139203432,746.558595347,0.006359694,746.834954462,746.96,0.04,21488
input/test_n18000_m100000_f1_no2.utv,18000,100000,1,0,31,0,0.130699809,0.144957430,0.031949913,0.009266972,0.316874124,0.25,0.04,21496
input/test_n18000_m100000_f1_no3.utv,18000,100000,2,0,26,0,0.128580767,0.124757297,743.949385491,0.006374246,744.209097801,744.33,0.04,21476
input/test_n19000_m100000_f1_no1.utv,19000,100000,2,0,34,0,0.204531240,0.158998845,736.666775935,0.004592430,737.034898450,737.07,0.05,21940
input/test_n19000_m100000_f1_no2.utv,19000,100000,2,0,47,0,0.134101238,0.215027423,820.629873294,0.006310956,820.985312911,821.11,0.06,21948
input/test_n19000_m100000_f1_no3.utv,19000,100000,1,0,30,0,0.133082158,0.144168973,0.033331636,0.009584398,0.320167165,0.24,0.05,21916
input/test_n20000_m100000_f1_no1.utv,20000,100000,2,0,41,0,0.133980691,0.188838491,891.121500838,0.006402361,891.450722381,891.61,0.04,22288
input/test_n20000_m100000_f1_no2.utv,20000,100000,2,0,32,0,0.130654800,0.151322992,891.819575063,0.006494050,892.108046905,892.26,0.05,22252
input/test_n20000_m100000_f1_no3.utv,20000,100000,1,0,45,0,0.127842045,0.204855504,0.033943291,0.009891724,0.376532564,0.31,0.04,22276
