input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,algorithm,user,system,maximum resident set size (kB)
input/test_n8000_m100000_f1_no3.utv,8000,100000,2,0,24,0,0.058186922,0.079577029,0.014616761,0.000472679,0.094666469,0.11,0.01,24532
input/test_n9000_m100000_f1_no1.utv,9000,100000,1,0,22,0,0.058432805,0.074638283,0.012637176,0.000588114,0.087863573,0.10,0.01,24700
input/test_n9000_m100000_f1_no2.utv,9000,100000,1,0,19,0,0.052943783,0.073762382,0.028731333,0.009904397,0.112398112,0.14,0.00,24704
input/test_n9000_m100000_f1_no3.utv,9000,100000,1,0,19,0,0.059269588,0.076492647,0.026222354,0.010469065,0.113184066,0.13,0.01,24704
input/test_n10000_m100000_f1_no1.utv,10000,100000,1,0,22,0,0.056501156,0.076695608,0.025785501,0.009905911,0.112387020,0.14,0.00,24880
input/test_n10000_m100000_f1_no2.utv,10000,100000,2,0,18,0,0.056944390,0.069301473,0.021259416,0.000489007,0.091049896,0.11,0.01,24880
input/test_n10000_m100000_f1_no3.utv,10000,100000,1,0,22,0,0.051866700,0.077693070,0.026024611,0.009289742,0.113007423,0.13,0.01,24876
input/test_n11000_m100000_f1_no1.utv,11000,100000,1,0,29,0,0.174767017,0.090134436,0.028441031,0.003497147,0.122072614,0.14,0.01,25048
input/test_n11000_m100000_f1_no2.utv,11000,100000,1,0,21,0,0.054933505,0.075330109,0.025549686,0.009296507,0.110176302,0.13,0.01,25048
input/test_n11000_m100000_f1_no3.utv,11000,100000,2,0,20,0,0.064343253,0.074622909,0.030787655,0.000543011,0.105953575,0.13,0.01,25048
input/test_n12000_m100000_f1_no1.utv,12000,100000,2,0,21,0,0.061090056,0.076255881,0.045025129,0.000590134,0.121871144,0.15,0.01,25224
input/test_n12000_m100000_f1_no2.utv,12000,100000,1,0,23,0,0.079489459,0.081839246,0.027362464,0.009779177,0.118980887,0.15,0.00,25224
input/test_n12000_m100000_f1_no3.utv,12000,100000,2,0,25,0,0.054751944,0.083710983,0.043644381,0.000582859,0.127938223,0.15,0.01,25224
input/test_n13000_m100000_f1_no1.utv,13000,100000,1,0,26,0,0.057782867,0.086375031,0.027670150,0.009557158,0.123602339,0.15,0.00,25392
input/test_n13000_m100000_f1_no2.utv,13000,100000,0,0,34,56,0.081950456,0.096545435,0.000050600,0.008325834,0.104921869,0.13,0.01,25396
input/test_n13000_m100000_f1_no3.utv,13000,100000,1,0,21,0,0.054066537,0.077561239,0.027194425,0.009222026,0.113977690,0.14,0.01,25392
input/test_n14000_m100000_f1_no1.utv,14000,100000,1,0,29,0,0.062029696,0.090819430,0.026982557,0.009205793,0.127007780,0.15,0.00,25560
input/test_n14000_m100000_f1_no2.utv,14000,100000,2,0,24,0,0.056646806,0.080358863,0.085502253,0.000561595,0.166422711,0.19,0.01,25564
input/test_n14000_m100000_f1_no3.utv,14000,100000,1,0,29,0,0.061098370,0.092505097,0.027213682,0.009305598,0.129024377,0.15,0.00,25564
input/test_n15000_m100000_f1_no1.utv,15000,100000,2,0,27,0,0.057107265,0.090009339,0.110217946,0.000689111,0.200916396,0.22,0.01,25740
input/test_n15000_m100000_f1_no2.utv,15000,100000,1,0,22,0,0.082355533,0.075414240,0.025962677,0.008541288,0.109918205,0.13,0.00,25740
input/test_n15000_m100000_f1_no3.utv,15000,100000,1,0,36,0,0.054110060,0.105054302,0.028028593,0.009229941,0.142312836,0.17,0.00,25732
input/test_n16000_m100000_f1_no1.utv,16000,100000,2,0,28,0,0.062007841,0.092147121,0.148048126,0.000768816,0.240964063,0.26,0.01,25912
input/test_n16000_m100000_f1_no2.utv,16000,100000,2,0,28,0,0.058847747,0.093438873,0.148603960,0.000773386,0.242816219,0.27,0.01,25912
input/test_n16000_m100000_f1_no3.utv,16000,100000,2,0,27,0,0.056597910,0.091548519,0.151818425,0.000864438,0.244231382,0.27,0.01,25912
input/test_n17000_m100000_f1_no1.utv,17000,100000,1,0,27,0,0.431575794,0.091705375,0.031350702,0.009523754,0.132579831,0.16,0.01,26080
input/test_n17000_m100000_f1_no2.utv,17000,100000,2,0,26,0,0.064278960,0.092373963,0.198253502,0.000839649,0.291467114,0.32,0.01,26084
input/test_n17000_m100000_f1_no3.utv,17000,100000,2,0,26,0,0.058637023,0.091135580,0.200591438,0.000867967,0.292594985,0.32,0.01,26084
input/test_n18000_m100000_f1_no1.utv,18000,100000,2,0,27,0,0.059173164,0.093670528,0.245083985,0.000910859,0.339665372,0.36,0.01,26256
input/test_n18000_m100000_f1_no2.utv,18000,100000,1,0,31,0,0.060736642,0.093854847,0.028129442,0.008191610,0.130175899,0.16,0.00,26256
input/test_n18000_m100000_f1_no3.utv,18000,100000,2,0,26,0,0.060669118,0.084497853,0.253110590,0.000762914,0.338371357,0.36,0.00,26256
input/test_n19000_m100000_f1_no1.utv,19000,100000,2,0,35,0,0.063847936,0.106441853,0.304691183,0.000960776,0.412093812,0.44,0.00,26428
input/test_n19000_m100000_f1_no2.utv,19000,100000,2,0,47,0,0.137014660,0.120800509,0.302745720,0.000821312,0.424367541,0.44,0.01,26424
input/test_n19000_m100000_f1_no3.utv,19000,100000,1,0,26,0,0.061073264,0.085114047,0.029026287,0.007872070,0.122012404,0.14,0.01,26428
input/test_n20000_m100000_f1_no1.utv,20000,100000,2,0,39,0,0.061358559,0.108918334,0.377961441,0.000887193,0.487766968,0.51,0.01,26596
input/test_n20000_m100000_f1_no2.utv,20000,100000,2,0,32,0,0.094137715,0.096243286,0.379336159,0.000928628,0.476508073,0.50,0.01,26596
input/test_n20000_m100000_f1_no3.utv,20000,100000,1,0,43,0,0.062927609,0.118228238,0.030244389,0.007787034,0.156259661,0.18,0.01,26600
