input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0.208490765,0.015400183,0.017226664,0.016391872,0.257509484,0.09,0.05,15656
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0.122239645,0.016049256,0.017086181,0.016698640,0.172073722,0.10,0.04,15664
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0.115987316,0.018516083,10.135782342,0.014854328,10.285140069,10.22,0.04,15644
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0.156329651,0.027651687,23.385759987,0.015137536,23.584878861,23.48,0.04,16004
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0.126397344,0.028948206,23.360923932,0.015113489,23.531382971,23.47,0.04,15980
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0.125325081,0.034576837,0.018710305,0.016245448,0.194857671,0.12,0.04,16000
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0.119670191,0.031723983,39.261514889,0.005126837,39.418035900,39.36,0.04,16260
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0.127770746,0.032162775,39.273243860,0.005112284,39.438289665,39.37,0.05,16336
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0.135161883,0.030949433,39.274811035,0.005166243,39.446088594,39.37,0.04,16280
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0.127261469,0.039122100,0.020444632,0.006408043,0.193236244,0.12,0.04,16516
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0.121974795,0.043444817,58.618333295,0.005432666,58.789185573,58.74,0.04,16584
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0.121513532,0.037140891,0.020287939,0.006421755,0.185364117,0.12,0.03,16520
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0.116128036,0.044987387,81.952159746,0.005540100,82.118815269,82.08,0.04,16832
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0.175015818,0.036669278,81.216014133,0.005543029,81.433242258,81.32,0.05,16888
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0.131792907,0.053544016,0.021166941,0.006460470,0.212964334,0.13,0.04,16824
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0.119717459,0.050127431,0.021752693,0.006470044,0.198067627,0.13,0.04,17100
input/test_n6000_m100000_f1_no2.utv,6000,100000,2,0.114639387,0.034504900,108.179095107,0.005571094,108.333810488,108.30,0.04,17092
input/test_n6000_m100000_f1_no3.utv,6000,100000,2,0.140735417,0.036894136,107.848639663,0.005617916,108.031887132,107.97,0.04,17084
input/test_n7000_m100000_f1_no1.utv,7000,100000,1,0.118909718,0.046599526,0.023027719,0.006729454,0.195266417,0.12,0.05,17352
input/test_n7000_m100000_f1_no2.utv,7000,100000,1,0.123729491,0.048998712,0.022798128,0.006841003,0.202367334,0.13,0.04,17384
input/test_n7000_m100000_f1_no3.utv,7000,100000,1,0.176422003,0.053074521,0.022736823,0.006593476,0.258826823,0.13,0.04,17360
input/test_n8000_m100000_f1_no1.utv,8000,100000,2,0.123501009,0.054591890,174.001649526,0.005711533,174.185453958,174.15,0.05,17612
input/test_n8000_m100000_f1_no2.utv,8000,100000,1,0.125809624,0.053016054,0.023549229,0.007111197,0.209486104,0.14,0.04,17596
input/test_n8000_m100000_f1_no3.utv,8000,100000,2,0.127936291,0.064398261,173.438130836,0.005674835,173.636140223,173.59,0.04,17636
input/test_n9000_m100000_f1_no1.utv,9000,100000,1,0.138594699,0.067316211,0.024222892,0.007348865,0.237482667,0.15,0.05,17552
input/test_n9000_m100000_f1_no2.utv,9000,100000,1,0.125845010,0.063561711,0.025273181,0.007131610,0.221811512,0.14,0.05,17864
input/test_n9000_m100000_f1_no3.utv,9000,100000,1,0.128199841,0.065329190,0.024673168,0.007195164,0.225397363,0.14,0.05,17804
input/test_n10000_m100000_f1_no1.utv,10000,100000,1,0.128065622,0.064091160,0.025647872,0.007222410,0.225027064,0.15,0.05,18044
input/test_n10000_m100000_f1_no2.utv,10000,100000,2,0.121921835,0.062519626,251.597631890,0.005816784,251.787890135,251.79,0.04,18052
input/test_n10000_m100000_f1_no3.utv,10000,100000,1,0.287445904,0.061383158,0.025883107,0.007231526,0.381943695,0.15,0.04,18060
input/test_n11000_m100000_f1_no1.utv,11000,100000,1,0.146480598,0.089733839,0.024816983,0.007180497,0.268211917,0.17,0.07,17560
input/test_n11000_m100000_f1_no2.utv,11000,100000,1,0.141296211,0.064355544,0.026486972,0.007587385,0.239726112,0.15,0.06,18232
input/test_n11000_m100000_f1_no3.utv,11000,100000,2,0.142208647,0.065274433,297.182653232,0.005927523,297.396063835,297.38,0.07,18332
input/test_n12000_m100000_f1_no1.utv,12000,100000,2,0.181116466,0.080611437,344.552635648,0.005799676,344.820163227,344.78,0.04,18600
input/test_n12000_m100000_f1_no2.utv,12000,100000,1,0.124452045,0.071363948,0.027550955,0.007656037,0.231022985,0.15,0.05,18572
input/test_n12000_m100000_f1_no3.utv,12000,100000,2,0.125271949,0.063293431,344.850814260,0.005859746,345.045239386,345.06,0.05,18504
input/test_n13000_m100000_f1_no1.utv,13000,100000,1,0.123716238,0.060475452,0.028414682,0.007624881,0.220231253,0.15,0.04,18824
input/test_n13000_m100000_f1_no2.utv,13000,100000,0,0.130956172,0.970316243,0.000036425,0.005220337,1.106529177,1.03,0.04,11892
input/test_n13000_m100000_f1_no3.utv,13000,100000,1,0.141264826,0.070999672,0.028748609,0.007946109,0.248959216,0.16,0.05,18832
input/test_n14000_m100000_f1_no1.utv,14000,100000,1,0.128218385,0.068946251,0.029618835,0.008190048,0.234973519,0.16,0.04,19104
input/test_n14000_m100000_f1_no2.utv,14000,100000,2,0.127873926,0.067921094,449.821498230,0.006013572,450.023306822,450.06,0.05,19096
input/test_n14000_m100000_f1_no3.utv,14000,100000,1,0.130639373,0.077945170,0.029816098,0.008081222,0.246481863,0.17,0.05,19160
input/test_n15000_m100000_f1_no1.utv,15000,100000,2,0.161779961,0.078983643,508.550706535,0.005993210,508.797463349,508.82,0.05,19384
input/test_n15000_m100000_f1_no2.utv,15000,100000,1,0.126696201,0.060718087,0.029969838,0.007933995,0.225318121,0.15,0.05,19312
input/test_n15000_m100000_f1_no3.utv,15000,100000,1,0.119526207,0.082599911,0.030616415,0.008215576,0.240958109,0.18,0.04,19448
input/test_n16000_m100000_f1_no1.utv,16000,100000,2,0.130310095,0.086892689,567.673013446,0.006097553,567.896313783,567.96,0.05,19644
input/test_n16000_m100000_f1_no2.utv,16000,100000,2,0.127397474,0.094323780,567.372160661,0.006094960,567.599976875,567.68,0.04,19672
input/test_n16000_m100000_f1_no3.utv,16000,100000,2,0.133856717,0.078305019,568.956621194,0.013443910,569.182226840,569.25,0.05,19680
input/test_n17000_m100000_f1_no1.utv,17000,100000,1,0.127447198,0.079287581,0.032257357,0.008588501,0.247580637,0.17,0.05,20036
