input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0,5,0,0.133140121,0.032364687,0.017900508,0.016711384,0.200116700,0.11,0.05,16000
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0,6,0,0.129746041,0.036281016,0.017624745,0.016459838,0.200111640,0.13,0.04,16012
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0,5,0,0.115883569,0.032439581,10.680771743,0.021453267,10.850548160,10.73,0.10,104284
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0,11,0,0.127890492,0.059855858,35.394845070,0.048661369,35.631252789,35.36,0.25,385824
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0,10,0,0.148818850,0.211921260,58.890008756,0.046119227,59.296868093,58.43,0.27,385828
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0,10,0,0.230760807,0.274424438,0.064877658,0.069603714,0.639666617,0.33,0.06,16356
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0,10,0,0.168963647,0.202383475,131.181061626,0.026331804,131.578740552,129.88,0.53,854900
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0,10,0,0.276464104,0.255923188,80.147285086,0.016018783,80.695691161,76.45,0.53,854896
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0,9,0,0.239233990,0.067700978,110.523209114,0.021718904,110.851862986,104.98,0.51,854900
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0,11,0,0.173224405,0.274946832,0.039142582,0.022610131,0.509923950,0.35,0.06,16916
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0,12,0,0.232614854,0.099650206,129.894521460,0.038278888,130.265065408,127.71,0.90,1511484
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0,11,0,0.163659567,0.074337818,0.024885720,0.029357035,0.292240140,0.17,0.04,16924
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0,14,0,0.199772719,0.258509452,159.820916736,0.013574955,160.292773862,155.89,1.17,2355436
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0,11,0,0.180402760,0.120421772,190.315934359,0.038002387,190.654761278,178.08,1.24,2355492
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0,13,0,0.222964055,0.325568971,0.038815092,0.039729401,0.627077519,0.37,0.04,17264
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0,15,0,0.187908987,0.152523519,0.029379264,0.026261961,0.396073731,0.26,0.05,17576
input/test_n6000_m100000_f1_no2.utv,6000,100000,2,0,11,0,0.175332685,0.074990557,266.179684566,0.029311517,266.459319325,259.97,1.83,3386940
input/test_n6000_m100000_f1_no3.utv,6000,100000,2,0,11,0,0.152814069,0.122023791,297.759733912,0.029046302,298.063618074,276.87,1.81,3386928
input/test_n7000_m100000_f1_no1.utv,7000,100000,1,0,15,0,0.185047602,0.198692644,0.026516114,0.023127425,0.433383785,0.26,0.04,17844
input/test_n7000_m100000_f1_no2.utv,7000,100000,1,0,22,0,0.147955388,0.131204467,0.026673911,0.013541354,0.319375120,0.23,0.04,17884
