input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0,2147483647,5,0.218336146,9.437585316,0.000020121,0.014888868,9.670830451,9.51,0.04,11084
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0,2147483647,17,0.127090695,9.378014093,0.000024751,0.015171388,9.520300927,9.45,0.04,11084
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0,2147483647,6,0.125166868,9.473092427,0.000025647,0.015044152,9.613329094,9.55,0.03,11080
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0,2147483647,3,0.128329080,19.061808105,0.000024862,0.015028983,19.205191030,19.14,0.04,11188
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0,2147483647,39,0.142209639,18.901867586,0.000030589,0.014786999,19.058894813,18.97,0.05,11192
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0,2147483647,21,0.125905066,18.872634799,0.000024271,0.014748681,19.013312817,18.96,0.03,11196
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0,2147483647,21,0.124141943,28.608459111,0.000028153,0.005224662,28.737853869,28.68,0.04,11312
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0,2147483647,3,0.334520233,28.744693703,0.000024190,0.005176200,29.084414326,28.82,0.03,11312
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0,2147483647,25,0.124124397,28.621292910,0.000028719,0.005230683,28.750676709,28.70,0.03,11312
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0,2147483647,16,0.122792134,38.189192343,0.000026760,0.005232670,38.317243907,38.27,0.03,11416
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0,2147483647,9,0.127909842,38.866289339,0.000023413,0.005230794,38.999453388,38.94,0.04,11420
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0,2147483647,13,0.207404880,38.521783579,0.000024956,0.005197695,38.734411110,38.60,0.04,11416
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0,2147483647,26,0.132234545,48.630906788,0.000029189,0.005617839,48.768788361,48.70,0.04,11528
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0,2147483647,16,0.128139261,48.717324325,0.000025206,0.005333792,48.850822584,48.79,0.04,11524
input/test_n5000_m100000_f0_no3.utv,5000,100000,0,0,2147483647,35,0.169853934,48.433118800,0.000032905,0.005604508,48.608610147,48.51,0.04,11528
input/test_n6000_m100000_f0_no1.utv,6000,100000,0,0,2147483647,72,0.129538096,58.952990936,0.000043939,0.005663107,59.088236078,59.03,0.04,11640
input/test_n6000_m100000_f0_no2.utv,6000,100000,0,0,2147483647,22,0.124547609,58.503625389,0.000027559,0.005591632,58.633792189,58.59,0.03,11640
input/test_n6000_m100000_f0_no3.utv,6000,100000,0,0,2147483647,73,0.211893245,58.703580188,0.000041926,0.005883079,58.921398438,58.79,0.04,11636
input/test_n7000_m100000_f0_no1.utv,7000,100000,0,0,2147483647,15,0.127012951,69.630185418,0.000026254,0.005657255,69.762881878,69.71,0.04,11744
input/test_n7000_m100000_f0_no2.utv,7000,100000,0,0,2147483647,44,0.130177265,69.919928146,0.000035674,0.005666593,70.055807678,70.00,0.04,11744
input/test_n7000_m100000_f0_no3.utv,7000,100000,0,0,2147483647,31,0.123111257,69.979682711,0.000031181,0.005686445,70.108511594,70.06,0.04,11744
input/test_n8000_m100000_f0_no1.utv,8000,100000,0,0,2147483647,6,0.122517432,80.031937951,0.000024319,0.005574713,80.160054415,80.12,0.03,11856
input/test_n8000_m100000_f0_no2.utv,8000,100000,0,0,2147483647,14,0.128427127,79.773170931,0.000026843,0.005643630,79.907268531,79.85,0.05,11856
input/test_n8000_m100000_f0_no3.utv,8000,100000,0,0,2147483647,30,0.125662384,79.847655916,0.000033122,0.005683475,79.979034897,79.93,0.05,11856
input/test_n9000_m100000_f0_no1.utv,9000,100000,0,0,2147483647,8,0.204157930,91.368527204,0.000025146,0.005585049,91.578295329,91.46,0.04,11968
input/test_n9000_m100000_f0_no2.utv,9000,100000,0,0,2147483647,10,0.184463247,91.028666113,0.000025788,0.005329321,91.218484469,91.12,0.03,11968
input/test_n9000_m100000_f0_no3.utv,9000,100000,0,0,2147483647,33,0.109063749,91.351343627,0.000033753,0.005740489,91.466181618,91.45,0.03,11968
input/test_n10000_m100000_f0_no1.utv,10000,100000,0,0,2147483647,11,0.129021907,102.313545799,0.000026616,0.005401273,102.447995595,102.40,0.05,12072
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0,4,6,0.207549125,0.017776323,0.000019327,0.005266968,0.230611743,0.09,0.03,12068
