input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0.028531288,0.635831630,0.000016958,0.000886019,0.665265895,0.64,0.00,1840
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0.030535162,0.649188723,0.000019519,0.000874693,0.680618097,0.65,0.00,1836
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0.036530569,0.653013104,0.000018650,0.000881765,0.690444088,0.65,0.00,1836
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0.109926969,1.393306974,0.000019048,0.001789369,1.505042360,1.41,0.00,3004
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0.178069869,1.384833668,0.000021642,0.001847696,1.564772875,1.40,0.00,3000
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0.059073200,1.380905314,0.000022118,0.001850392,1.441851024,1.40,0.00,2996
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0.207519372,2.345556796,0.000018545,0.003136432,2.556231145,2.37,0.01,4156
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0.052014572,2.347735252,0.000018469,0.003143121,2.402911414,2.37,0.01,4156
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0.065341045,2.346139719,0.000021788,0.003141244,2.414643796,2.36,0.01,4152
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0.066174972,3.304734760,0.000023210,0.004661596,3.375594538,3.33,0.02,5320
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0.064475259,3.307013393,0.000017377,0.004629038,3.376135067,3.33,0.01,5320
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0.065326318,3.309998177,0.000017031,0.004631177,3.379972703,3.34,0.01,5320
input/test_n1000_m50000_f0_no1.utv,1000,50000,0,0.092769350,4.292177932,0.000017110,0.006216597,4.391180989,4.33,0.02,6380
input/test_n1000_m50000_f0_no2.utv,1000,50000,0,0.139973762,4.296728061,0.000019561,0.006239068,4.442960452,4.33,0.02,6380
input/test_n1000_m50000_f0_no3.utv,1000,50000,0,0.077291994,4.293265153,0.000018089,0.006244066,4.376819302,4.33,0.02,6380
input/test_n1000_m60000_f0_no1.utv,1000,60000,0,0.093557410,5.254188623,0.000018984,0.007833338,5.355598355,5.30,0.02,7316
input/test_n1000_m60000_f0_no2.utv,1000,60000,0,0.094416377,5.248932472,0.000017189,0.007812380,5.351178418,5.30,0.02,7316
input/test_n1000_m60000_f0_no3.utv,1000,60000,0,0.091144130,5.242146432,0.000019698,0.007817966,5.341128226,5.29,0.02,7316
input/test_n1000_m70000_f0_no1.utv,1000,70000,0,0.099783244,6.278706657,0.000018366,0.009483314,6.387991581,6.34,0.02,8256
input/test_n1000_m70000_f0_no2.utv,1000,70000,0,0.097413379,6.275268547,0.000018705,0.009489840,6.382190471,6.33,0.03,8256
input/test_n1000_m70000_f0_no3.utv,1000,70000,0,0.101180127,6.278571364,0.000020942,0.009495241,6.389267674,6.33,0.02,8256
input/test_n1000_m80000_f0_no1.utv,1000,80000,0,0.112863722,7.272914992,0.000020729,0.011205128,7.397004571,7.32,0.05,9192
input/test_n1000_m80000_f0_no2.utv,1000,80000,0,0.110854563,7.284923601,0.000017749,0.011482685,7.407278598,7.35,0.03,9192
input/test_n1000_m80000_f0_no3.utv,1000,80000,0,0.104482393,7.304562265,0.000018211,0.011232963,7.420295832,7.36,0.03,9188
input/test_n1000_m90000_f0_no1.utv,1000,90000,0,0.128223168,8.290424522,0.000021787,0.012938940,8.431608417,8.36,0.04,10132
input/test_n1000_m90000_f0_no2.utv,1000,90000,0,0.122062825,8.368927334,0.000020186,0.012977461,8.503987806,8.44,0.03,10128
input/test_n1000_m90000_f0_no3.utv,1000,90000,0,0.119122861,8.358226277,0.000018958,0.012994641,8.490362737,8.43,0.04,10128
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.137223580,9.375615107,0.000021352,0.015009333,9.527869372,9.46,0.03,11064
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.133113959,9.299939322,0.000023282,0.014704736,9.447781299,9.39,0.03,11068
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.130010629,9.339897852,0.000019737,0.014707519,9.484635737,9.43,0.03,11068
