input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0.024540885,0.003796129,1.874714301,0.000971721,1.904023036,1.88,0.00,2144
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0.025723369,0.002958059,1.882026401,0.000972932,1.911680761,1.89,0.00,2120
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0.028045757,0.003144997,1.866577124,0.000979743,1.898747621,1.87,0.00,2128
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0.038956833,0.005736473,2.568831780,0.001893111,2.615418197,2.58,0.00,3636
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0.037460261,0.005364315,2.553305073,0.001886772,2.598016421,2.57,0.00,3636
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0.034246776,0.004055153,2.557899421,0.001918430,2.598119780,2.57,0.00,3620
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0.118953051,0.006782808,3.484810358,0.003242075,3.613788292,3.51,0.01,5132
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0.070733208,0.007492434,3.510612878,0.003280356,3.592118876,3.53,0.01,5100
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0.051480226,0.010289849,3.535222165,0.003335538,3.600327778,3.56,0.02,5184
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0.067439825,0.006978961,4.407195461,0.004799765,4.486414012,4.44,0.01,6640
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0.069836415,0.019637907,4.465149412,0.004800314,4.559424048,4.51,0.02,6692
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0.064511231,0.007325706,4.433124753,0.004805372,4.509767062,4.46,0.02,6624
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0.074427426,0.011414037,5.353675435,0.006431537,5.445948435,5.40,0.02,8120
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0.075028447,0.008731279,5.356473947,0.006530934,5.446764607,5.40,0.02,8076
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0.073716009,0.008327122,5.318089145,0.006362709,5.406494985,5.36,0.02,8100
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0.074954837,0.015179832,6.307156291,0.008052569,6.405343529,6.36,0.02,9672
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0.085873630,0.012194601,6.269748646,0.008061856,6.375878733,6.32,0.03,9612
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0.088192382,0.010567915,6.253231483,0.008107421,6.360099201,6.30,0.03,9624
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0.091393478,0.012079182,7.230682206,0.009737169,7.343892035,7.29,0.03,11164
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0.210802912,0.010667019,7.254918318,0.009777207,7.486165456,7.31,0.03,11076
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0.101901315,0.010268646,7.223804160,0.009774575,7.345748696,7.27,0.05,11164
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0.115895896,0.014915808,8.217495460,0.011497672,8.359804836,8.29,0.04,12588
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0.281038866,0.016492099,8.211237523,0.011481450,8.520249938,8.28,0.04,12640
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0.140208896,0.015000947,8.264866686,0.011466037,8.431542566,8.33,0.03,12612
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0.119850998,0.013624458,9.221278252,0.013242503,9.367996211,9.30,0.03,14096
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0.111529052,0.011469696,9.174014747,0.013217218,9.310230713,9.24,0.04,14072
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0.118334717,0.021308719,9.253928427,0.013206126,9.406777989,9.33,0.05,14104
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.457034179,0.024931357,10.228162643,0.015063450,10.725191629,10.31,0.06,15612
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.162578409,0.019231107,10.160896416,0.014908939,10.357614871,10.25,0.06,15632
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.147515985,0.019512467,10.159234925,0.014930889,10.341194266,10.25,0.05,15600
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0.147604879,0.017726048,11.138760669,0.016680287,11.320771883,11.22,0.07,17068
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0.296477171,0.016952875,11.214152685,0.016690621,11.544273352,11.30,0.07,17096
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0.166630891,0.018111978,11.126897156,0.016701992,11.328342017,11.21,0.07,17016
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0.178208491,0.018597675,12.453521030,0.018641131,12.668968327,12.55,0.09,18608
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0.154648158,0.020011862,12.239289577,0.018754300,12.432703897,12.34,0.06,18620
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0.162921965,0.028687407,12.281753680,0.018534758,12.491897810,12.38,0.08,18652
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0.175793741,0.020305945,13.480622000,0.020413352,13.697135038,13.58,0.09,20060
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0.165999355,0.027385334,13.309079498,0.020754977,13.523219164,13.42,0.07,20116
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0.233053370,0.015989503,13.497391958,0.020644001,13.767078832,13.61,0.07,20060
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0.313232691,0.026215534,14.549568543,0.022321639,14.911338407,14.65,0.09,21572
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0.191383654,0.025270766,14.619161022,0.022652581,14.858468023,14.75,0.08,21648
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0.319626208,0.027152863,14.542037387,0.022418348,14.911234806,14.66,0.08,21512
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0.178558032,0.027980934,15.795733997,0.024602443,16.026875406,15.92,0.08,23172
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0.184694857,0.031613816,15.784483551,0.024837102,16.025629326,15.92,0.08,23156
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0.183298538,0.022077190,15.838631942,0.024635451,16.068643121,15.96,0.09,23052
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0.213179523,0.034903538,17.412679107,0.027247027,17.688009195,17.57,0.09,24660
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0.221389561,0.030066285,17.326195094,0.027449666,17.605100606,17.47,0.11,24588
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0.205572525,0.027585681,17.377989471,0.027580690,17.638728367,17.53,0.08,24568
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0.210122209,0.027338168,18.810233520,0.029306747,19.077000644,18.96,0.09,26096
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0.227012572,0.027669021,19.043926720,0.029635246,19.328243559,19.20,0.10,26072
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0.219568073,0.031357526,19.319546097,0.029971903,19.600443599,19.48,0.10,26064
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0.232909888,0.067869169,21.146914685,0.032800002,21.480493744,21.35,0.11,27732
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0.238141001,0.041129219,20.805698181,0.032529823,21.117498224,20.99,0.11,27616
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0.196652038,0.033662158,21.123463999,0.033128636,21.386906831,21.29,0.08,27680
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0.210414861,0.021079242,23.531150223,0.036131004,23.798775330,23.70,0.08,29048
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0.230230106,0.032781089,23.330103933,0.035991546,23.629106674,23.50,0.11,29072
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0.230903615,0.054793474,23.658670463,0.036288511,23.980656063,23.85,0.11,29176
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0.259970505,0.059207382,26.038362455,0.039463196,26.397003538,26.24,0.14,30500
input/test_n1000_m200000_f2_no2.utv,1000,200000,2,0.277013113,0.040921866,26.030992610,0.039328907,26.388256496,26.22,0.13,30560
input/test_n1000_m200000_f2_no3.utv,1000,200000,2,0.466149608,0.038456246,25.911936537,0.039650083,26.456192474,26.11,0.10,30556
