input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0.043352899,1.637401446,0.000057447,0.000466344,1.681278136,1.64,0.00,1900
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0.029847261,1.626666563,0.000021503,0.000449922,1.656985249,1.63,0.00,1900
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0.044890866,1.631536736,0.000018631,0.000452150,1.676898383,1.63,0.00,1896
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0.058674241,3.540315217,0.000019961,0.000904996,3.599914415,3.55,0.00,3368
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0.050327133,3.498292558,0.000017341,0.000899773,3.549536805,3.51,0.01,3368
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0.041807321,3.527714949,0.000022146,0.000898844,3.570443260,3.54,0.00,3372
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0.059287736,5.494607773,0.000019353,0.001449069,5.555363931,5.51,0.01,4844
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0.057950747,5.523478439,0.000020946,0.001464145,5.582914277,5.54,0.01,4840
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0.055546464,5.517749565,0.000021839,0.001477564,5.574795432,5.53,0.01,4844
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0.074218336,7.420183281,0.000026954,0.002001734,7.496430305,7.45,0.02,6316
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0.100066521,7.483711995,0.000025373,0.002273827,7.586077716,7.51,0.01,6316
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0.063828286,7.503133822,0.000021740,0.002022425,7.569006273,7.54,0.01,6316
input/test_n1000_m50000_f0_no1.utv,1000,50000,0,0.076194107,9.421788542,0.000027431,0.002591347,9.500601427,9.46,0.01,7688
input/test_n1000_m50000_f0_no2.utv,1000,50000,0,0.076202358,9.412372832,0.000029302,0.002612303,9.491216795,9.44,0.02,7692
input/test_n1000_m50000_f0_no3.utv,1000,50000,0,0.104949721,9.434580508,0.000037080,0.002668758,9.542236067,9.48,0.02,7692
input/test_n1000_m60000_f0_no1.utv,1000,60000,0,0.098884129,11.453491123,0.000028106,0.003173417,11.555576775,11.50,0.03,8936
input/test_n1000_m60000_f0_no2.utv,1000,60000,0,0.099565424,11.415020615,0.000027493,0.003159097,11.517772629,11.46,0.03,8940
input/test_n1000_m60000_f0_no3.utv,1000,60000,0,0.098837150,11.458591609,0.000031273,0.003189462,11.560649494,11.50,0.03,8936
input/test_n1000_m70000_f0_no1.utv,1000,70000,0,0.099609743,13.370697194,0.000027507,0.003710575,13.474045019,13.42,0.03,10188
input/test_n1000_m70000_f0_no2.utv,1000,70000,0,0.099908935,13.431407012,0.000021518,0.003701148,13.535038613,13.48,0.03,10192
input/test_n1000_m70000_f0_no3.utv,1000,70000,0,0.100958655,13.421939683,0.000028171,0.003760921,13.526687430,13.47,0.03,10192
