input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0,18,0,0.024147686,0.006079023,2.061616676,0.001009790,2.092853175,2.07,0.00,2532
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0,14,0,0.028788562,0.004831690,2.062091566,0.000952253,2.096664071,2.07,0.00,2516
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0,13,0,0.029224348,0.004551320,2.057862255,0.000963556,2.092601479,2.06,0.00,2520
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0,14,0,0.037911964,0.010224154,2.774226254,0.001883373,2.824245745,2.79,0.00,4016
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0,11,0,0.038499922,0.008463018,2.762313533,0.001889362,2.811165835,2.78,0.00,4012
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0,10,0,0.042746534,0.007492904,2.767855866,0.001877693,2.819972997,2.79,0.00,3996
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0,9,0,0.050356712,0.011437728,3.697182905,0.003218902,3.762196247,3.72,0.01,5504
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0,9,0,0.048071683,0.011451212,3.678936215,0.003242584,3.741701694,3.71,0.01,5480
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0,13,0,0.058513699,0.016010005,3.729791690,0.003223253,3.807538647,3.76,0.01,5564
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0,9,0,0.063052449,0.016019471,4.588220082,0.004709303,4.672001305,4.63,0.01,7008
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0,14,0,0.300127885,0.024081297,4.654846218,0.004724221,4.983779621,4.70,0.01,7064
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0,8,0,0.061273589,0.014414074,4.616599236,0.004709361,4.696996260,4.66,0.01,6996
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0,8,0,0.071672850,0.018845900,5.547967142,0.006326487,5.644812379,5.60,0.02,8484
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0,7,0,0.127053713,0.016528111,5.508801156,0.006306602,5.658689582,5.56,0.01,8444
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0,7,0,0.071770763,0.016535356,5.504606770,0.006324704,5.599237593,5.56,0.01,8472
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0,8,0,0.396549440,0.023097898,6.470789030,0.007970455,6.898406823,6.54,0.02,10036
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0,8,0,0.085298158,0.022864958,6.467568522,0.007977377,6.583709015,6.52,0.03,9976
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0,6,0,0.089598569,0.017801922,6.463254914,0.008054917,6.578710322,6.51,0.04,9992
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0,7,0,0.092254561,0.024425388,7.445164849,0.010008227,7.571853025,7.52,0.03,11532
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0,7,0,0.276201941,0.024161135,7.427113179,0.009725409,7.737201664,7.51,0.02,11444
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0,6,0,0.090788116,0.021060735,7.407693063,0.009712450,7.529254364,7.47,0.03,11528
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0,6,0,0.104274628,0.024449085,8.340129711,0.011694998,8.480548422,8.42,0.03,12948
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0,7,0,0.106713273,0.028185484,8.458470955,0.011770117,8.605139829,8.55,0.03,12996
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0,7,0,0.103070246,0.028100158,8.359528459,0.011703373,8.502402236,8.44,0.03,12976
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0,6,0,0.124597290,0.028122561,9.404272233,0.013241379,9.570233463,9.49,0.06,14456
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0,6,0,0.171840769,0.027869690,9.327909467,0.013203112,9.540823038,9.42,0.04,14432
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0,9,0,0.116212269,0.040101861,9.380608918,0.013258775,9.550181823,9.49,0.03,14464
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0,10,0,0.145733764,0.049473784,10.389734360,0.015020259,10.599962167,10.52,0.03,15972
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0,8,0,0.145654883,0.040479815,10.400224275,0.015256158,10.601615131,10.51,0.06,15992
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0,7,0,0.130858672,0.036018674,10.372106811,0.014979799,10.553963956,10.49,0.03,15960
