input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n12000_m100000_f0_no3.utv,12000,100000,0,0,2147483647,22,0.169878741,50.408834834,0.000037651,0.007614183,50.586365409,50.51,0.06,19256
input/test_n13000_m100000_f0_no1.utv,13000,100000,0,0,2147483647,47,0.156906066,60.325399532,0.000047633,0.008467498,60.490820729,60.42,0.05,19424
input/test_n13000_m100000_f0_no2.utv,13000,100000,0,0,4,103,0.264700538,0.007447430,0.000062140,0.008256267,0.280466375,0.10,0.04,19428
input/test_n13000_m100000_f0_no3.utv,13000,100000,0,0,6,16,0.152334864,0.011577555,0.000032922,0.008150078,0.172095419,0.11,0.03,19424
input/test_n14000_m100000_f0_no1.utv,14000,100000,0,0,3,5,0.155596610,0.006129937,0.000029607,0.007897772,0.169653926,0.10,0.04,19600
input/test_n14000_m100000_f0_no2.utv,14000,100000,0,0,2,3,0.150518334,0.002775126,0.000027938,0.008340592,0.161661990,0.09,0.05,19600
input/test_n14000_m100000_f0_no3.utv,14000,100000,0,0,2147483647,23,0.159243049,62.300461763,0.000039403,0.008298674,62.468042889,62.41,0.05,19600
input/test_n15000_m100000_f0_no1.utv,15000,100000,0,0,2147483647,41,0.181993899,74.051508994,0.000049720,0.008753627,74.242306240,74.16,0.06,19768
input/test_n15000_m100000_f0_no2.utv,15000,100000,0,0,5,9,0.160993208,0.009835922,0.000031611,0.007996564,0.178857305,0.10,0.05,19772
input/test_n15000_m100000_f0_no3.utv,15000,100000,0,0,19,4,0.163467160,0.045340030,0.000030611,0.008300338,0.217138139,0.13,0.06,19768
input/test_n16000_m100000_f0_no1.utv,16000,100000,0,0,21,13,0.152034176,0.052885086,0.000033347,0.008833644,0.213786253,0.13,0.06,19944
input/test_n16000_m100000_f0_no2.utv,16000,100000,0,0,4,4,0.177525902,0.008416251,0.000029877,0.008558595,0.194530625,0.10,0.06,19944
input/test_n16000_m100000_f0_no3.utv,16000,100000,0,0,2,4,0.158861560,0.004517467,0.000030156,0.008580920,0.171990103,0.09,0.05,19944
input/test_n17000_m100000_f0_no1.utv,17000,100000,0,0,2147483647,41,0.150929880,90.241998957,0.000049871,0.022361526,90.415340234,90.35,0.06,20116
input/test_n17000_m100000_f0_no2.utv,17000,100000,0,0,4,4,0.156921700,0.008546438,0.000030398,0.008185518,0.173684054,0.09,0.05,20120
input/test_n17000_m100000_f0_no3.utv,17000,100000,0,0,5,32,0.153057640,0.009699312,0.000038646,0.008303185,0.171098783,0.11,0.04,20116
input/test_n18000_m100000_f0_no1.utv,18000,100000,0,0,4,5,0.154405743,0.007145210,0.000030255,0.008383682,0.169964890,0.10,0.04,20288
input/test_n18000_m100000_f0_no2.utv,18000,100000,0,0,2,3,0.175347477,0.004662674,0.000029689,0.009054794,0.189094634,0.10,0.05,20288
input/test_n18000_m100000_f0_no3.utv,18000,100000,0,0,15,3,0.177834936,0.037995711,0.000030318,0.008695958,0.224556923,0.13,0.04,20288
input/test_n19000_m100000_f0_no1.utv,19000,100000,0,0,5,12,0.152112064,0.012161499,0.000035975,0.009036275,0.173345813,0.11,0.04,20460
input/test_n19000_m100000_f0_no2.utv,19000,100000,0,0,2,3,0.159162417,0.003820428,0.000029190,0.008731330,0.171743365,0.10,0.04,20460
input/test_n19000_m100000_f0_no3.utv,19000,100000,0,0,3,4,0.155053483,0.005336884,0.000029972,0.008943716,0.169364055,0.09,0.05,20460
input/test_n20000_m100000_f0_no1.utv,20000,100000,0,0,2147483647,34,0.157772179,99.722395579,0.000044591,0.009159878,99.889372227,99.84,0.03,20632
input/test_n20000_m100000_f0_no2.utv,20000,100000,0,0,2,3,0.152753437,0.003475124,0.000030994,0.008926006,0.165185561,0.09,0.04,20632
input/test_n20000_m100000_f0_no3.utv,20000,100000,0,0,6,60,0.150286511,0.013387190,0.000051483,0.008905026,0.172630210,0.11,0.04,20632
