input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.934833214,8.873454588,10.133089838,0.015176590,19.956554230,19.07,0.07,15632
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,1.413383261,8.874588357,10.132331194,0.014910503,20.435213315,19.07,0.06,15644
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.240194504,8.953287741,10.195367489,0.014995338,19.403845072,19.22,0.05,15612
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.142148378,18.082442317,23.389143517,0.015189599,41.628923811,41.55,0.06,16028
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.132760868,17.974972414,23.213384054,0.015413126,41.336530462,41.27,0.05,15948
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.151340628,18.114909088,23.372222298,0.015165736,41.653637750,41.57,0.05,15888
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.297149480,27.536576310,39.842180003,0.005538251,67.681444044,67.46,0.06,16308
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.133133219,27.141395003,39.349216400,0.005512263,66.629256885,66.57,0.06,16264
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.125681695,27.193964998,39.464583851,0.005527420,66.789757964,66.74,0.04,16256
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.132944517,37.135709807,60.324039750,0.005669590,97.598363664,97.56,0.05,16668
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.132140434,36.995502360,59.634867816,0.005593345,96.768103955,96.73,0.04,16528
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.149434067,36.619214549,59.410547307,0.682989645,96.862185568,96.11,0.06,16584
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.462839883,46.126242068,82.522418411,0.005602503,129.117102865,128.75,0.05,16884
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.143266093,46.288914898,82.522353088,0.005949210,128.960483289,128.91,0.05,16860
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.124749550,46.082473707,81.426422579,0.005563055,127.639208891,127.61,0.04,16800
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.133834434,55.620773983,107.773591388,0.005609017,163.533808822,163.51,0.04,17056
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.121262053,55.416759424,108.902256519,0.005573660,164.445851656,164.44,0.04,17156
