input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0.761939409,8.878144864,0.017676419,0.016557974,9.674318666,8.98,0.04,15948
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0.379626445,8.875565903,0.017691192,0.015909327,9.288792867,8.98,0.05,15964
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0.287314695,8.898548335,10.320224764,0.015730822,19.521818616,19.30,0.04,15944
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0.139813624,18.214564129,24.397947988,0.015418136,42.767743877,42.70,0.05,16264
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0.181201518,18.306164748,24.417740682,0.015218295,42.920325243,42.81,0.05,16240
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0.161336248,17.995200628,0.019293548,0.017402112,18.193232536,18.10,0.05,16260
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0.346867200,27.642992194,41.377930025,0.005581041,69.373370460,69.10,0.04,16492
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0.245986119,27.558476531,41.407904489,0.005606277,69.217973416,69.04,0.06,16576
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0.584586926,27.560463413,41.234902559,0.005625021,69.385577919,68.87,0.05,16516
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0.512332946,36.953349336,0.018489174,0.006381587,37.490553043,37.05,0.05,16716
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0.305173998,37.131200899,62.395138769,0.005710547,99.837224213,99.60,0.05,16792
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0.256960840,37.585019896,0.018611073,0.006411935,37.867003744,37.69,0.03,16724
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0.136994905,46.563512591,86.639950029,0.005692380,133.346149905,133.28,0.06,17024
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0.200448035,46.752223916,86.909240735,0.005778256,133.867690942,133.75,0.04,17088
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0.135371687,46.141026776,0.019506774,0.006971444,46.302876681,46.24,0.04,17020
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0.164113784,55.524036887,0.020808201,0.007007727,55.715966599,55.63,0.04,17284
input/test_n6000_m100000_f1_no2.utv,6000,100000,2,0.161405352,55.865363901,114.707834661,0.005736881,170.740340795,170.68,0.05,17280
input/test_n6000_m100000_f1_no3.utv,6000,100000,2,0.134199066,55.954419473,114.646810698,0.005689274,170.741118511,170.68,0.06,17264
input/test_n7000_m100000_f1_no1.utv,7000,100000,1,0.135069320,65.144094350,0.021467622,0.007271514,65.307902806,65.24,0.05,17528
input/test_n7000_m100000_f1_no2.utv,7000,100000,1,0.257306761,65.910836749,0.021452746,0.007589549,66.197185805,66.01,0.04,17564
input/test_n7000_m100000_f1_no3.utv,7000,100000,1,0.475625777,65.868071546,0.021787597,0.007265823,66.372750743,65.97,0.04,17544
input/test_n8000_m100000_f1_no1.utv,8000,100000,2,0.144168633,74.716029265,185.375020166,0.005846237,260.241064301,260.20,0.05,17792
input/test_n8000_m100000_f1_no2.utv,8000,100000,1,0.432806571,75.097286964,0.022534816,0.007521050,75.560149401,75.20,0.04,17768
input/test_n8000_m100000_f1_no3.utv,8000,100000,2,0.136999727,75.075808132,184.251928534,0.006195333,259.470931726,259.43,0.04,17808
input/test_n9000_m100000_f1_no1.utv,9000,100000,1,0.368774673,84.985054378,0.022904301,0.007441537,85.384174889,85.09,0.04,17804
input/test_n9000_m100000_f1_no2.utv,9000,100000,1,0.293080126,83.776657880,0.023948231,0.007597463,84.101283700,83.89,0.04,18088
input/test_n9000_m100000_f1_no3.utv,9000,100000,1,0.193868129,83.898502740,0.023362356,0.007478275,84.123211500,84.01,0.05,18008
