input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m130000_f0_no1.utv,1000,130000,0,0,1,13,0.211218133,0.006221400,0.000061462,0.030236840,0.247737835,0.16,0.05,22060
input/test_n1000_m130000_f0_no2.utv,1000,130000,0,0,1,37,0.214500563,0.006354148,0.000063627,0.029435941,0.250354279,0.16,0.06,22060
input/test_n1000_m130000_f0_no3.utv,1000,130000,0,0,1,34,0.219398239,0.006319969,0.000066023,0.030290199,0.256074430,0.16,0.06,22060
input/test_n1000_m140000_f0_no1.utv,1000,140000,0,0,1,24,0.224065679,0.007322643,0.000058494,0.031352098,0.262798914,0.17,0.07,23620
input/test_n1000_m140000_f0_no2.utv,1000,140000,0,0,1,19,0.223850668,0.006247195,0.000057392,0.020991459,0.251146714,0.17,0.05,23624
input/test_n1000_m140000_f0_no3.utv,1000,140000,0,0,1,21,0.216064930,0.006370564,0.000056268,0.022163676,0.244655438,0.16,0.06,23624
input/test_n1000_m150000_f0_no1.utv,1000,150000,0,0,1,5,0.226765316,0.006906167,0.000053875,0.025281770,0.259007128,0.17,0.07,25180
input/test_n1000_m150000_f0_no2.utv,1000,150000,0,0,1,11,0.236917267,0.006782079,0.000053524,0.021530553,0.265283423,0.15,0.08,25184
input/test_n1000_m150000_f0_no3.utv,1000,150000,0,0,1,18,0.227656711,0.006726798,0.000054388,0.023348433,0.257786330,0.16,0.07,25184
input/test_n1000_m160000_f0_no1.utv,1000,160000,0,0,1,16,0.253323154,0.007572192,0.000056355,0.032753630,0.293705331,0.19,0.07,26744
input/test_n1000_m160000_f0_no2.utv,1000,160000,0,0,1,18,0.261518699,0.008099052,0.000060939,0.039929093,0.309607783,0.20,0.07,26748
input/test_n1000_m160000_f0_no3.utv,1000,160000,0,0,1,23,0.248937974,0.007219195,0.000048639,0.027457428,0.283663236,0.19,0.07,26748
input/test_n1000_m170000_f0_no1.utv,1000,170000,0,0,1,12,0.263793530,0.007903968,0.000054197,0.029549995,0.301301690,0.19,0.08,28308
