input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.145669536,3.299173415,0.000039926,0.006673155,3.451556032,3.37,0.05,17044
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.148570049,3.335198619,0.000038100,0.122162407,3.605969175,3.40,0.06,17040
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.161213526,3.291485807,0.000050597,0.006665903,3.459415833,3.37,0.05,17040
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0.145728070,7.225830348,0.000042310,0.007224312,7.378825040,7.31,0.04,17180
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0.143138713,7.192930392,0.000035063,0.006768329,7.342872497,7.28,0.03,17184
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0.157565670,7.231546634,0.000035712,0.006874472,7.396022488,7.32,0.05,17180
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0.146252615,11.329512389,0.000038859,0.006943827,11.482747690,11.42,0.04,17320
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0.147766537,11.218567676,0.000039902,0.006901305,11.373275420,11.30,0.05,17320
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0.150327742,11.325840423,0.000036584,0.006928414,11.483133163,11.41,0.05,17320
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0.137878158,15.332043825,0.000048864,0.007022903,15.476993750,15.42,0.04,17460
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0.158470078,15.281208108,0.000037509,0.007806597,15.447522292,15.36,0.06,17460
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0.154684476,15.219837544,0.000045705,0.007084567,15.381652292,15.30,0.06,17464
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0.144452277,19.308672610,0.000046613,0.007278394,19.460449894,19.39,0.05,17604
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0.149433517,19.478471802,0.000051401,0.007162995,19.635119715,19.56,0.06,17600
input/test_n5000_m100000_f0_no3.utv,5000,100000,0,0.151104583,19.433415404,0.000038858,0.007146015,19.591704860,19.52,0.06,17600
input/test_n6000_m100000_f0_no1.utv,6000,100000,0,0.142255599,23.400880222,0.000051470,0.007192194,23.550379485,23.49,0.04,17740
input/test_n6000_m100000_f0_no2.utv,6000,100000,0,0.158405470,23.615033829,0.000040306,0.007457202,23.780936807,23.70,0.05,17744
input/test_n6000_m100000_f0_no3.utv,6000,100000,0,0.146411074,23.574493100,0.000051234,0.007430862,23.728386270,23.66,0.04,17740
input/test_n7000_m100000_f0_no1.utv,7000,100000,0,0.151896550,27.542512543,0.000047471,0.007474508,27.701931072,27.62,0.06,17888
input/test_n7000_m100000_f0_no2.utv,7000,100000,0,0.154101280,27.563720706,0.000057573,0.007383461,27.725263020,27.64,0.06,17884
input/test_n7000_m100000_f0_no3.utv,7000,100000,0,0.138633691,27.546609668,0.000044110,0.007419926,27.692707395,27.64,0.04,17888
input/test_n8000_m100000_f0_no1.utv,8000,100000,0,0.137906092,31.854261747,0.000054107,0.007423034,31.999644980,31.94,0.04,18024
input/test_n8000_m100000_f0_no2.utv,8000,100000,0,0.153042599,31.800771391,0.000039876,0.007621537,31.961475403,31.88,0.06,18028
input/test_n8000_m100000_f0_no3.utv,8000,100000,0,0.138014105,31.858458869,0.000041637,0.007330718,32.003845329,31.95,0.03,18028
input/test_n9000_m100000_f0_no1.utv,9000,100000,0,0.146665588,36.086565593,0.000038760,0.007562360,36.240832301,36.18,0.05,18168
input/test_n9000_m100000_f0_no2.utv,9000,100000,0,0.143544294,35.710043287,0.000041164,0.007409466,35.861038211,35.81,0.04,18168
input/test_n9000_m100000_f0_no3.utv,9000,100000,0,0.144860362,36.115590325,0.000046286,0.007515053,36.268012026,36.20,0.05,18168
input/test_n10000_m100000_f0_no1.utv,10000,100000,0,0.138425929,40.579565446,0.000039029,0.007884952,40.725915356,40.67,0.04,18304
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0.137259443,40.517259887,0.000043313,0.007891601,40.662454244,40.61,0.04,18304
input/test_n10000_m100000_f0_no3.utv,10000,100000,0,0.141019182,40.601357892,0.000053731,0.007508871,40.749939676,40.69,0.05,18304
input/test_n11000_m100000_f0_no1.utv,11000,100000,0,0.147394594,44.801074580,0.000036647,0.008055958,44.956561779,44.91,0.04,18444
input/test_n11000_m100000_f0_no2.utv,11000,100000,0,0.140434055,44.771451932,0.000040485,0.007649128,44.919575600,44.86,0.05,18448
input/test_n11000_m100000_f0_no3.utv,11000,100000,0,0.144049411,44.858064740,0.000042319,0.008031429,45.010187899,44.95,0.05,18448
input/test_n12000_m100000_f0_no1.utv,12000,100000,0,0.143962776,49.282649535,0.000034388,0.007876359,49.434523058,49.39,0.03,18588
input/test_n12000_m100000_f0_no2.utv,12000,100000,0,0.140320078,49.342754647,0.000041577,0.008104963,49.491221265,49.44,0.04,18584
input/test_n12000_m100000_f0_no3.utv,12000,100000,0,0.140965468,49.198021005,0.000039027,0.007970494,49.346995994,49.30,0.04,18588
input/test_n13000_m100000_f0_no1.utv,13000,100000,0,0.168767848,54.282279781,0.000050028,0.008221184,54.459318841,54.38,0.04,18732
input/test_n13000_m100000_f0_no2.utv,13000,100000,0,0.138597398,54.283997912,0.000041241,0.007827349,54.430463900,54.39,0.04,18732
input/test_n13000_m100000_f0_no3.utv,13000,100000,0,0.146775026,54.461029205,0.000033435,0.007841399,54.615679065,54.57,0.04,18728
input/test_n14000_m100000_f0_no1.utv,14000,100000,0,0.138053939,59.315364339,0.000031768,0.007831946,59.461281992,59.42,0.03,18868
input/test_n14000_m100000_f0_no2.utv,14000,100000,0,0.147751130,58.145566259,0.000049056,0.008440095,58.301806540,58.25,0.04,18872
input/test_n14000_m100000_f0_no3.utv,14000,100000,0,0.142525910,58.515825356,0.000037433,0.008238204,58.666626903,58.61,0.04,18872
input/test_n15000_m100000_f0_no1.utv,15000,100000,0,0.135435300,64.060226653,0.000045021,0.008483464,64.204190438,64.17,0.04,19012
input/test_n15000_m100000_f0_no2.utv,15000,100000,0,0.146378138,64.546899753,0.000033942,0.008001482,64.701313315,64.65,0.04,19008
input/test_n15000_m100000_f0_no3.utv,15000,100000,0,0.156577698,64.045458892,0.000032695,0.008147308,64.210216593,64.15,0.04,19008
input/test_n16000_m100000_f0_no1.utv,16000,100000,0,0.140344336,69.075381087,0.000036667,0.008121636,69.223883726,69.18,0.04,19152
input/test_n16000_m100000_f0_no2.utv,16000,100000,0,0.143907110,69.947316204,0.000047854,0.008664820,70.099935988,70.05,0.05,19152
input/test_n16000_m100000_f0_no3.utv,16000,100000,0,0.141935546,69.647355852,0.000036418,0.008217700,69.797545516,69.75,0.04,19152
input/test_n17000_m100000_f0_no1.utv,17000,100000,0,0.138426029,75.282923937,0.000043949,0.008764708,75.430158623,75.38,0.05,19292
input/test_n17000_m100000_f0_no2.utv,17000,100000,0,0.139713277,68.542681800,0.000045410,0.008310133,68.690750620,68.66,0.03,19292
input/test_n17000_m100000_f0_no3.utv,17000,100000,0,0.137845562,74.672497398,0.000054459,0.008781377,74.819178796,74.78,0.04,19292
input/test_n18000_m100000_f0_no1.utv,18000,100000,0,0.143406179,81.621441179,0.000035244,0.008465517,81.773348119,81.73,0.04,19432
input/test_n18000_m100000_f0_no2.utv,18000,100000,0,0.141542870,81.228632361,0.000033885,0.008576653,81.378785769,81.35,0.03,19428
input/test_n18000_m100000_f0_no3.utv,18000,100000,0,0.155280663,80.878064421,0.000048985,0.008930396,81.042324465,80.98,0.04,19428
input/test_n19000_m100000_f0_no1.utv,19000,100000,0,0.151732541,87.408597276,0.000041965,0.009053947,87.569425729,87.52,0.04,19576
input/test_n19000_m100000_f0_no2.utv,19000,100000,0,0.162826724,87.824061353,0.000035609,0.008648673,87.995572359,87.94,0.04,19576
input/test_n19000_m100000_f0_no3.utv,19000,100000,0,0.144829614,86.603745308,0.000037817,0.009062866,86.757675605,86.72,0.04,19572
input/test_n20000_m100000_f0_no1.utv,20000,100000,0,0.157012199,93.639551921,0.000043050,0.009051974,93.805659144,93.74,0.05,19716
input/test_n20000_m100000_f0_no2.utv,20000,100000,0,0.145498349,93.232071607,0.000036668,0.008826613,93.386433237,93.34,0.06,19716
input/test_n20000_m100000_f0_no3.utv,20000,100000,0,0.142635453,83.583869972,0.000058430,0.008730619,83.735294474,83.70,0.03,19712
