input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f1_no1.utv,1000,10000,2,0.021276,0.517675,3.724161,0.002915,4.266027,4.09,0.18,96852
input/test_n1000_m10000_f1_no2.utv,1000,10000,2,0.037546,0.524362,3.748059,0.002920,4.312887,4.11,0.20,96592
input/test_n1000_m10000_f1_no3.utv,1000,10000,2,0.021837,0.523895,3.739342,0.002911,4.287985,4.07,0.21,96888
input/test_n1000_m20000_f1_no1.utv,1000,20000,1,0.042392,1.199081,0.010069,0.003703,1.255245,1.24,0.02,5056
input/test_n1000_m20000_f1_no2.utv,1000,20000,1,0.042046,1.198125,0.010454,0.003666,1.254291,1.24,0.01,5152
input/test_n1000_m20000_f1_no3.utv,1000,20000,2,0.041909,1.202789,4.420251,0.004628,5.669577,5.44,0.23,97716
input/test_n1000_m30000_f1_no1.utv,1000,30000,2,0.061439,1.909867,5.215777,0.006925,7.194008,6.96,0.22,98760
input/test_n1000_m30000_f1_no2.utv,1000,30000,1,0.061386,1.945557,0.014946,0.006045,2.027934,2.00,0.02,6672
input/test_n1000_m30000_f1_no3.utv,1000,30000,1,0.061409,1.901217,0.014967,0.006192,1.983785,1.97,0.01,6672
input/test_n1000_m40000_f1_no1.utv,1000,40000,1,0.080857,2.740663,0.019687,0.009472,2.850679,2.81,0.03,8172
input/test_n1000_m40000_f1_no2.utv,1000,40000,1,0.080013,2.804059,0.020141,0.009718,2.913931,2.88,0.03,8080
input/test_n1000_m40000_f1_no3.utv,1000,40000,1,0.081154,2.720764,0.020239,0.009775,2.831932,2.80,0.02,8084
input/test_n1000_m50000_f1_no1.utv,1000,50000,2,0.100253,4.590610,8.300016,0.014038,13.004917,12.64,0.36,100676
input/test_n1000_m50000_f1_no2.utv,1000,50000,1,0.102441,4.471337,0.025239,0.014120,4.613137,4.58,0.03,9548
input/test_n1000_m50000_f1_no3.utv,1000,50000,1,0.101394,4.299676,0.025857,0.013635,4.440562,4.39,0.04,9552
