input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0.025664,0.406442,0.002612,0.000537,0.435255,0.43,0.00,3048
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0.025677,0.381511,0.002492,0.000581,0.410261,0.40,0.01,3000
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0.025102,0.382711,0.002669,0.000409,0.410891,0.39,0.02,2972
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0.052165,0.762196,0.003471,0.000814,0.818646,0.79,0.02,4616
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0.051086,0.763913,0.003458,0.000826,0.819283,0.80,0.02,4576
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0.053604,0.764121,0.003546,0.000586,0.821857,0.80,0.02,4596
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0.081443,1.387299,0.006417,0.001000,1.476159,1.44,0.03,6164
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0.077789,1.400764,0.005723,0.000704,1.484980,1.46,0.03,6176
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0.077585,1.565046,0.006163,0.001089,1.649883,1.62,0.03,6152
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0.107849,4.403534,0.011823,0.001389,4.524595,4.48,0.04,7728
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0.110311,4.488074,0.010859,0.000808,4.610052,4.60,0.01,7692
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0.111978,4.524286,0.010486,0.000683,4.647433,4.63,0.02,7748
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0.140281,9.546985,0.021074,0.000913,9.709253,9.66,0.05,9252
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0.136743,9.578190,0.021301,0.000860,9.737094,9.70,0.03,9332
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0.141304,10.002043,0.022550,0.000927,10.166824,10.14,0.02,9228
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0.167358,14.093087,0.031358,0.000983,14.292786,14.21,0.08,10860
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0.167375,13.972279,0.031398,0.000917,14.171969,14.13,0.04,10888
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0.165302,14.101556,0.031496,0.000788,14.299142,14.25,0.05,10868
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0.195071,17.403670,0.040800,0.000849,17.640390,17.56,0.08,12388
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0.200682,17.321662,0.040924,0.000778,17.564046,17.49,0.07,12432
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0.198078,17.410323,0.040855,0.000917,17.650173,17.58,0.07,12416
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0.227514,20.029392,0.050099,0.000864,20.307869,20.24,0.07,13988
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0.228368,19.960093,0.050000,0.000803,20.239264,20.17,0.07,13932
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0.231833,20.055126,0.049860,0.000864,20.337683,20.25,0.08,13948
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0.255777,22.708426,0.061233,0.000916,23.026352,22.92,0.10,15540
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0.261805,22.742685,0.060079,0.000755,23.065324,22.98,0.08,15492
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0.257867,22.626869,0.058888,0.000887,22.944511,22.86,0.08,15580
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.289134,25.149394,0.060594,0.000828,25.499950,25.44,0.06,17132
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.285106,25.254979,0.067801,0.000950,25.608836,25.50,0.10,17112
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.293445,25.184141,0.067791,0.000854,25.546231,25.47,0.08,17124
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0.327486,27.671402,0.084103,0.000874,28.083865,28.01,0.08,18632
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0.313664,27.780754,0.077282,0.000915,28.172615,28.10,0.08,18664
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0.319153,27.941415,0.077324,0.000914,28.338806,28.24,0.10,18708
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0.345593,30.435890,0.086463,0.000901,30.868847,30.77,0.10,20236
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0.349523,30.503222,0.087290,0.000902,30.940937,30.81,0.13,20232
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0.348404,30.481478,0.086299,0.000932,30.917113,30.82,0.10,20236
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0.375304,32.976812,0.094730,0.000962,33.447808,33.34,0.10,21796
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0.382807,32.895967,0.095531,0.000796,33.375101,33.28,0.10,21796
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0.387302,32.907013,0.094460,0.000854,33.389629,33.28,0.12,21776
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0.404289,35.394602,0.103767,0.000921,35.903579,35.76,0.15,23360
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0.404632,35.444792,0.105040,0.000809,35.955273,35.83,0.12,23388
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0.421263,35.428052,0.103073,0.000885,35.953273,35.82,0.13,23364
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0.439863,37.921741,0.112580,0.000927,38.475111,38.35,0.12,24956
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0.444709,38.109645,0.112682,0.000832,38.667868,38.55,0.12,24928
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0.433783,38.421775,0.138623,0.000892,38.995073,38.82,0.18,24928
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0.482939,40.659487,0.121511,0.000941,41.264878,41.13,0.14,26416
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0.464855,40.808616,0.120896,0.001198,41.395565,41.26,0.14,26500
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0.467845,40.750518,0.122019,0.000893,41.341275,41.23,0.11,26476
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0.498622,43.174667,0.130339,0.000851,43.804479,43.66,0.14,28012
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0.496749,43.233568,0.130504,0.000859,43.861680,43.71,0.16,28048
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0.492050,43.228849,0.129691,0.000958,43.851548,43.69,0.17,28060
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0.523411,45.834875,0.139703,0.000928,46.498917,46.30,0.21,29636
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0.524122,45.980135,0.139419,0.000943,46.644619,46.48,0.17,29564
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0.524320,45.929506,0.138993,0.000939,46.593758,46.47,0.13,29556
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0.558721,48.395962,0.148108,0.000946,49.103737,48.95,0.16,31268
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0.551467,48.465750,0.149944,0.001326,49.168487,49.01,0.15,31260
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0.556647,48.199306,0.147308,0.000835,48.904096,48.73,0.18,31304
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0.587484,50.735859,0.158167,0.000894,51.482404,51.29,0.19,32828
