input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.151708061,0.038341430,0.008512580,0.000132073,0.198694144,0.12,0.04,13936
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.117669517,0.036346041,0.008334183,0.000151975,0.162501716,0.12,0.04,13940
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.117126787,0.038323189,0.008340282,0.000120451,0.163910709,0.12,0.03,13940
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.118265333,0.036649288,0.008975562,0.000165651,0.164055834,0.12,0.03,14100
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.117627091,0.034672735,0.009055314,0.000168615,0.161523755,0.12,0.03,14104
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.118234507,0.055723944,0.008998462,0.000164262,0.183121175,0.14,0.03,14100
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.129568514,0.045944857,0.009499889,0.000212601,0.185225861,0.12,0.06,14268
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.117721665,0.054469945,0.009518755,0.000202631,0.181912996,0.14,0.03,14264
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.118070056,0.046150719,0.009479987,0.000181953,0.173882715,0.13,0.03,14264
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.122568078,0.104883577,0.010359951,0.000214934,0.238026540,0.19,0.04,14428
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.121275629,0.068265599,0.010128924,0.000209501,0.199879653,0.15,0.04,14428
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.121743089,0.063838938,0.010099834,0.000215519,0.195897380,0.14,0.04,14428
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.120522804,0.073556823,0.010799765,0.000246059,0.205125451,0.15,0.05,14592
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.116602272,0.052186064,0.010718375,0.000231252,0.179737963,0.12,0.05,14596
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.116269905,0.050799752,0.010677711,0.000226475,0.177973843,0.13,0.04,14592
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.116715262,0.058074324,0.011525236,0.000305517,0.186620339,0.14,0.03,14756
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.117116657,0.076373762,0.011410030,0.000276790,0.205177239,0.16,0.04,14760
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.117176014,0.091068410,0.011413865,0.000258982,0.219917271,0.18,0.03,14760
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.122232699,159.046068532,0.000046083,0.006462283,159.174809597,159.17,0.05,14920
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0.116702350,0.104817329,0.012717163,0.000309178,0.234546020,0.18,0.04,15020
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0.116101608,0.099712748,0.012277481,0.000290755,0.228382592,0.18,0.04,15024
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0.116081879,0.099547519,0.014689169,0.000333951,0.230652518,0.17,0.05,15332
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0.125837747,0.090937296,0.014246561,0.000316945,0.231338549,0.18,0.04,15332
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0.124811686,0.094826590,0.013829103,0.000340633,0.233808012,0.18,0.05,15336
input/test_n9000_m100000_f2_no1.utv,9000,100000,2,0.125953978,0.090127632,0.017351458,0.000373566,0.233806634,0.19,0.04,15648
input/test_n9000_m100000_f2_no2.utv,9000,100000,2,0.119507198,0.078714136,0.016911654,0.000375206,0.215508194,0.16,0.05,15648
input/test_n9000_m100000_f2_no3.utv,9000,100000,2,0.116522148,0.088829303,0.018116041,0.000362811,0.223830303,0.17,0.04,15644
input/test_n10000_m100000_f2_no1.utv,10000,100000,2,0.116806957,0.104946743,0.022806905,0.000421741,0.244982346,0.20,0.04,15964
input/test_n10000_m100000_f2_no2.utv,10000,100000,2,0.117290779,0.143779936,0.023407134,0.000421903,0.284899752,0.23,0.05,15964
input/test_n10000_m100000_f2_no3.utv,10000,100000,2,0.137115767,0.078733194,0.022973627,0.000416274,0.239238862,0.17,0.05,15964
input/test_n11000_m100000_f2_no1.utv,11000,100000,2,0.117502654,0.116349619,0.034760642,0.000425270,0.269038185,0.22,0.04,16280
input/test_n11000_m100000_f2_no2.utv,11000,100000,2,0.117411702,0.094124752,0.033932943,0.000448561,0.245917958,0.20,0.04,16280
input/test_n11000_m100000_f2_no3.utv,11000,100000,2,0.117328652,0.103667634,0.032394166,0.000436151,0.253826603,0.20,0.04,16276
input/test_n12000_m100000_f2_no1.utv,12000,100000,2,0.117819095,0.108159948,0.047944545,0.000459612,0.274383200,0.23,0.04,16592
input/test_n12000_m100000_f2_no2.utv,12000,100000,2,0.118597202,0.098182197,0.043182716,0.000535989,0.260498104,0.21,0.04,16592
input/test_n12000_m100000_f2_no3.utv,12000,100000,2,0.117884091,0.157397007,0.046894377,0.000456594,0.322632069,0.27,0.04,16592
input/test_n13000_m100000_f2_no1.utv,13000,100000,2,0.117828701,0.110011816,0.076145273,0.000507139,0.304492929,0.26,0.04,16900
input/test_n13000_m100000_f2_no2.utv,13000,100000,2,0.118367073,0.110092333,0.070607694,0.000550134,0.299617234,0.24,0.05,16908
input/test_n13000_m100000_f2_no3.utv,13000,100000,2,0.118153341,0.125968045,0.066594970,0.000513406,0.311229762,0.27,0.03,16904
input/test_n14000_m100000_f2_no1.utv,14000,100000,2,0.119129808,0.144210778,0.105206962,0.000585194,0.369132742,0.32,0.04,17224
input/test_n14000_m100000_f2_no2.utv,14000,100000,2,0.130462123,0.122730306,0.115326889,0.000562432,0.369081750,0.31,0.05,17220
input/test_n14000_m100000_f2_no3.utv,14000,100000,2,0.128344644,0.101564481,0.115805990,0.000596673,0.346311788,0.29,0.05,17224
input/test_n15000_m100000_f2_no1.utv,15000,100000,2,0.118632866,0.139728269,0.159829247,0.000612687,0.418803069,0.37,0.04,17536
input/test_n15000_m100000_f2_no2.utv,15000,100000,2,0.126951921,0.139278108,0.147098431,0.000649080,0.413977540,0.35,0.05,17532
input/test_n15000_m100000_f2_no3.utv,15000,100000,2,0.119341453,0.133427789,0.152106905,0.000617470,0.405493617,0.34,0.05,17536
input/test_n16000_m100000_f2_no1.utv,16000,100000,2,0.126286832,0.126559855,0.213280152,0.000553226,0.466680065,0.41,0.05,17852
input/test_n16000_m100000_f2_no2.utv,16000,100000,2,0.119249136,0.130996365,0.220911187,0.000679854,0.471836542,0.42,0.04,17848
input/test_n16000_m100000_f2_no3.utv,16000,100000,2,0.130901658,0.121061186,0.227344012,0.000714035,0.480020891,0.42,0.05,17848
input/test_n17000_m100000_f2_no1.utv,17000,100000,2,0.138439997,0.090454891,0.288827350,0.000611798,0.518334036,0.45,0.06,18164
input/test_n17000_m100000_f2_no2.utv,17000,100000,2,0.123017083,0.100853630,0.342403019,0.000789595,0.567063327,0.51,0.04,18164
input/test_n17000_m100000_f2_no3.utv,17000,100000,2,0.122139569,0.115146187,0.301226518,0.000622604,0.539134878,0.47,0.05,18164
input/test_n18000_m100000_f2_no1.utv,18000,100000,2,0.143627943,0.125922603,0.409305977,0.000663257,0.679519780,0.60,0.07,18484
input/test_n18000_m100000_f2_no2.utv,18000,100000,2,0.124514787,0.128895455,0.418437895,0.000685348,0.672533485,0.62,0.04,18484
input/test_n18000_m100000_f2_no3.utv,18000,100000,2,0.118368021,0.107982782,0.417159892,0.000674510,0.644185205,0.59,0.04,18480
input/test_n19000_m100000_f2_no1.utv,19000,100000,2,0.137598031,0.150783696,0.591331859,0.000946980,0.880660566,0.82,0.05,18796
input/test_n19000_m100000_f2_no2.utv,19000,100000,2,0.142465337,0.125719159,0.566865453,0.000879732,0.835929681,0.77,0.06,18796
input/test_n19000_m100000_f2_no3.utv,19000,100000,2,0.140358415,0.143141948,0.593190863,0.000976859,0.877668085,0.80,0.07,18796
input/test_n20000_m100000_f2_no1.utv,20000,100000,2,0.131605261,0.170026802,0.758438041,0.000995497,1.061065601,0.99,0.06,19108
input/test_n20000_m100000_f2_no2.utv,20000,100000,2,0.127991706,0.141790591,0.710163925,0.000839924,0.980786146,0.92,0.05,19112
input/test_n20000_m100000_f2_no3.utv,20000,100000,2,0.123007558,0.156823854,0.697305616,0.000841385,0.977978413,0.92,0.05,19112
