input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0.148709140,0.015758593,0.017587109,0.016441343,0.198496185,0.10,0.05,15900
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0.157220340,0.015843727,0.017359226,0.016378597,0.206801890,0.10,0.05,15916
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0.126611923,0.018574213,10.293075148,0.015080734,10.453342018,10.39,0.03,15892
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0.128644372,0.027378214,24.088144053,0.014995581,24.259162220,24.18,0.05,16168
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0.147228727,0.029199954,24.051972469,0.015036288,24.243437438,24.16,0.05,16144
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0.123133620,0.034908528,0.019087211,0.015620444,0.192749803,0.12,0.04,16164
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0.129841398,0.031955962,41.296121766,0.015140346,41.473059472,41.40,0.05,16336
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0.136676632,0.032322446,41.362237803,0.015078045,41.546314926,41.48,0.05,16408
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0.141073978,0.030898770,41.038193193,0.015369064,41.225535005,41.16,0.04,16356
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0.143662381,0.038980138,0.020366671,0.006215968,0.209225158,0.13,0.05,16544
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0.138957590,0.044160240,62.103083128,0.005703274,62.291904232,62.23,0.05,16620
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0.143058859,0.036649371,0.020206609,0.006235319,0.206150158,0.12,0.06,16552
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0.129268454,0.044845175,85.648206717,0.005656617,85.827976963,85.77,0.05,16788
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0.131444367,0.036890662,85.391467106,0.005953572,85.565755707,85.51,0.05,16848
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0.136760211,0.053623011,0.021746348,0.006816651,0.218946221,0.14,0.05,16780
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0.147801679,0.050494398,0.021806983,0.006629014,0.226732074,0.14,0.05,16992
