input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0.027289670,0.624169774,1.877740566,0.000960194,2.530160204,2.50,0.00,2156
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0.027648221,0.626878675,1.880099720,0.000937046,2.535563662,2.51,0.00,2136
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0.025831736,0.639621445,1.879438997,0.000944517,2.545836695,2.52,0.00,2144
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0.038829608,1.377851913,2.584561403,0.001893124,4.003136048,3.97,0.00,3656
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0.042945245,1.374506955,2.567825273,0.001875163,3.987152636,3.96,0.00,3652
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0.057777699,1.374435409,2.573508845,0.001867158,4.007589111,3.96,0.00,3636
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0.041400787,2.293986896,3.513661635,0.003250119,5.852299437,5.82,0.01,5148
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0.050450552,2.289682850,3.492724099,0.003225521,5.836083022,5.80,0.01,5116
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0.045393133,2.290136247,3.538844353,0.003238737,5.877612470,5.84,0.01,5204
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0.084285122,3.207791781,4.400265643,0.004714508,7.697057054,7.63,0.01,6656
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0.061772803,3.207468690,4.474731478,0.004730264,7.748703235,7.70,0.01,6708
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0.053851221,3.199445502,4.424135958,0.004720945,7.682153626,7.65,0.01,6644
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0.064254947,4.137016072,5.373590167,0.006293288,9.581154474,9.54,0.02,8132
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0.142219123,4.135055206,5.338439715,0.006323250,9.622037294,9.51,0.01,8088
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0.069074439,4.129634724,5.332968778,0.006308729,9.537986670,9.50,0.01,8120
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0.112133612,5.088337896,6.318924436,0.008057232,11.527453176,11.45,0.02,9688
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0.515531977,5.082025926,6.287649139,0.008243152,11.893450194,11.41,0.03,9628
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0.076611723,5.072161071,6.263541364,0.007971866,11.420286024,11.37,0.03,9644
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0.094536990,6.041327950,7.281237212,0.009705478,13.426807630,13.37,0.03,11180
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0.086703588,6.059321733,7.277872786,0.009686446,13.433584553,13.38,0.02,11092
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0.085699816,6.048297263,7.285118684,0.009627155,13.428742918,13.38,0.03,11184
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0.099815450,6.980654627,8.183426537,0.011370145,15.275266759,15.22,0.03,12604
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0.097030334,7.022701040,8.269259479,0.011487994,15.400478847,15.35,0.03,12652
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0.101499529,7.003050299,8.248800930,0.011411924,15.364762682,15.31,0.03,12624
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0.122486340,7.963669309,9.203010801,0.013215226,17.302381676,17.23,0.04,14108
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0.105797151,7.982960609,9.221055575,0.013240982,17.323054317,17.27,0.03,14088
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0.146167429,7.993526814,9.245591021,0.013199492,17.398484756,17.29,0.04,14120
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.138004898,8.959105699,10.231997980,0.014997477,19.344106054,19.26,0.04,15628
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.130351924,8.987032022,10.264987427,0.014980604,19.397351977,19.32,0.05,15644
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.129460390,8.989598433,10.237162527,0.015029248,19.371250598,19.29,0.04,15612
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0.130091036,9.993158912,11.260169741,0.016782906,21.400202595,21.33,0.04,17084
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0.129161695,9.969091209,11.242681010,0.016741613,21.357675527,21.30,0.04,17112
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0.134552287,10.100610247,11.378781740,0.016886251,21.630830525,21.55,0.06,17028
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0.157578089,10.951917297,12.235962687,0.018610924,23.364068997,23.29,0.04,18620
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0.141989814,10.973573717,12.269706080,0.018531685,23.403801296,23.34,0.05,18632
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0.167245597,11.155423317,12.443669881,0.018839462,23.785178257,23.68,0.05,18668
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0.148919964,12.089199074,13.390661578,0.020693188,25.649473804,25.56,0.06,20076
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0.154505995,12.085867946,13.384418877,0.020608215,25.645401033,25.56,0.06,20132
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0.158226757,12.042844704,13.346627597,0.020456805,25.568155863,25.47,0.07,20080
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0.242292515,13.273353433,14.580811782,0.022523937,28.118981667,27.95,0.07,21588
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0.166685391,13.273828717,14.601345867,0.022575766,28.064435741,27.97,0.07,21664
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0.163852160,13.274979466,14.597328871,0.022574305,28.058734802,27.96,0.08,21528
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0.169919629,14.430394917,15.783133473,0.024569577,30.408017596,30.32,0.07,23188
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0.198688940,14.602207462,15.904685302,0.024800475,30.730382179,30.61,0.09,23172
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0.166111997,14.508762980,15.800867510,0.024653177,30.500395664,30.42,0.07,23068
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0.189791006,16.078560200,17.426678109,0.027060492,33.722089807,33.63,0.07,24676
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0.195064029,16.254189356,17.513928595,0.028217064,33.991399044,33.89,0.07,24600
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0.181078347,16.124582117,17.448706594,0.027105847,33.781472905,33.69,0.07,24584
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0.269309234,17.948572023,19.167392231,0.029915501,37.415188989,37.24,0.08,26108
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0.189443849,18.014729375,19.268936808,0.030073780,37.503183812,37.40,0.08,26088
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0.197351554,18.072405215,19.256648407,0.030030136,37.556435312,37.45,0.09,26080
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0.204814890,20.409768526,21.526094821,0.033798924,42.174477161,42.07,0.08,27744
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0.475740209,19.830956734,21.025518790,0.032951557,41.365167290,41.00,0.07,27632
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0.270308392,19.830577035,20.977583860,0.033032552,41.111501839,40.95,0.08,27696
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0.255075639,23.145450767,24.079892946,0.036695762,47.517115114,47.38,0.08,29064
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0.218718576,23.174818349,24.255437175,0.037557989,47.686532089,47.58,0.08,29084
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0.253574933,22.071993884,23.122824248,0.036036342,45.484429407,45.35,0.08,29196
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0.220229892,25.407554876,26.173850107,0.040512959,51.842147834,51.74,0.08,30516
input/test_n1000_m200000_f2_no2.utv,1000,200000,2,0.237468389,25.326644981,26.226711543,0.040684885,51.831509798,51.71,0.09,30576
input/test_n1000_m200000_f2_no3.utv,1000,200000,2,0.250785538,25.452364710,26.251859970,0.039920148,51.994930366,51.86,0.09,30572
