input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.217644833,9.320419371,0.000023574,0.014839353,9.552927131,9.41,0.04,11068
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.139047040,9.342095254,0.000025383,0.014963156,9.496130833,9.42,0.04,11068
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.134149624,9.384404792,0.000021033,0.014825301,9.533400750,9.47,0.04,11068
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0.359101973,18.907956385,0.000021450,0.014891527,19.281971335,19.00,0.04,11156
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0.147253344,18.733298878,0.000030526,0.014705660,18.895288408,18.83,0.03,11160
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0.141589286,18.883413522,0.000026796,0.014807220,19.039836824,18.96,0.05,11160
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0.360277495,28.196285667,0.000025891,0.005139607,28.561728660,28.28,0.04,11260
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0.148513486,28.530871417,0.000021062,0.005181372,28.684587337,28.62,0.03,11260
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0.133459260,28.148469006,0.000026273,0.005119248,28.287073787,28.23,0.04,11264
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0.131237395,38.089164559,0.000024451,0.005207433,38.225633838,38.17,0.04,11352
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0.174473298,37.802222863,0.000023446,0.005138560,37.981858167,37.89,0.04,11348
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0.173730298,38.379121743,0.000025494,0.005217268,38.558094803,38.47,0.03,11352
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0.242384558,47.806752757,0.000027997,0.005530244,48.054695556,47.90,0.03,11444
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0.136211919,48.008865463,0.000027560,0.005236854,48.150341796,48.10,0.03,11448
input/test_n5000_m100000_f0_no3.utv,5000,100000,0,0.213211549,47.550128395,0.000030111,0.005559760,47.768929815,47.63,0.04,11448
input/test_n6000_m100000_f0_no1.utv,6000,100000,0,0.150208822,58.598746592,0.000040642,0.005603439,58.754599495,58.68,0.06,11544
input/test_n6000_m100000_f0_no2.utv,6000,100000,0,0.145183090,57.756139730,0.000026486,0.005555105,57.906904411,57.85,0.04,11544
input/test_n6000_m100000_f0_no3.utv,6000,100000,0,0.139001662,58.050299307,0.000042592,0.005616189,58.194959750,58.14,0.04,11544
input/test_n7000_m100000_f0_no1.utv,7000,100000,0,0.405798506,67.788149095,0.000026429,0.005261798,68.199235828,67.87,0.05,11640
input/test_n7000_m100000_f0_no2.utv,7000,100000,0,0.138073530,68.082794144,0.000034120,0.005645995,68.226547789,68.18,0.03,11640
input/test_n7000_m100000_f0_no3.utv,7000,100000,0,0.135613528,67.670664652,0.000028359,0.005586893,67.811893432,67.77,0.03,11640
input/test_n8000_m100000_f0_no1.utv,8000,100000,0,0.190915487,78.152547469,0.000024288,0.005285816,78.348773060,78.25,0.04,11728
input/test_n8000_m100000_f0_no2.utv,8000,100000,0,0.144820005,78.918976676,0.000026893,0.005322248,79.069145822,79.01,0.04,11724
input/test_n8000_m100000_f0_no3.utv,8000,100000,0,0.133041019,78.111659887,0.000031272,0.005616303,78.250348481,78.20,0.05,11732
input/test_n9000_m100000_f0_no1.utv,9000,100000,0,0.141623758,89.597376887,0.000024953,0.005329607,89.744355205,89.70,0.03,11824
input/test_n9000_m100000_f0_no2.utv,9000,100000,0,0.139144043,88.678053829,0.000027689,0.005313999,88.822539560,88.77,0.04,11824
input/test_n9000_m100000_f0_no3.utv,9000,100000,0,0.227998822,89.311195185,0.000031764,0.005732052,89.544957823,89.41,0.04,11824
input/test_n10000_m100000_f0_no1.utv,10000,100000,0,0.161467747,99.261503806,0.000024676,0.005321505,99.428317734,99.36,0.05,11920
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0.133758943,100.278712303,0.000025859,0.005380225,100.417877330,100.39,0.03,11916
