input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.111185589,8.932882721,10.561116672,0.021112111,19.626297093,19.55,0.07,104264
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.107313499,8.869976077,10.519147352,0.021300724,19.517737652,19.43,0.09,104268
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.108229212,9.012470332,10.615601383,0.020998841,19.757299768,19.67,0.08,104268
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.130097753,18.009294732,25.018363615,0.020545766,43.178301866,42.96,0.20,385760
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.125907283,18.004965380,24.844253288,0.020853766,42.995979717,42.78,0.20,385764
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.139712270,18.234190546,25.007135863,0.020577086,43.401615765,43.15,0.22,385768
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.129605484,27.677769623,43.722027472,0.011622530,71.541025109,71.12,0.41,854828
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.124451028,27.163716012,43.130517716,0.011554421,70.430239177,70.01,0.41,854848
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.127226313,27.423965941,43.429549130,0.011673682,70.992415066,70.58,0.41,854852
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.128136946,36.731914632,66.800423157,0.011615631,103.672090366,102.93,0.74,1511280
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.129943952,36.617598111,66.130383444,0.011918910,102.889844417,102.21,0.68,1511272
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.139304828,36.917464785,66.543390619,0.011642952,103.611803184,102.87,0.74,1511280
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.128114718,46.463566130,93.491094759,0.011711524,140.094487131,139.03,1.07,2355284
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.135398647,45.998379812,93.024053924,0.011963414,139.169795797,138.04,1.14,2355252
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.127399111,46.449447069,92.571698597,0.011701428,139.160246205,138.11,1.06,2355300
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.128620464,55.371783825,123.386351301,0.011745050,178.898500640,177.44,1.47,3386804
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.130322389,55.107447344,124.090430886,0.011723048,179.339923667,177.89,1.47,3386744
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.131858975,55.442017640,124.564365925,0.011731123,180.149973663,178.67,1.50,3386740
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.142681167,64.805184358,0.000041771,0.005591650,64.953498946,64.89,0.04,11640
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0.127745361,64.371945092,159.989426447,0.011989897,224.501106797,222.52,2.01,4605844
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0.127099451,65.044384426,160.735143375,0.011760271,225.918387523,223.96,1.99,4605840
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0.127933656,59.811234106,168.105390499,0.009623625,228.054181886,225.45,2.63,6012220
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0.128555551,74.225658577,199.354860957,0.011721228,273.720796313,271.20,2.56,6012220
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0.141782314,73.861564850,199.139176409,0.011724285,273.154247858,270.53,2.66,6012256
input/test_n9000_m100000_f2_no1.utv,9000,100000,2,0.133870496,82.802581625,244.556421977,0.011778228,327.504652326,324.27,3.29,7606236
input/test_n9000_m100000_f2_no2.utv,9000,100000,2,0.130692978,82.906680983,243.678144572,0.011757929,326.727276462,323.31,3.47,7605440
input/test_n9000_m100000_f2_no3.utv,9000,100000,2,0.133257386,82.796249085,244.826017872,0.011769061,327.767293404,324.48,3.34,7606232
input/test_n10000_m100000_f2_no1.utv,10000,100000,2,0.125079453,90.694609596,290.591721644,0.012054002,381.423464695,377.54,3.95,9385856
input/test_n10000_m100000_f2_no2.utv,10000,100000,2,0.131495479,91.140653654,293.560129917,0.017405282,384.849684332,380.87,4.05,9387716
input/test_n10000_m100000_f2_no3.utv,10000,100000,2,0.131200349,91.740529538,291.608438230,0.011859314,383.492027431,379.58,3.98,9386788
input/test_n11000_m100000_f2_no1.utv,11000,100000,2,0.133297229,99.514904523,344.164349461,0.011845916,443.824397129,439.07,4.83,11355684
input/test_n11000_m100000_f2_no2.utv,11000,100000,2,0.133215999,99.262954293,342.470200066,0.011797830,441.878168188,437.14,4.82,11352592
input/test_n11000_m100000_f2_no3.utv,11000,100000,2,0.127875448,99.474519861,342.903704641,0.011797013,442.517896963,437.72,4.89,11352596
input/test_n12000_m100000_f2_no1.utv,12000,100000,2,0.129211407,109.827121058,402.345752498,0.012146851,512.314231814,506.53,5.89,13508704
input/test_n12000_m100000_f2_no2.utv,12000,100000,2,0.130167532,109.644417452,399.638316678,0.010218040,509.423119702,503.72,5.80,13508712
input/test_n12000_m100000_f2_no3.utv,12000,100000,2,0.127061632,82.895889476,361.156734500,0.010196574,444.189882182,438.30,5.98,13503080
input/test_n13000_m100000_f2_no1.utv,13000,100000,2,0.132729857,119.745900643,461.943076894,0.011947354,581.833654748,575.09,6.87,15842584
input/test_n13000_m100000_f2_no2.utv,13000,100000,2,0.194743064,120.481763818,463.883242762,0.012198574,584.571948218,577.96,6.67,15841364
input/test_n13000_m100000_f2_no3.utv,13000,100000,2,0.357973031,120.266758209,461.214276556,0.011923991,581.850931787,574.91,6.83,15843820
input/test_n14000_m100000_f2_no1.utv,14000,100000,2,0.143416435,129.192269381,526.159304129,0.011927799,655.506917744,647.95,7.69,18357216
input/test_n14000_m100000_f2_no2.utv,14000,100000,2,0.133541112,129.130640590,524.391603539,0.012285953,653.668071194,646.01,7.79,18357220
input/test_n14000_m100000_f2_no3.utv,14000,100000,2,0.125125921,130.050364823,523.592277230,0.011949705,653.779717679,646.19,7.73,18355912
input/test_n15000_m100000_f2_no1.utv,15000,100000,2,0.133142883,138.011518549,589.295545502,0.011928960,727.452135894,718.52,9.09,21043064
