input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0,1,3,0.147483934,0.016065199,0.000042996,0.016808376,0.180400505,0.09,0.05,11084
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0,1,7,0.147210817,0.012140343,0.000032179,0.016362549,0.175745888,0.09,0.05,11084
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0,1,6,0.147996233,0.014880743,0.000047577,0.017836751,0.180761304,0.09,0.05,11084
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0,1,15,0.137701934,0.012458231,0.000035468,0.016222268,0.166417901,0.09,0.04,11192
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0,2,23,0.131367183,0.021124003,0.000047696,0.016938849,0.169477731,0.09,0.04,11192
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0,1,12,0.132341459,0.012646538,0.000033213,0.016625180,0.161646390,0.09,0.04,11192
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0,1,24,0.134159512,0.014523144,0.000050019,0.008222447,0.156955122,0.09,0.04,11308
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0,1,17,0.139316475,0.013984830,0.000040000,0.006376215,0.159717520,0.07,0.06,11312
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0,1,29,0.133678582,0.015915361,0.000049585,0.005762910,0.155406438,0.09,0.04,11316
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0,1,20,0.137602488,0.016208436,0.000049643,0.006397617,0.160258184,0.09,0.04,11416
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0,1,8,0.132061009,0.014289248,0.000045189,0.005750043,0.152145489,0.08,0.04,11416
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0,1,9,0.150012918,0.016146964,0.000045635,0.005600093,0.171805610,0.09,0.05,11416
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0,1,24,0.144018830,0.012354088,0.000047556,0.005913622,0.162334096,0.09,0.04,11528
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0,2,17,0.138457875,0.020528099,0.000048057,0.007646743,0.166680774,0.09,0.05,11528
input/test_n5000_m100000_f0_no3.utv,5000,100000,0,0,1,26,0.145132564,0.012048843,0.000045422,0.006463061,0.163689890,0.08,0.05,11528
