input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.278666326,0.036390731,0.005686934,0.000378913,0.321122904,0.11,0.04,10812
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.134592257,0.034606162,0.005534936,0.000103575,0.174836930,0.11,0.04,10812
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.132581981,0.036337278,0.005545311,0.000116783,0.174581353,0.11,0.04,10812
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.136225994,0.034681570,0.006319407,0.000161171,0.177388142,0.11,0.04,10984
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.148008121,0.032400946,0.006068515,0.000147737,0.186625319,0.11,0.05,10984
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.133146160,0.053618577,0.006090260,0.000154544,0.193009541,0.13,0.03,10984
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.138795308,0.043554509,0.006601273,0.000173506,0.189124596,0.12,0.03,11152
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.131762046,0.052681019,0.006607782,0.000188084,0.191238931,0.12,0.04,11152
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.138610734,0.044370355,0.006605478,0.000167292,0.189753859,0.11,0.04,11156
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.130794406,0.100412678,0.007116507,0.000193989,0.238517580,0.17,0.04,11324
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.135928020,0.065029552,0.007112742,0.000212236,0.208282550,0.13,0.04,11324
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.138255636,0.060666566,0.007373923,0.000205894,0.206502019,0.13,0.04,11324
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.135505907,0.069512838,0.007676592,0.000224341,0.212919678,0.15,0.04,11500
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.134108591,0.049205195,0.007644419,0.000245400,0.191203605,0.13,0.03,11496
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.130742232,0.048123989,0.007634577,0.000221393,0.186722191,0.12,0.03,11496
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.134425590,0.054225702,0.008318128,0.000252340,0.197221760,0.13,0.04,11672
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.133310697,0.073324073,0.008317645,0.000253917,0.215206332,0.14,0.04,11668
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.136464866,0.085522734,0.008247812,0.000511624,0.230747036,0.15,0.04,11672
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.137944276,1.172550296,0.000034769,0.005317053,1.315846394,1.23,0.05,11840
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0.136798960,0.100637677,0.009325765,0.000280699,0.247043101,0.17,0.05,11952
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0.133062070,0.093035213,0.009071266,0.000302384,0.235470933,0.18,0.03,11948
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0.137402921,0.094784781,0.011489313,0.000309419,0.243986434,0.17,0.04,12272
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0.130602291,0.086505572,0.011073940,0.000313218,0.228495021,0.17,0.03,12268
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0.129167891,0.090592386,0.010651508,0.000300772,0.230712557,0.17,0.03,12272
input/test_n9000_m100000_f2_no1.utv,9000,100000,2,0.135090508,0.086783984,0.014476220,0.000336557,0.236687269,0.17,0.04,12592
input/test_n9000_m100000_f2_no2.utv,9000,100000,2,0.134520604,0.075779696,0.013473277,0.000337673,0.224111250,0.15,0.04,12592
input/test_n9000_m100000_f2_no3.utv,9000,100000,2,0.134484128,0.086336139,0.015005374,0.000353102,0.236178743,0.17,0.04,12592
input/test_n10000_m100000_f2_no1.utv,10000,100000,2,0.137436828,0.101927697,0.019561698,0.000371175,0.259297398,0.19,0.03,12912
input/test_n10000_m100000_f2_no2.utv,10000,100000,2,0.132697059,0.139616905,0.020097638,0.000373437,0.292785039,0.22,0.04,12912
input/test_n10000_m100000_f2_no3.utv,10000,100000,2,0.131343451,0.076117452,0.019733940,0.000375698,0.227570541,0.17,0.03,12912
input/test_n11000_m100000_f2_no1.utv,11000,100000,2,0.376336647,0.113409367,0.030840144,0.000405163,0.520991321,0.21,0.04,13240
input/test_n11000_m100000_f2_no2.utv,11000,100000,2,0.129231936,0.091090065,0.029982371,0.000409163,0.250713535,0.18,0.04,13240
input/test_n11000_m100000_f2_no3.utv,11000,100000,2,0.131161429,0.100247843,0.028740962,0.000403032,0.260553266,0.20,0.03,13240
input/test_n12000_m100000_f2_no1.utv,12000,100000,2,0.139661624,0.105485701,0.042636398,0.000471915,0.288255638,0.22,0.04,13560
input/test_n12000_m100000_f2_no2.utv,12000,100000,2,0.131872061,0.095305876,0.038583946,0.000452231,0.266214114,0.20,0.04,13556
input/test_n12000_m100000_f2_no3.utv,12000,100000,2,0.130718468,0.153336719,0.041465881,0.000471381,0.325992449,0.26,0.04,13556
input/test_n13000_m100000_f2_no1.utv,13000,100000,2,0.136199121,0.107307646,0.065320074,0.000536346,0.309363187,0.24,0.04,13880
input/test_n13000_m100000_f2_no2.utv,13000,100000,2,0.133521618,0.108985088,0.061055207,0.000502072,0.304063985,0.24,0.04,13884
input/test_n13000_m100000_f2_no3.utv,13000,100000,2,0.132119788,0.107273387,0.058116588,0.000354579,0.297864342,0.24,0.02,13880
input/test_n14000_m100000_f2_no1.utv,14000,100000,2,0.133812238,0.139957237,0.087811478,0.000551400,0.362132353,0.29,0.04,14204
input/test_n14000_m100000_f2_no2.utv,14000,100000,2,0.135222840,0.120163546,0.093888073,0.000596258,0.349870717,0.28,0.04,14204
input/test_n14000_m100000_f2_no3.utv,14000,100000,2,0.145288433,0.098058862,0.094329129,0.000558188,0.338234612,0.27,0.04,14204
input/test_n15000_m100000_f2_no1.utv,15000,100000,2,0.151076214,0.134512412,0.123834388,0.000605722,0.410028736,0.32,0.06,14528
input/test_n15000_m100000_f2_no2.utv,15000,100000,2,0.156372392,0.135624906,0.116271185,0.000618997,0.408887480,0.32,0.06,14524
input/test_n15000_m100000_f2_no3.utv,15000,100000,2,0.161824433,0.130708293,0.119820177,0.000610980,0.412963883,0.31,0.07,14528
input/test_n16000_m100000_f2_no1.utv,16000,100000,2,0.146042252,0.139724924,0.162232245,0.000669313,0.448668734,0.37,0.05,14852
input/test_n16000_m100000_f2_no2.utv,16000,100000,2,0.136815306,0.127831834,0.161681794,0.000669526,0.426998460,0.36,0.04,14852
input/test_n16000_m100000_f2_no3.utv,16000,100000,2,0.135266789,0.105154181,0.161377859,0.000518304,0.402317133,0.33,0.04,14852
input/test_n17000_m100000_f2_no1.utv,17000,100000,2,0.129680292,0.088986535,0.204556967,0.000559450,0.423783244,0.36,0.04,15172
input/test_n17000_m100000_f2_no2.utv,17000,100000,2,0.137125438,0.087448225,0.223038054,0.000646506,0.448258223,0.38,0.04,15172
input/test_n17000_m100000_f2_no3.utv,17000,100000,2,0.357978235,0.127223383,0.212194145,0.000731636,0.698127399,0.40,0.05,15172
input/test_n18000_m100000_f2_no1.utv,18000,100000,2,0.131087095,0.122955527,0.265183671,0.000698300,0.519924593,0.46,0.03,15496
input/test_n18000_m100000_f2_no2.utv,18000,100000,2,0.137922237,0.125210043,0.269763110,0.000684430,0.533579820,0.46,0.04,15496
input/test_n18000_m100000_f2_no3.utv,18000,100000,2,0.129383703,0.120028667,0.272802677,0.000827736,0.523042783,0.46,0.04,15496
input/test_n19000_m100000_f2_no1.utv,19000,100000,2,0.138027654,0.132805763,0.338640658,0.000723909,0.610197984,0.54,0.04,15820
input/test_n19000_m100000_f2_no2.utv,19000,100000,2,0.131420975,0.108986637,0.332569283,0.000718490,0.573695385,0.50,0.05,15820
input/test_n19000_m100000_f2_no3.utv,19000,100000,2,0.142840344,0.125371091,0.339665017,0.000741892,0.608618344,0.53,0.04,15816
input/test_n20000_m100000_f2_no1.utv,20000,100000,2,0.132130186,0.164052166,0.417885200,0.001005390,0.715072942,0.65,0.04,16144
input/test_n20000_m100000_f2_no2.utv,20000,100000,2,0.136637641,0.139198199,0.403493712,0.000803611,0.680133163,0.61,0.04,16140
input/test_n20000_m100000_f2_no3.utv,20000,100000,2,0.135895177,0.153921955,0.399807909,0.000779154,0.690404195,0.62,0.04,16144
