input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0,9,0,0.123278522,0.053499542,10.744758202,0.033196240,10.954732506,10.84,0.09,104288
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0,7,0,0.113702401,0.041353868,11.733476253,0.066886602,11.955419124,11.86,0.09,104284
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0,6,0,0.112966614,0.040700439,15.061758059,0.026120943,15.241546055,15.12,0.10,104284
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0,8,0,0.143053727,0.054129913,56.965797169,0.059132014,57.222112823,56.89,0.29,385828
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0,8,0,0.144143019,0.242700239,104.725339333,0.055323542,105.167506133,101.24,0.26,385828
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0,9,0,0.252651008,0.147318498,94.507870822,0.066958199,94.974798527,83.75,0.30,385832
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0,9,0,0.247547037,0.304783535,117.828942294,0.020575106,118.401847972,115.00,0.51,854872
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0,11,0,0.212942699,0.098173220,101.628729658,0.027067742,101.966913319,98.74,0.48,854896
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0,9,0,0.167930301,0.260324042,119.301915078,0.022109773,119.752279194,111.88,0.48,854904
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0,20,0,0.152627514,0.242557522,122.546014488,0.035590242,122.976789766,122.09,0.83,1511476
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0,11,0,0.234245735,0.207062807,144.597371213,0.030391471,145.069071226,138.07,0.80,1511464
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0,13,0,0.243108153,0.175344523,156.935309673,0.032492685,157.386255034,154.11,0.82,1511476
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0,14,0,0.159567762,0.190058102,204.871493508,0.021433634,205.242553006,191.02,1.36,2355496
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0,12,0,0.158164655,0.166609215,291.795728843,0.032634254,292.153136967,264.04,1.24,2355468
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0,11,0,0.213162967,0.160640558,185.971150729,0.025997805,186.370952059,182.92,1.37,2355512
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0,12,0,0.249214260,0.271545001,251.033112200,0.022247277,251.576118738,247.85,1.87,3387032
