input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f1_no1.utv,1000,10000,2,0,14,0,0.013565391,0.002024316,0.001227542,0.000153434,0.016970683,0.00,0.00,2508
input/test_n1000_m10000_f1_no2.utv,1000,10000,2,0,12,0,0.013911907,0.001743872,0.001217203,0.000098538,0.016971520,0.01,0.00,2508
input/test_n1000_m10000_f1_no3.utv,1000,10000,2,0,17,0,0.014278204,0.002357832,0.001203559,0.000113064,0.017952659,0.01,0.00,2512
input/test_n1000_m20000_f1_no1.utv,1000,20000,1,0,14,0,0.028647479,0.003982216,0.003147109,0.001013171,0.036789975,0.02,0.01,4292
input/test_n1000_m20000_f1_no2.utv,1000,20000,1,0,12,0,0.028142592,0.003305448,0.003149847,0.001063808,0.035661695,0.02,0.01,4296
input/test_n1000_m20000_f1_no3.utv,1000,20000,2,0,10,0,0.027264809,0.002793330,0.001853573,0.000111248,0.032022960,0.01,0.01,4296
input/test_n1000_m30000_f1_no1.utv,1000,30000,2,0,13,0,0.039861460,0.005265321,0.002609266,0.000103565,0.047839612,0.03,0.01,6084
input/test_n1000_m30000_f1_no2.utv,1000,30000,1,0,9,0,0.043637838,0.003766425,0.004615522,0.001603927,0.053623712,0.03,0.02,6084
input/test_n1000_m30000_f1_no3.utv,1000,30000,1,0,9,0,0.038265522,0.003713382,0.004611470,0.001598174,0.048188548,0.03,0.01,6084
input/test_n1000_m40000_f1_no1.utv,1000,40000,1,0,9,0,0.055160880,0.004845039,0.006057802,0.002143290,0.068207011,0.04,0.01,7868
input/test_n1000_m40000_f1_no2.utv,1000,40000,1,0,6,0,0.051221488,0.003478546,0.006091946,0.002133871,0.062925851,0.04,0.01,7864
input/test_n1000_m40000_f1_no3.utv,1000,40000,1,0,9,0,0.095552880,0.004934014,0.006328239,0.002150383,0.108965516,0.04,0.02,7864
input/test_n1000_m50000_f1_no1.utv,1000,50000,2,0,6,0,0.070799456,0.004260762,0.004223786,0.000132448,0.079416452,0.05,0.02,9556
input/test_n1000_m50000_f1_no2.utv,1000,50000,1,0,7,0,0.070829855,0.004808970,0.007579777,0.002736965,0.085955567,0.05,0.02,9556
input/test_n1000_m50000_f1_no3.utv,1000,50000,1,0,8,0,0.069834145,0.005549282,0.007587791,0.002716961,0.085688179,0.05,0.03,9556
input/test_n1000_m60000_f1_no1.utv,1000,60000,1,0,8,0,0.088547658,0.006541121,0.009047479,0.003299202,0.107435460,0.07,0.03,11120
input/test_n1000_m60000_f1_no2.utv,1000,60000,2,0,9,0,0.089414394,0.007319594,0.005063562,0.000107564,0.101905114,0.06,0.03,11120
input/test_n1000_m60000_f1_no3.utv,1000,60000,2,0,8,0,0.083429490,0.006470537,0.005058931,0.000136374,0.095095332,0.05,0.03,11120
input/test_n1000_m70000_f1_no1.utv,1000,70000,2,0,6,0,0.093436634,0.005988919,0.005903759,0.000163980,0.105493292,0.06,0.03,12676
input/test_n1000_m70000_f1_no2.utv,1000,70000,1,0,6,0,0.096023452,0.006181933,0.010718294,0.003933284,0.116856963,0.08,0.03,12680
input/test_n1000_m70000_f1_no3.utv,1000,70000,1,0,10,0,0.092608130,0.009301687,0.011052869,0.003961599,0.116924285,0.07,0.04,12680
input/test_n1000_m80000_f1_no1.utv,1000,80000,1,0,6,0,0.115388111,0.006816855,0.012589143,0.004587896,0.139382005,0.08,0.04,14244
input/test_n1000_m80000_f1_no2.utv,1000,80000,2,0,7,0,0.107133710,0.007818808,0.006871594,0.000159892,0.121984004,0.08,0.04,14244
input/test_n1000_m80000_f1_no3.utv,1000,80000,2,0,6,0,0.102448904,0.006774538,0.006773002,0.000139958,0.116136402,0.07,0.03,14240
input/test_n1000_m90000_f1_no1.utv,1000,90000,2,0,7,0,0.119764792,0.008949616,0.008133958,0.000132980,0.136981346,0.09,0.04,15800
input/test_n1000_m90000_f1_no2.utv,1000,90000,1,0,5,0,0.135146265,0.006717880,0.014713961,0.005521057,0.162099163,0.11,0.04,15804
input/test_n1000_m90000_f1_no3.utv,1000,90000,1,0,7,0,0.138242785,0.008881236,0.014678828,0.005502781,0.167305630,0.10,0.06,15804
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0,5,0,0.152870460,0.007613077,0.017478255,0.007140020,0.185101812,0.10,0.07,17364
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0,7,0,0.131093681,0.010051054,0.017495791,0.007337341,0.165977867,0.12,0.04,17368
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0,6,0,0.136664294,0.008890365,0.009830928,0.000609709,0.155995296,0.10,0.05,17368
input/test_n1000_m110000_f1_no1.utv,1000,110000,2,0,6,0,0.162993461,0.010110804,0.011434042,0.000203432,0.184741739,0.11,0.06,18932
input/test_n1000_m110000_f1_no2.utv,1000,110000,1,0,6,0,0.164494350,0.010035623,0.020719839,0.007894273,0.203144085,0.13,0.06,18932
input/test_n1000_m110000_f1_no3.utv,1000,110000,1,0,5,0,0.166425410,0.008642914,0.020658417,0.007890159,0.203616900,0.12,0.07,18932
input/test_n1000_m120000_f1_no1.utv,1000,120000,1,0,6,0,0.171846600,0.011517225,0.025222803,0.009671134,0.218257762,0.15,0.05,20492
input/test_n1000_m120000_f1_no2.utv,1000,120000,1,0,5,0,0.181079266,0.009849896,0.024906399,0.009673752,0.225509313,0.16,0.05,20492
input/test_n1000_m120000_f1_no3.utv,1000,120000,2,0,7,0,0.171789316,0.013194158,0.013924547,0.000174253,0.199082274,0.13,0.06,20488
input/test_n1000_m130000_f1_no1.utv,1000,130000,1,0,6,0,0.202582887,0.013147744,0.030159459,0.011783616,0.257673706,0.17,0.08,22056
input/test_n1000_m130000_f1_no2.utv,1000,130000,2,0,4,0,0.176129584,0.009372602,0.016421423,0.000227741,0.202151350,0.13,0.06,22056
input/test_n1000_m130000_f1_no3.utv,1000,130000,1,0,5,0,0.208461102,0.011263650,0.029923229,0.011828412,0.261476393,0.16,0.09,22056
input/test_n1000_m140000_f1_no1.utv,1000,140000,1,0,5,0,0.201971598,0.012579556,0.035601062,0.014400361,0.264552577,0.17,0.08,23620
input/test_n1000_m140000_f1_no2.utv,1000,140000,2,0,5,0,0.209216130,0.012519621,0.018949101,0.000180832,0.240865684,0.15,0.08,23620
input/test_n1000_m140000_f1_no3.utv,1000,140000,2,0,7,0,0.225817638,0.016759185,0.019589503,0.000223457,0.262389783,0.16,0.10,23620
input/test_n1000_m150000_f1_no1.utv,1000,150000,2,0,5,0,0.248616679,0.013998165,0.022116336,0.000155276,0.284886456,0.18,0.09,25176
input/test_n1000_m150000_f1_no2.utv,1000,150000,1,0,6,0,0.212610324,0.016393314,0.041033012,0.016414264,0.286450914,0.20,0.08,25180
input/test_n1000_m150000_f1_no3.utv,1000,150000,1,0,5,0,0.224503034,0.014007612,0.041558339,0.016800981,0.296869966,0.21,0.08,25180
input/test_n1000_m160000_f1_no1.utv,1000,160000,1,0,6,0,0.233630996,0.018143081,0.047350769,0.019033981,0.318158827,0.22,0.08,26744
input/test_n1000_m160000_f1_no2.utv,1000,160000,2,0,5,0,0.228267240,0.015575316,0.025199334,0.000218016,0.269259906,0.19,0.07,26744
input/test_n1000_m160000_f1_no3.utv,1000,160000,2,0,4,0,0.258769890,0.013191267,0.025314948,0.000255651,0.297531756,0.19,0.10,26744
input/test_n1000_m170000_f1_no1.utv,1000,170000,2,0,6,0,0.249191234,0.019820886,0.028419068,0.000255996,0.297687184,0.21,0.08,28304
input/test_n1000_m170000_f1_no2.utv,1000,170000,1,0,5,0,0.251486744,0.016849751,0.053241282,0.021436901,0.343014678,0.25,0.09,28300
input/test_n1000_m170000_f1_no3.utv,1000,170000,1,0,5,0,0.265960448,0.016886881,0.054185412,0.021709953,0.358742694,0.24,0.11,28304
input/test_n1000_m180000_f1_no1.utv,1000,180000,2,0,5,0,0.291598176,0.018355873,0.032346905,0.000173669,0.342474623,0.22,0.11,29872
input/test_n1000_m180000_f1_no2.utv,1000,180000,1,0,5,0,0.260767857,0.018319817,0.060151391,0.024567062,0.363806127,0.27,0.09,29868
input/test_n1000_m180000_f1_no3.utv,1000,180000,1,0,7,0,0.276547361,0.024279212,0.059635965,0.024604186,0.385066724,0.27,0.11,29864
input/test_n1000_m190000_f1_no1.utv,1000,190000,1,0,4,0,0.295288258,0.016474722,0.066312823,0.026958341,0.405034144,0.30,0.10,31432
