input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,algorithm,user,system,maximum resident set size (kB)
input/test_n10000_m100000_f0_no1.utv,10000,100000,0,0,1,48,0.052327804,0.039278380,0.000045780,0.008105364,0.047429524,0.06,0.01,24880
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0,3,96,0.054163406,0.043965424,0.000073251,0.008093134,0.052131809,0.07,0.01,24876
input/test_n10000_m100000_f0_no3.utv,10000,100000,0,0,1,3,0.063421493,0.038328441,0.000024181,0.007503338,0.045855960,0.07,0.00,24880
input/test_n11000_m100000_f0_no1.utv,11000,100000,0,0,3,11,0.057508779,0.043870979,0.000040403,0.007572051,0.051483433,0.08,0.00,25052
input/test_n11000_m100000_f0_no2.utv,11000,100000,0,0,3,36,0.057928554,0.045713897,0.000041606,0.008053308,0.053808811,0.07,0.01,25044
input/test_n11000_m100000_f0_no3.utv,11000,100000,0,0,1,7,0.052333203,0.040202966,0.000034200,0.008202471,0.048439637,0.06,0.01,25052
input/test_n12000_m100000_f0_no1.utv,12000,100000,0,0,1,5,0.054446705,0.040166636,0.000032261,0.008215728,0.048414625,0.07,0.01,25224
input/test_n12000_m100000_f0_no2.utv,12000,100000,0,0,1,4,0.058234444,0.039655233,0.000027040,0.008802418,0.048484691,0.07,0.01,25216
input/test_n12000_m100000_f0_no3.utv,12000,100000,0,0,1,3,0.058256890,0.039117488,0.000025488,0.008034438,0.047177414,0.07,0.01,25220
input/test_n13000_m100000_f0_no1.utv,13000,100000,0,0,2,27,0.055941588,0.041616293,0.000056430,0.008183101,0.049855824,0.07,0.01,25392
input/test_n13000_m100000_f0_no2.utv,13000,100000,0,0,1,3,0.061093680,0.039138920,0.000026451,0.007520487,0.046685858,0.07,0.00,25392
input/test_n13000_m100000_f0_no3.utv,13000,100000,0,0,1,43,0.060408186,0.040693851,0.000036945,0.008190312,0.048921108,0.07,0.00,25396
input/test_n14000_m100000_f0_no1.utv,14000,100000,0,0,1,5,0.057244768,0.040684529,0.000027805,0.008229785,0.048942119,0.07,0.01,25564
input/test_n14000_m100000_f0_no2.utv,14000,100000,0,0,1,3,0.058631555,0.041817781,0.000041658,0.008422786,0.050282225,0.08,0.01,25568
input/test_n14000_m100000_f0_no3.utv,14000,100000,0,0,3,15,0.064815276,0.046930888,0.000033220,0.008327717,0.055291825,0.08,0.01,25564
input/test_n15000_m100000_f0_no1.utv,15000,100000,0,0,3,11,0.055108035,0.045779160,0.000030150,0.008653445,0.054462755,0.08,0.01,25740
input/test_n15000_m100000_f0_no2.utv,15000,100000,0,0,1,168,0.087323956,0.040331576,0.000073920,0.008014514,0.048420010,0.07,0.01,25736
input/test_n15000_m100000_f0_no3.utv,15000,100000,0,0,1,4,0.061569041,0.039226449,0.000027952,0.008466048,0.047720449,0.07,0.01,25732
input/test_n16000_m100000_f0_no1.utv,16000,100000,0,0,3,79,0.058635772,0.045258514,0.000050259,0.008562055,0.053870828,0.07,0.01,25912
input/test_n16000_m100000_f0_no2.utv,16000,100000,0,0,1,4,0.062662829,0.040918356,0.000028032,0.008660971,0.049607359,0.07,0.00,25908
input/test_n16000_m100000_f0_no3.utv,16000,100000,0,0,3,14,0.082948228,0.045334385,0.000032175,0.008431463,0.053798023,0.08,0.01,25908
input/test_n17000_m100000_f0_no1.utv,17000,100000,0,0,1,3,0.058902766,0.039394756,0.000026605,0.008910261,0.048331622,0.07,0.00,26076
input/test_n17000_m100000_f0_no2.utv,17000,100000,0,0,1,3,0.060647742,0.038512303,0.000026907,0.008193756,0.046732966,0.07,0.01,26084
input/test_n17000_m100000_f0_no3.utv,17000,100000,0,0,1,5,0.061361938,0.039509919,0.000027165,0.008583582,0.048120666,0.07,0.01,26080
input/test_n18000_m100000_f0_no1.utv,18000,100000,0,0,1,3,0.059503849,0.039967347,0.000025822,0.008692635,0.048685804,0.07,0.01,26252
input/test_n18000_m100000_f0_no2.utv,18000,100000,0,2,1,3,0.057752736,0.042066807,0.000026169,0.008807991,0.050900967,0.08,0.00,26248
input/test_n18000_m100000_f0_no3.utv,18000,100000,0,0,3,59,0.060835770,0.044215413,0.000045145,0.008445300,0.052705858,0.08,0.01,26256
input/test_n19000_m100000_f0_no1.utv,19000,100000,0,0,4,12,0.060023025,0.045654651,0.000030992,0.008651978,0.054337621,0.08,0.01,26428
input/test_n19000_m100000_f0_no2.utv,19000,100000,0,0,3,9,0.060051434,0.045273500,0.000035037,0.009309986,0.054618523,0.08,0.00,26420
input/test_n19000_m100000_f0_no3.utv,19000,100000,0,0,1,4,0.057221747,0.039277983,0.000031897,0.009144360,0.048454240,0.07,0.01,26424
input/test_n20000_m100000_f0_no1.utv,20000,100000,0,0,2,36,0.062096526,0.041905062,0.000044337,0.009626637,0.051576036,0.08,0.01,26600
input/test_n20000_m100000_f0_no2.utv,20000,100000,0,0,1,3,0.063024125,0.039047133,0.000028094,0.008559161,0.047634388,0.07,0.01,26596
input/test_n20000_m100000_f0_no3.utv,20000,100000,0,0,3,43,0.065713097,0.044174998,0.000045025,0.009075760,0.053295783,0.08,0.01,26600
