input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0,10,0,0.213619300,0.049391706,10.402730182,0.015306352,10.681047540,10.52,0.05,15976
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0,8,0,0.126450418,0.040374754,10.412528540,0.015283917,10.594637629,10.53,0.03,15996
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0,7,0,0.121722594,0.036323762,10.457819624,0.015202695,10.631068675,10.57,0.04,15960
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0,9,0,0.140100667,0.045605023,24.303255199,0.015069676,24.504030565,24.43,0.04,16380
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0,9,0,0.124995872,0.045428632,24.130134991,0.015058646,24.315618141,24.26,0.04,16304
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0,10,0,0.126052774,0.050404006,24.235007398,0.015021735,24.426485913,24.36,0.04,16240
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0,10,0,0.126611580,0.050695773,41.523531095,0.005237109,41.706075557,41.65,0.04,16688
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0,12,0,0.148461802,0.059819087,41.514189055,0.005757782,41.728227726,41.65,0.04,16640
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0,10,0,0.131658993,0.050395831,41.409549670,0.005255263,41.596859757,41.53,0.05,16636
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0,21,0,0.127114766,0.100718740,63.122378502,0.005579534,63.355791542,63.30,0.04,17084
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0,12,0,0.128414267,0.060441141,63.011073321,0.005605560,63.205534289,63.15,0.04,16936
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0,14,0,0.125259487,0.069102326,62.820164632,0.005624384,63.020150829,62.97,0.04,16996
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0,15,0,0.121669920,0.073993025,87.750223017,0.005625189,87.951511151,87.91,0.04,17332
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0,13,0,0.130022955,0.065029167,87.658921496,0.005623367,87.859596985,87.82,0.04,17300
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0,12,0,0.127218801,0.060296553,86.765497425,0.005684928,86.958697707,86.92,0.04,17232
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0,13,0,0.128975088,0.065862899,116.026789013,0.005725431,116.227352431,116.19,0.04,17528
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0,15,0,0.127231375,0.075348239,117.312579709,0.005797492,117.520956815,117.48,0.04,17628
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0,17,0,0.129362983,0.084497030,116.819609481,0.005714949,117.039184443,117.00,0.04,17596
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0,22,31,0.127598162,0.103964092,0.000028676,0.005253956,0.236844886,0.17,0.03,11744
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0,19,0,0.126310109,0.094917295,150.692410527,0.005785585,150.919423516,150.89,0.04,17912
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0,17,0,0.109168304,0.085571576,122.511703039,0.004289805,122.710732724,122.69,0.04,17908
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0,20,0,0.126076842,0.099512194,187.006934879,0.005895694,187.238419609,187.21,0.05,18208
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0,17,0,0.126624218,0.085700663,186.760702626,0.005843025,186.978870532,186.95,0.05,18200
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0,20,0,0.125700031,0.099799625,186.288552102,0.005749352,186.519801110,186.50,0.04,18264
input/test_n9000_m100000_f2_no1.utv,9000,100000,2,0,19,0,0.142265314,0.095278926,227.755535716,0.005804350,227.998884306,227.97,0.05,18456
input/test_n9000_m100000_f2_no2.utv,9000,100000,2,0,17,0,0.126975047,0.086292892,227.464174281,0.005791244,227.683233464,227.67,0.04,18412
input/test_n9000_m100000_f2_no3.utv,9000,100000,2,0,20,0,0.554981929,0.099766483,227.576535634,0.005835022,228.237119068,227.81,0.03,18372
input/test_n10000_m100000_f2_no1.utv,10000,100000,2,0,21,0,0.133416673,0.105504272,271.238708289,0.005904702,271.483533936,271.48,0.04,18744
input/test_n10000_m100000_f2_no2.utv,10000,100000,2,0,30,0,0.132688696,0.148979769,274.355617934,0.005929976,274.643216375,274.64,0.04,18764
input/test_n10000_m100000_f2_no3.utv,10000,100000,2,0,19,0,0.129737972,0.096064564,270.205403348,0.005853154,270.437059038,270.43,0.04,18680
input/test_n11000_m100000_f2_no1.utv,11000,100000,2,0,24,0,0.136105748,0.119616208,320.537519173,0.005964963,320.799206092,320.81,0.05,19036
input/test_n11000_m100000_f2_no2.utv,11000,100000,2,0,19,0,0.232542493,0.096251137,320.691008951,0.005914931,321.025717512,320.93,0.05,18956
input/test_n11000_m100000_f2_no3.utv,11000,100000,2,0,20,0,0.122764066,0.101017352,318.806415661,0.005930693,319.036127772,319.05,0.05,19036
input/test_n12000_m100000_f2_no1.utv,12000,100000,2,0,23,0,0.130139973,0.114761322,374.562535406,0.006015018,374.813451719,374.84,0.04,19368
input/test_n12000_m100000_f2_no2.utv,12000,100000,2,0,25,0,0.374598167,0.124051018,371.772724259,0.005926283,372.277299727,372.05,0.06,19460
input/test_n12000_m100000_f2_no3.utv,12000,100000,2,0,27,0,0.129962164,0.134395607,374.284425064,0.006012567,374.554795402,374.57,0.05,19468
input/test_n13000_m100000_f2_no1.utv,13000,100000,2,0,21,0,0.127950632,0.104744298,428.292602387,0.005964702,428.531262019,428.58,0.04,19632
input/test_n13000_m100000_f2_no2.utv,13000,100000,2,0,24,0,0.128896088,0.119303407,429.309230000,0.006001433,429.563430928,429.61,0.04,19676
input/test_n13000_m100000_f2_no3.utv,13000,100000,2,0,29,0,0.129168825,0.141621970,364.615514966,0.004739714,364.891045475,364.91,0.04,19700
input/test_n14000_m100000_f2_no1.utv,14000,100000,2,0,28,0,0.129212484,0.137512840,487.374343966,0.006186155,487.647255445,487.70,0.04,20056
input/test_n14000_m100000_f2_no2.utv,14000,100000,2,0,25,0,0.133966406,0.123075626,485.836342696,0.006100646,486.099485374,486.15,0.05,20000
input/test_n14000_m100000_f2_no3.utv,14000,100000,2,0,20,0,0.130256661,0.100247373,484.904934935,0.006145738,485.141584707,485.19,0.05,19980
input/test_n15000_m100000_f2_no1.utv,15000,100000,2,0,28,0,0.154731231,0.136355837,546.444830356,0.006163059,546.742080483,546.78,0.05,20440
input/test_n15000_m100000_f2_no2.utv,15000,100000,2,0,30,0,0.132322559,0.148444493,553.208977139,0.006217977,553.495962168,553.58,0.03,20420
input/test_n15000_m100000_f2_no3.utv,15000,100000,2,0,27,0,0.131347137,0.131821383,548.123776490,0.006099058,548.393044068,548.46,0.05,20384
input/test_n16000_m100000_f2_no1.utv,16000,100000,2,0,32,0,0.134903215,0.153184961,612.905658108,0.006153031,613.199899315,613.28,0.05,20796
input/test_n16000_m100000_f2_no2.utv,16000,100000,2,0,26,0,0.129055273,0.126386535,611.991820648,0.006200903,612.253463359,612.33,0.05,20752
input/test_n16000_m100000_f2_no3.utv,16000,100000,2,0,26,0,0.131337365,0.124744413,610.429031563,0.004499723,610.689613064,610.79,0.03,20716
input/test_n17000_m100000_f2_no1.utv,17000,100000,2,0,26,0,0.128172982,0.123416032,675.723320750,0.006235767,675.981145531,676.09,0.04,21116
