input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0,4,0,0.150292532,0.011618309,0.044577982,0.020666900,0.227155723,0.17,0.05,17372
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0,6,0,0.166172607,0.015476305,0.045222006,0.020763335,0.247634253,0.17,0.04,17372
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0,5,0,0.146328770,0.013762547,0.023072116,0.000810452,0.183973885,0.12,0.05,17372
input/test_n2000_m100000_f1_no1.utv,2000,100000,2,0,7,0,0.168298069,0.023567184,0.023775367,0.000323294,0.215963914,0.14,0.05,17540
input/test_n2000_m100000_f1_no2.utv,2000,100000,2,0,9,0,0.167972949,0.028288592,0.024604030,0.000278457,0.221144028,0.15,0.04,17540
input/test_n2000_m100000_f1_no3.utv,2000,100000,1,0,13,0,0.185809707,0.038007770,0.046067411,0.020214495,0.290099383,0.19,0.04,17540
input/test_n3000_m100000_f1_no1.utv,3000,100000,2,0,9,0,0.163890967,0.029254343,0.024528591,0.000425526,0.218099427,0.15,0.04,17712
input/test_n3000_m100000_f1_no2.utv,3000,100000,2,0,11,0,0.160549867,0.033834185,0.025225925,0.000382309,0.219992286,0.16,0.03,17712
input/test_n3000_m100000_f1_no3.utv,3000,100000,2,0,10,0,0.169501491,0.031542891,0.024898654,0.000288529,0.226231565,0.15,0.04,17712
input/test_n4000_m100000_f1_no1.utv,4000,100000,1,0,11,0,0.170220790,0.035599503,0.048231901,0.020875176,0.274927370,0.20,0.05,17884
input/test_n4000_m100000_f1_no2.utv,4000,100000,2,0,11,0,0.169464935,0.035668558,0.025558079,0.000398052,0.231089624,0.14,0.06,17884
input/test_n4000_m100000_f1_no3.utv,4000,100000,1,0,12,0,0.173503611,0.037821457,0.048317816,0.020398440,0.280041324,0.20,0.04,17884
input/test_n5000_m100000_f1_no1.utv,5000,100000,2,0,15,0,0.176148039,0.046825646,0.026303910,0.000409284,0.249686879,0.17,0.06,18056
input/test_n5000_m100000_f1_no2.utv,5000,100000,2,0,10,0,0.164769435,0.033103494,0.026502310,0.000395925,0.224771164,0.15,0.05,18056
input/test_n5000_m100000_f1_no3.utv,5000,100000,1,0,12,0,0.172821610,0.038375478,0.048876830,0.020798911,0.280872829,0.21,0.04,18056
input/test_n6000_m100000_f1_no1.utv,6000,100000,1,0,14,0,0.167626305,0.044967231,0.048930466,0.021063830,0.282587832,0.20,0.05,18228
input/test_n6000_m100000_f1_no2.utv,6000,100000,2,0,12,0,0.166769860,0.038927183,0.026488293,0.000485330,0.232670666,0.17,0.04,18228
input/test_n6000_m100000_f1_no3.utv,6000,100000,2,0,11,0,0.173558679,0.036654183,0.026925487,0.000432533,0.237570882,0.15,0.05,18228
input/test_n7000_m100000_f1_no1.utv,7000,100000,1,0,13,0,0.175489359,0.042938742,0.048315103,0.020958051,0.287701255,0.22,0.04,18400
input/test_n7000_m100000_f1_no2.utv,7000,100000,1,0,20,0,0.173263405,0.061652436,0.048253141,0.020710765,0.303879747,0.23,0.04,18400
input/test_n7000_m100000_f1_no3.utv,7000,100000,1,0,15,0,0.180221892,0.048822537,0.047798639,0.021125109,0.297968177,0.21,0.05,18400
input/test_n8000_m100000_f1_no1.utv,8000,100000,2,0,20,0,0.167280876,0.063550128,0.029828219,0.000489707,0.261148930,0.19,0.04,18572
input/test_n8000_m100000_f1_no2.utv,8000,100000,1,0,13,0,0.167574338,0.043457759,0.047675051,0.021363953,0.280071101,0.21,0.04,18572
input/test_n8000_m100000_f1_no3.utv,8000,100000,2,0,27,0,0.168616336,0.082999521,0.030299960,0.000522958,0.282438775,0.21,0.04,18572
input/test_n9000_m100000_f1_no1.utv,9000,100000,1,0,25,0,0.183574714,0.079381191,0.028716451,0.000731426,0.292403782,0.20,0.06,18740
input/test_n9000_m100000_f1_no2.utv,9000,100000,1,0,20,0,0.164720413,0.064649599,0.046551604,0.021670795,0.297592411,0.23,0.04,18744
input/test_n9000_m100000_f1_no3.utv,9000,100000,1,0,21,0,0.174996840,0.067724887,0.047777858,0.021322654,0.311822239,0.23,0.05,18744
input/test_n10000_m100000_f1_no1.utv,10000,100000,1,0,23,0,0.210729210,0.074112589,0.047345862,0.021315621,0.353503282,0.25,0.04,18912
input/test_n10000_m100000_f1_no2.utv,10000,100000,2,0,16,0,0.170471393,0.053861560,0.038453252,0.000565654,0.263351859,0.18,0.05,18912
input/test_n10000_m100000_f1_no3.utv,10000,100000,1,0,17,0,0.169134128,0.057374360,0.048382599,0.021723578,0.296614665,0.22,0.05,18916
input/test_n11000_m100000_f1_no1.utv,11000,100000,1,0,27,0,0.176686383,0.087355876,0.054028347,0.007260533,0.325331139,0.24,0.06,19084
input/test_n11000_m100000_f1_no2.utv,11000,100000,1,0,17,0,0.167900469,0.057723753,0.048563405,0.021500871,0.295688498,0.23,0.04,19088
input/test_n11000_m100000_f1_no3.utv,11000,100000,2,0,19,0,0.171391609,0.063764177,0.048708061,0.000655658,0.284519505,0.21,0.05,19088
