input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0.164820712,0.234337012,0.001172373,0.000444036,0.400774133,0.23,0.00,2184
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0.126630974,0.235346889,0.001117418,0.000113366,0.363208647,0.24,0.00,2184
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0.025305861,0.235516647,0.001092500,0.000129641,0.262044649,0.24,0.00,2184
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0.132207448,0.480006645,0.001618424,0.000123655,0.613956172,0.49,0.00,3972
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0.052862543,0.485960464,0.001637880,0.000127988,0.540588875,0.50,0.00,3968
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0.052644608,0.483147632,0.001629192,0.000111111,0.537532543,0.50,0.00,3968
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0.056452800,0.719712277,0.002315039,0.000115998,0.778596114,0.74,0.00,5752
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0.054296288,0.720071289,0.002301918,0.000105229,0.776774724,0.74,0.00,5756
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0.052896350,0.724918905,0.002309186,0.000104388,0.780228829,0.74,0.01,5752
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0.071119667,0.962412474,0.002992835,0.000124951,1.036649927,0.99,0.02,7540
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0.068347418,0.971640045,0.003007530,0.000131718,1.043126711,1.00,0.01,7544
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0.087700100,0.957247344,0.003031206,0.000123866,1.048102516,0.98,0.02,7540
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0.085822462,1.223652918,0.003729273,0.000128240,1.313332893,1.25,0.02,9224
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0.077494699,1.206249957,0.003704507,0.000127093,1.287576256,1.25,0.01,9224
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0.077132313,1.206819603,0.003962702,0.000120023,1.288034641,1.24,0.02,9228
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0.091146311,1.444985289,0.004448377,0.000110613,1.540690590,1.49,0.02,10788
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0.088665433,1.437748997,0.004439984,0.000118901,1.530973315,1.48,0.02,10788
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0.098859837,1.451124600,0.004439364,0.000115307,1.554539108,1.50,0.02,10788
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0.105222734,1.692134960,0.005236530,0.000131314,1.802725538,1.75,0.02,12352
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0.102691404,1.703404420,0.005441081,0.000143074,1.811679979,1.76,0.02,12356
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0.106193657,1.695144050,0.005191686,0.000131901,1.806661294,1.74,0.03,12356
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0.114310642,1.969709400,0.006045312,0.000148444,2.090213798,2.03,0.03,13912
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0.129395900,1.936037272,0.006054114,0.000136022,2.071623308,2.00,0.04,13912
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0.118414121,1.997010111,0.006036493,0.000183836,2.121644561,2.06,0.03,13916
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0.269917575,2.212274774,0.007043468,0.000170916,2.489406733,2.28,0.04,15476
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0.126043409,2.243519989,0.007063343,0.000169858,2.376796599,2.32,0.03,15480
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0.142815707,2.214511004,0.007106059,0.000170247,2.364603017,2.28,0.05,15476
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.358342101,2.540353360,0.008421887,0.353856022,3.260973370,2.61,0.06,17044
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.413935558,2.537615615,0.008516975,0.000160264,2.960228412,2.62,0.04,17040
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.225994372,2.515511789,0.008387944,0.000462010,2.750356115,2.59,0.05,17040
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0.153342412,2.873218244,0.010116901,0.000152799,3.036830356,2.97,0.04,18600
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0.161288352,2.863879774,0.010095199,0.000194972,3.035458297,2.96,0.05,18604
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0.158291216,2.848639607,0.010227909,0.000191529,3.017350261,2.94,0.04,18600
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0.171846702,3.246188466,0.012182963,0.000215553,3.430433684,3.35,0.05,20164
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0.170494897,3.240574892,0.012112030,0.000184477,3.423366296,3.35,0.05,20168
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0.164973997,3.257024729,0.012162901,0.000215770,3.434377397,3.36,0.06,20168
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0.186376473,3.691976098,0.014688338,0.000171322,3.893212231,3.81,0.05,21724
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0.198463419,3.681372347,0.014793210,0.000165756,3.894794732,3.80,0.05,21724
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0.185949318,3.671423857,0.014967296,0.000230569,3.872571040,3.80,0.05,21728
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0.210376606,4.141340812,0.017632194,0.000194439,4.369544051,4.26,0.08,23292
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0.199128514,4.134174348,0.017402974,0.000190508,4.350896344,4.26,0.06,23288
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0.200047506,4.130965196,0.017403258,0.000244613,4.348660573,4.26,0.07,23292
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0.213765371,4.605678736,0.020361221,0.000253769,4.840059097,4.75,0.06,24852
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0.231852733,4.665374229,0.020409395,0.000171164,4.917807521,4.82,0.07,24856
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0.217921188,4.635179922,0.020333762,0.000193332,4.873628204,4.78,0.06,24856
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0.251081531,5.125692345,0.023573297,0.000272366,5.400619539,5.28,0.09,26416
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0.232266071,5.129479939,0.023601024,0.000189336,5.385536370,5.29,0.07,26416
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0.227711840,5.135293615,0.023528773,0.000281257,5.386815485,5.29,0.07,26412
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0.239580377,5.637063239,0.026526022,0.000189199,5.903358837,5.82,0.06,27980
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0.267762975,5.650794513,0.026798773,0.000259889,5.945616150,5.83,0.09,27976
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0.240300553,5.614489558,0.026774518,0.000259407,5.881824036,5.80,0.06,27976
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0.263275875,6.125984927,0.029788510,0.000220618,6.419269930,6.31,0.08,29540
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0.263009079,6.139754186,0.029959678,0.000259647,6.432982590,6.32,0.09,29540
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0.254653574,6.131136313,0.029746274,0.000257865,6.415794026,6.31,0.08,29540
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0.274040549,6.606993271,0.032921525,0.000308784,6.914264129,6.81,0.09,31100
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0.292885454,6.636123335,0.032839271,0.000198036,6.962046096,6.83,0.10,31104
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0.266179007,6.597064587,0.032910770,0.000195988,6.896350352,6.79,0.09,31104
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0.287519877,7.091797268,0.036210098,0.000204191,7.415731434,7.30,0.09,32664
input/test_n1000_m200000_f2_no2.utv,1000,200000,2,0.299842563,7.100297476,0.036023491,0.000232795,7.436396325,7.31,0.10,32664
input/test_n1000_m200000_f2_no3.utv,1000,200000,2,0.304161121,7.078754821,0.036107574,0.000203951,7.419227467,7.29,0.10,32668
