input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.113615469,0.024876165,10.164302795,0.015167734,10.317962163,10.24,0.06,15572
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.099774171,0.019160118,10.148933575,0.014918964,10.282786828,10.23,0.05,15592
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.105104952,0.019262066,10.097144341,0.014842666,10.236354025,10.19,0.04,15560
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.121914121,0.025185626,23.207725374,0.015036145,23.369861266,23.31,0.04,15920
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.158048687,0.025941741,23.158905231,0.015071991,23.357967650,23.26,0.04,15848
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.146302745,0.024824119,23.428551966,0.015171675,23.614850505,23.53,0.05,15784
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.144046772,0.032885640,39.813794981,0.015520893,40.006248286,39.93,0.04,16140
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.139431112,0.033191298,39.559634163,0.015106069,39.747362642,39.67,0.05,16096
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.133063383,0.025564537,39.948583077,0.015314225,40.122525222,40.06,0.05,16088
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.129398905,0.057145630,59.229315395,0.005517464,59.421377394,59.36,0.04,16484
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.128269271,0.038462524,58.849151345,0.005513323,59.021396463,58.96,0.04,16348
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.127410233,0.041424206,59.007919896,0.005521703,59.182276038,59.13,0.04,16404
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.128895213,0.044491811,73.821275992,0.004721727,73.999384743,73.95,0.04,16640
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.121848899,0.039525038,81.851638066,0.005544677,82.018556680,81.97,0.05,16604
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.121440558,0.037808865,81.835395496,0.005551540,82.000196459,81.96,0.04,16556
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.127262766,0.038517009,107.275012001,0.005606259,107.446398035,107.41,0.04,16752
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.120120197,0.050080589,108.703698855,0.005684275,108.879583916,108.85,0.04,16856
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.131809007,0.059226336,108.310868252,0.005546752,108.507450347,108.47,0.05,16820
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.132829837,76.297940518,0.000029232,0.005725167,76.436524754,76.38,0.04,11212
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0.129985296,0.056768256,139.252920566,0.005651476,139.445325594,139.41,0.04,17060
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0.142933010,0.057701184,139.068606901,0.005646136,139.274887231,139.23,0.05,17064
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0.133263473,0.066092117,172.069069995,0.005661264,172.274086849,172.25,0.05,17276
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0.146943996,0.054659853,172.639354971,0.005706836,172.846665656,172.82,0.04,17268
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0.136223596,0.053328630,171.699092099,0.005648406,171.894292731,171.87,0.05,17328
input/test_n9000_m100000_f2_no1.utv,9000,100000,2,0.120030235,0.054632366,210.123177025,0.005782708,210.303622334,210.31,0.05,17372
input/test_n9000_m100000_f2_no2.utv,9000,100000,2,0.135226922,0.056664353,209.558998040,0.005701074,209.756590389,209.75,0.04,17328
input/test_n9000_m100000_f2_no3.utv,9000,100000,2,0.125218698,0.057843332,211.219551117,0.005793559,211.408406706,211.40,0.05,17288
input/test_n10000_m100000_f2_no1.utv,10000,100000,2,0.122426299,0.065129198,251.184472745,0.005888647,251.377916889,251.40,0.04,17584
input/test_n10000_m100000_f2_no2.utv,10000,100000,2,0.124835736,0.091916629,252.373296783,0.005759541,252.595808689,252.61,0.04,17592
input/test_n10000_m100000_f2_no3.utv,10000,100000,2,0.126322857,0.050392622,250.151685814,0.005920508,250.334321801,250.35,0.04,17536
input/test_n11000_m100000_f2_no1.utv,11000,100000,2,0.162653687,0.070585837,295.283813937,0.006103246,295.523156707,295.52,0.05,17760
input/test_n11000_m100000_f2_no2.utv,11000,100000,2,0.128221754,0.061159449,294.857274045,0.005845328,295.052500576,295.08,0.04,17700
