input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.284986,23.799986,0.000402,0.040383,24.125757,24.04,0.09,17092
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.299988,25.236658,0.000303,0.041884,25.578833,25.50,0.07,17124
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.293658,25.546993,0.000335,0.042464,25.883450,25.78,0.10,17100
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0.311409,51.467793,0.000323,0.044003,51.823528,51.70,0.12,17228
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0.296483,51.482630,0.000273,0.044671,51.824057,51.75,0.08,17228
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0.292837,51.610740,0.000242,0.043351,51.947170,51.87,0.08,17216
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0.297601,77.387412,0.000367,0.044681,77.730061,77.64,0.09,17328
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0.293279,77.262625,0.000306,0.043830,77.600040,77.49,0.10,17316
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0.300542,77.405863,0.000323,0.044613,77.751341,77.64,0.11,17364
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0.296766,103.779029,0.000280,0.045049,104.121124,104.03,0.09,17540
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0.299133,103.417180,0.000413,0.044714,103.761440,103.65,0.11,17496
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0.299729,103.981807,0.000403,0.044952,104.326891,104.22,0.10,17440
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0.297828,130.581575,0.000348,0.045343,130.925094,130.83,0.10,17664
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0.299910,130.177476,0.000429,0.045462,130.523277,130.42,0.10,17656
input/test_n5000_m100000_f0_no3.utv,5000,100000,0,0.293806,130.231704,0.000475,0.045912,130.571897,130.49,0.08,17556
input/test_n6000_m100000_f0_no1.utv,6000,100000,0,0.301078,157.046997,0.000361,0.047096,157.395532,157.31,0.08,17820
input/test_n6000_m100000_f0_no2.utv,6000,100000,0,0.299655,157.858296,0.000317,0.046277,158.204545,158.07,0.13,17808
input/test_n6000_m100000_f0_no3.utv,6000,100000,0,0.299753,151.450569,0.000313,0.040338,151.790973,151.70,0.08,17844
input/test_n7000_m100000_f0_no1.utv,7000,100000,0,0.293441,154.793209,0.000308,0.041866,155.128824,155.02,0.10,17900
input/test_n7000_m100000_f0_no2.utv,7000,100000,0,0.297805,159.159206,0.000403,0.043576,159.500990,159.39,0.11,17884
input/test_n7000_m100000_f0_no3.utv,7000,100000,0,0.297048,160.948031,0.000277,0.041374,161.286730,161.20,0.09,17992
input/test_n8000_m100000_f0_no1.utv,8000,100000,0,0.290316,178.382191,0.000305,0.038662,178.711474,178.60,0.11,18140
input/test_n8000_m100000_f0_no2.utv,8000,100000,0,0.285777,184.416742,0.000306,0.042157,184.744982,184.66,0.08,18052
input/test_n8000_m100000_f0_no3.utv,8000,100000,0,0.301695,175.124232,0.000337,0.041772,175.468036,175.39,0.08,18100
input/test_n9000_m100000_f0_no1.utv,9000,100000,0,0.296088,200.837862,0.000366,0.043178,201.177494,201.06,0.11,18228
input/test_n9000_m100000_f0_no2.utv,9000,100000,0,0.300726,209.922566,0.000426,0.042270,210.265988,210.18,0.09,18152
input/test_n9000_m100000_f0_no3.utv,9000,100000,0,0.299791,205.650805,0.000408,0.042411,205.993415,205.91,0.09,18208
input/test_n10000_m100000_f0_no1.utv,10000,100000,0,0.297108,234.656484,0.000250,0.040314,234.994156,234.88,0.11,18404
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0.286286,230.885432,0.000259,0.043743,231.215720,231.11,0.10,18408
input/test_n10000_m100000_f0_no3.utv,10000,100000,0,0.286850,232.121689,0.000255,0.039939,232.448733,232.34,0.11,18436
input/test_n11000_m100000_f0_no1.utv,11000,100000,0,0.292372,259.099937,0.000324,0.043898,259.436531,259.34,0.09,18508
input/test_n11000_m100000_f0_no2.utv,11000,100000,0,0.292321,257.640298,0.000319,0.043832,257.976770,257.80,0.17,18552
input/test_n11000_m100000_f0_no3.utv,11000,100000,0,0.307159,256.951127,0.000310,0.043897,257.302493,257.22,0.09,18584
input/test_n12000_m100000_f0_no1.utv,12000,100000,0,0.307790,280.968910,0.000314,0.040989,281.318003,281.21,0.11,18740
input/test_n12000_m100000_f0_no2.utv,12000,100000,0,0.293367,279.026189,0.000271,0.045710,279.365537,279.29,0.07,18700
input/test_n12000_m100000_f0_no3.utv,12000,100000,0,0.303471,280.762243,0.000441,0.045991,281.112146,281.01,0.10,18648
input/test_n13000_m100000_f0_no1.utv,13000,100000,0,0.293302,300.286329,0.000425,0.041357,300.621413,300.56,0.06,18792
input/test_n13000_m100000_f0_no2.utv,13000,100000,0,0.290419,301.493344,0.000322,0.045196,301.829281,301.74,0.08,18852
input/test_n13000_m100000_f0_no3.utv,13000,100000,0,0.304745,313.023448,0.000326,0.045349,313.373868,313.27,0.10,18852
input/test_n14000_m100000_f0_no1.utv,14000,100000,0,0.316481,352.914520,0.000287,0.046466,353.277754,353.16,0.12,19028
input/test_n14000_m100000_f0_no2.utv,14000,100000,0,0.316761,345.374018,0.000335,0.043130,345.734244,345.64,0.10,18992
input/test_n14000_m100000_f0_no3.utv,14000,100000,0,0.320420,328.656753,0.000522,0.046733,329.024428,328.92,0.10,18952
input/test_n15000_m100000_f0_no1.utv,15000,100000,0,0.308606,385.632027,0.000313,0.042784,385.983730,385.89,0.10,19128
input/test_n15000_m100000_f0_no2.utv,15000,100000,0,0.300875,373.648129,0.000270,0.046407,373.995681,373.86,0.14,19144
