input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0,2,10,0.012025707,0.000471466,0.000024170,0.000440739,0.012962082,0.00,0.00,2228
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0,2,7,0.011743117,0.000494352,0.000016842,0.000434920,0.012689231,0.00,0.00,2228
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0,1,5,0.011754977,0.000336316,0.000016952,0.000436479,0.012544724,0.00,0.00,2228
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0,1,20,0.025869098,0.000680755,0.000020937,0.000952436,0.027523226,0.02,0.00,4012
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0,1,5,0.023344227,0.000642642,0.000016241,0.000926184,0.024929294,0.01,0.00,4016
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0,3,28,0.023678590,0.001395994,0.000023651,0.000956589,0.026054824,0.02,0.00,4012
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0,1,12,0.035530584,0.000999242,0.000018620,0.001475517,0.038023963,0.02,0.01,5792
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0,1,24,0.035358533,0.001041167,0.000022439,0.001524259,0.037946398,0.02,0.01,5792
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0,1,11,0.035802919,0.001004965,0.000018286,0.001481185,0.038307355,0.02,0.00,5796
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0,1,30,0.047511478,0.001337057,0.000024093,0.002077783,0.050950411,0.03,0.01,7580
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0,2,17,0.048670833,0.002098984,0.000020178,0.002062514,0.052852509,0.03,0.01,7580
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0,1,10,0.047529955,0.001387400,0.000018033,0.002049208,0.050984596,0.03,0.01,7584
