input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.107130762,0.025231323,10.491336239,0.015166316,10.638864640,10.58,0.05,15884
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.110146960,0.019437957,10.453338822,0.015058001,10.597981740,10.55,0.04,15896
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.105886267,0.019658303,10.445967774,0.015087612,10.586599956,10.54,0.04,15864
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.131422863,0.025335249,24.184348693,0.015469162,24.356575967,24.28,0.05,16196
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.132578898,0.026443681,24.176584043,0.015044783,24.350651405,24.29,0.04,16116
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.126403565,0.025032097,24.268845890,0.015088416,24.435369968,24.37,0.04,16052
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.132120119,0.032987519,41.531555323,0.015535783,41.712198744,41.66,0.03,16388
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.129383542,0.033342256,41.392685482,0.015134741,41.570546021,41.51,0.05,16340
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.126811016,0.025668756,41.631916674,0.015784242,41.800180688,41.75,0.04,16328
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.136220402,0.057490227,62.495045947,0.005593276,62.694349852,62.63,0.06,16720
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.128640895,0.039885887,63.159012206,0.005687648,63.333226636,63.28,0.05,16580
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.125962959,0.042137707,62.454597083,0.005671550,62.628369299,62.58,0.04,16628
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.129526748,0.044336500,86.505279669,0.005694456,86.684837373,86.64,0.05,16852
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.131711083,0.039814273,87.012777739,0.005719485,87.190022580,87.15,0.04,16824
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.129432396,0.037565505,85.928780431,0.005629435,86.101407767,86.05,0.05,16752
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.130092710,0.039022991,114.060914018,0.005712828,114.235742547,114.20,0.05,16952
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.128596478,0.051239446,101.326868927,0.004874268,101.511579119,101.48,0.04,17056
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.131726142,0.060328096,115.482432019,0.005783211,115.680269468,115.64,0.05,17016
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.127733765,77.964391443,0.000030797,0.005715338,78.097871343,78.06,0.04,11528
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0.135373794,0.057850736,147.881040390,0.005793002,148.080057922,148.05,0.06,17264
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0.125345000,0.058601461,147.978497519,0.005774806,148.168218786,148.14,0.05,17256
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0.126764326,0.066882556,182.975417914,0.005888954,183.174953750,183.17,0.04,17456
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0.127838160,0.055875806,183.897397507,0.005830775,184.086942248,184.08,0.05,17456
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0.132709895,0.053948143,182.646210729,0.005915255,182.838784022,182.83,0.04,17516
