input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0,1,4,0.046705226,0.000519544,0.000015441,0.000890937,0.048131148,0.00,0.00,1856
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0,2,19,0.046154484,0.001023486,0.000019947,0.001240707,0.048438624,0.00,0.00,1856
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0,3,20,0.181177398,0.001304412,0.000020659,0.000885040,0.183387509,0.01,0.00,1856
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0,2,11,0.101338142,0.001917732,0.000018259,0.001797107,0.105071240,0.01,0.00,3016
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0,1,4,0.042685600,0.001348645,0.000016612,0.001790655,0.045841512,0.01,0.00,3012
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0,1,11,0.069064950,0.001388038,0.000019488,0.001811958,0.072284434,0.01,0.01,3016
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0,1,10,0.070699047,0.002311300,0.000018103,0.003171459,0.076199909,0.02,0.01,4172
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0,2,6,0.052084077,0.003511116,0.000016746,0.003128006,0.058739945,0.02,0.01,4172
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0,1,15,0.052859452,0.002358580,0.000019203,0.003196809,0.058434044,0.01,0.02,4172
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0,1,9,0.215135551,0.003323251,0.000018677,0.004648507,0.223125986,0.03,0.01,5336
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0,1,5,0.085538057,0.003349202,0.000016787,0.004700519,0.093604565,0.03,0.01,5336
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0,1,12,0.064312663,0.003162519,0.000020125,0.004899200,0.072394507,0.03,0.01,5336
