input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.101503724,9.403061365,0.000028090,0.015077108,9.519670287,9.48,0.03,10744
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.099461223,9.415656678,0.000021257,0.014677835,9.529816993,9.48,0.05,10744
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.099783721,9.415772617,0.000019562,0.014759704,9.530335604,9.48,0.04,10740
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0.121362310,19.368037228,0.000031752,0.014836073,19.504267363,19.44,0.04,10820
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0.492827756,19.570394707,0.000025655,0.014990583,20.078238701,19.65,0.03,10820
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0.121710798,19.536332441,0.000026298,0.015007740,19.673077277,19.62,0.03,10816
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0.120061335,30.092904546,0.000021654,0.014958145,30.227945680,30.17,0.04,10896
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0.124128099,30.121559917,0.000025103,0.015042892,30.260756011,30.19,0.04,10896
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0.120593881,29.999851591,0.000025775,0.014988908,30.135460155,30.09,0.03,10896
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0.130927780,41.305981479,0.000029379,0.005121684,41.442060322,41.38,0.03,10980
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0.125855705,41.430075899,0.000023721,0.005417562,41.561372887,41.50,0.04,10980
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0.117071608,41.573583041,0.000020869,0.005100885,41.695776403,41.64,0.04,10984
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0.123870988,53.634294556,0.000031879,0.005502383,53.763699806,53.72,0.03,11052
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0.121933625,53.286647630,0.000025085,0.005429430,53.414035770,53.37,0.04,11052
