input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.159997383,8.939647645,10.182980095,0.015189444,19.297814567,19.19,0.06,15616
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.160116343,8.916004008,10.184635180,0.014864871,19.275620402,19.17,0.06,15632
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.125266037,8.879199873,10.114489493,0.014905162,19.133860565,19.05,0.06,15600
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.131527689,18.108113728,23.479665623,0.015162555,41.734469595,41.66,0.05,16012
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.281665760,18.227760111,23.543275084,0.015221826,42.067922781,41.85,0.06,15940
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.129985065,17.997488949,23.222928652,0.015391906,41.365794572,41.30,0.05,15876
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.132933506,27.396131029,39.521960876,0.005537218,67.056562629,67.01,0.04,16292
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.139990671,27.537071148,39.716717364,0.005494291,67.399273474,67.33,0.05,16248
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.122140307,27.489323907,39.606286303,0.005522688,67.223273205,67.18,0.04,16244
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.130458364,36.599431647,59.554668081,0.005529271,96.290087363,96.24,0.05,16652
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.130814531,36.746047141,59.247372940,0.005561603,96.129796215,96.09,0.04,16516
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.128697117,36.481512328,59.125359975,0.005531432,95.741100852,95.69,0.05,16572
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.118816314,45.972335773,82.224300335,0.005585810,128.321038232,128.29,0.05,16872
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.117818466,46.363835687,82.212208733,0.005566063,128.699428949,128.67,0.05,16848
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.139399550,46.018077712,81.107145418,0.005615985,127.270238665,127.22,0.07,16788
