input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0,1,3,0.137095031,0.027810730,0.000032322,0.034572585,0.199510668,0.12,0.04,11084
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0,1,7,0.127166911,0.027983378,0.000032470,0.034392856,0.189575615,0.12,0.03,11084
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0,1,6,0.134690374,0.027104325,0.000032940,0.034383702,0.196211341,0.11,0.04,11084
input/test_n2000_m100000_f0_no1.utv,2000,100000,0,0,1,15,0.132044013,0.027526187,0.000036498,0.033998148,0.193604846,0.11,0.05,11192
input/test_n2000_m100000_f0_no2.utv,2000,100000,0,0,2,23,0.134557437,0.040469853,0.000039170,0.033335819,0.208402279,0.13,0.05,11192
input/test_n2000_m100000_f0_no3.utv,2000,100000,0,0,1,12,0.140958446,0.026145330,0.000035202,0.033063377,0.200202355,0.12,0.04,11192
input/test_n3000_m100000_f0_no1.utv,3000,100000,0,0,1,24,0.131239724,0.026160188,0.000038006,0.016460358,0.173898276,0.11,0.03,11312
input/test_n3000_m100000_f0_no2.utv,3000,100000,0,0,1,17,0.135731278,0.027435871,0.000035721,0.016365419,0.179568289,0.11,0.04,11312
input/test_n3000_m100000_f0_no3.utv,3000,100000,0,0,1,29,0.138580617,0.027124081,0.000039198,0.016489477,0.182233373,0.11,0.04,11312
input/test_n4000_m100000_f0_no1.utv,4000,100000,0,0,1,20,0.135596057,0.027608701,0.000037474,0.016276749,0.179518981,0.11,0.04,11416
input/test_n4000_m100000_f0_no2.utv,4000,100000,0,0,1,8,0.135987653,0.027106040,0.000033330,0.016249927,0.179376950,0.11,0.04,11412
input/test_n4000_m100000_f0_no3.utv,4000,100000,0,0,1,9,0.137672910,0.027187560,0.000039780,0.016503971,0.181404221,0.10,0.05,11416
input/test_n5000_m100000_f0_no1.utv,5000,100000,0,0,1,24,0.148782555,0.026530156,0.000042503,0.016619690,0.191974904,0.12,0.05,11528
input/test_n5000_m100000_f0_no2.utv,5000,100000,0,0,2,17,0.139461254,0.039256992,0.000042350,0.016689718,0.195450314,0.12,0.05,11528
input/test_n5000_m100000_f0_no3.utv,5000,100000,0,0,1,26,0.152740739,0.026441786,0.000042590,0.016621627,0.195846742,0.10,0.05,11528
input/test_n6000_m100000_f0_no1.utv,6000,100000,0,0,1,55,0.150746516,0.027103769,0.000052938,0.016640250,0.194543473,0.11,0.06,11636
input/test_n6000_m100000_f0_no2.utv,6000,100000,0,0,3,21,0.151411569,0.052902833,0.000044796,0.016387093,0.220746291,0.14,0.05,11636
input/test_n6000_m100000_f0_no3.utv,6000,100000,0,0,2,14,0.150271136,0.040192515,0.000040742,0.016267682,0.206772075,0.13,0.04,11640
input/test_n7000_m100000_f0_no1.utv,7000,100000,0,0,2,38,0.142877679,0.037729889,0.000047278,0.016576373,0.197231219,0.13,0.03,11744
input/test_n7000_m100000_f0_no2.utv,7000,100000,0,0,2,47,0.148190514,0.039550381,0.000049866,0.016591638,0.204382399,0.12,0.05,11744
input/test_n7000_m100000_f0_no3.utv,7000,100000,0,0,1,11,0.141832046,0.027106095,0.000039992,0.016418010,0.185396143,0.11,0.05,11744
input/test_n8000_m100000_f0_no1.utv,8000,100000,0,0,1,6,0.145891245,0.027243612,0.000038319,0.016558809,0.189731985,0.12,0.03,11852
input/test_n8000_m100000_f0_no2.utv,8000,100000,0,0,1,12,0.153369206,0.026121174,0.000041002,0.016510437,0.196041819,0.12,0.04,11856
input/test_n8000_m100000_f0_no3.utv,8000,100000,0,0,1,5,0.168171094,0.026784758,0.000037075,0.016632012,0.211624939,0.11,0.07,11856
input/test_n9000_m100000_f0_no1.utv,9000,100000,0,0,1,8,0.165443082,0.026652040,0.000039678,0.016476188,0.208610988,0.11,0.05,11964
input/test_n9000_m100000_f0_no2.utv,9000,100000,0,0,1,48,0.138163536,0.026408543,0.000046229,0.015993051,0.180611359,0.11,0.04,11968
input/test_n9000_m100000_f0_no3.utv,9000,100000,0,0,1,4,0.137623231,0.021924778,0.000033312,0.016555679,0.176137000,0.11,0.04,11968
input/test_n10000_m100000_f0_no1.utv,10000,100000,0,0,1,11,0.132271369,0.022707315,0.000035529,0.016519315,0.171533528,0.11,0.04,12072
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0,1,6,0.140060678,0.024459412,0.000034238,0.016232269,0.180786597,0.11,0.04,12068
input/test_n10000_m100000_f0_no3.utv,10000,100000,0,0,1,4,0.140862974,0.022079245,0.000037696,0.016412000,0.179391915,0.11,0.04,12072
input/test_n11000_m100000_f0_no1.utv,11000,100000,0,0,1,3,0.153830033,0.024741546,0.000038349,0.016485095,0.195095023,0.10,0.07,12184
input/test_n11000_m100000_f0_no2.utv,11000,100000,0,0,1,8,0.145014823,0.024257830,0.000038604,0.016295688,0.185606945,0.10,0.05,12184
input/test_n11000_m100000_f0_no3.utv,11000,100000,0,0,1,6,0.134111113,0.026189688,0.000038010,0.016327062,0.176665873,0.11,0.04,12184
input/test_n12000_m100000_f0_no1.utv,12000,100000,0,0,1,5,0.136506774,0.027022369,0.000037918,0.016728132,0.180295193,0.11,0.04,12292
input/test_n12000_m100000_f0_no2.utv,12000,100000,0,0,1,36,0.139103073,0.026218972,0.000046149,0.016859235,0.182227429,0.11,0.04,12296
input/test_n12000_m100000_f0_no3.utv,12000,100000,0,0,2,54,0.142703232,0.034841037,0.000051644,0.016566627,0.194162540,0.12,0.04,12296
input/test_n13000_m100000_f0_no1.utv,13000,100000,0,0,1,8,0.139069343,0.026592115,0.000038085,0.016612938,0.182312481,0.11,0.04,12400
input/test_n13000_m100000_f0_no2.utv,13000,100000,0,0,1,4,0.158551964,0.022389991,0.000037836,0.016532590,0.197512381,0.11,0.05,12400
input/test_n13000_m100000_f0_no3.utv,13000,100000,0,0,1,3,0.144746121,0.026661885,0.000038450,0.016732234,0.188178690,0.11,0.05,12400
input/test_n14000_m100000_f0_no1.utv,14000,100000,0,0,1,3,0.143715858,0.020722037,0.000037326,0.016585513,0.181060734,0.11,0.04,12512
input/test_n14000_m100000_f0_no2.utv,14000,100000,0,0,1,3,0.142284112,0.023899229,0.000035750,0.016731410,0.182950501,0.12,0.03,12512
input/test_n14000_m100000_f0_no3.utv,14000,100000,0,0,1,5,0.150094760,0.019667869,0.000037047,0.016582259,0.186381935,0.10,0.04,12508
input/test_n15000_m100000_f0_no1.utv,15000,100000,0,0,3,63,0.148434127,0.049220665,0.000055431,0.016651846,0.214362069,0.13,0.05,12624
input/test_n15000_m100000_f0_no2.utv,15000,100000,0,0,3,59,0.140177981,0.049935118,0.000054772,0.016597925,0.206765796,0.14,0.04,12624
input/test_n15000_m100000_f0_no3.utv,15000,100000,0,0,1,3,0.160178276,0.026513375,0.000037989,0.017049733,0.203779373,0.12,0.05,12620
input/test_n16000_m100000_f0_no1.utv,16000,100000,0,0,1,5,0.154890879,0.024876249,0.000038944,0.016650639,0.196456711,0.11,0.05,12728
input/test_n16000_m100000_f0_no2.utv,16000,100000,0,0,1,7,0.155718748,0.025698151,0.000037561,0.016771878,0.198226338,0.11,0.05,12728
input/test_n16000_m100000_f0_no3.utv,16000,100000,0,0,2,9,0.151379603,0.036777123,0.000041687,0.016480627,0.204679040,0.11,0.06,12728
input/test_n17000_m100000_f0_no1.utv,17000,100000,0,0,1,6,0.150551836,0.024560541,0.000038509,0.016924829,0.192075715,0.11,0.05,12840
input/test_n17000_m100000_f0_no2.utv,17000,100000,0,0,2,43,0.151080867,0.033889910,0.000050738,0.016966232,0.201987747,0.12,0.05,12840
input/test_n17000_m100000_f0_no3.utv,17000,100000,0,0,1,3,0.156416637,0.019280291,0.000036966,0.016726411,0.192460305,0.11,0.04,12836
input/test_n18000_m100000_f0_no1.utv,18000,100000,0,1,2,5,0.152898331,0.029527558,0.000040794,0.017228441,0.199695124,0.11,0.06,12952
