input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0.499207217,0.637756028,0.000018017,0.000888410,1.137869672,0.64,0.00,1848
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0.029287084,0.650120676,0.000019941,0.000883826,0.680311527,0.65,0.00,1844
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0.088628646,0.662635844,0.000018255,0.000890745,0.752173490,0.66,0.00,1844
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0.083385622,1.408464935,0.000020731,0.001833319,1.493704607,1.42,0.00,3004
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0.410694551,1.404458898,0.000023517,0.001853019,1.817029985,1.41,0.01,3000
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0.062200056,1.403007739,0.000023195,0.001838437,1.467069427,1.41,0.01,3004
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0.060509805,2.371761057,0.000017108,0.003173768,2.435461738,2.39,0.01,4156
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0.052221430,2.406311798,0.000018329,0.003202664,2.461754221,2.43,0.00,4160
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0.048584180,2.388038338,0.000017677,0.003187308,2.439827503,2.40,0.01,4156
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0.060678895,3.357777142,0.000022956,0.004725029,3.423204022,3.38,0.01,5324
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0.062787740,3.369165684,0.000017325,0.004695095,3.436665844,3.40,0.01,5324
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0.059428822,3.383079344,0.000018146,0.004761173,3.447287485,3.41,0.01,5324
input/test_n1000_m50000_f0_no1.utv,1000,50000,0,0.075395696,4.339828002,0.000017504,0.006266369,4.421507571,4.37,0.02,6384
input/test_n1000_m50000_f0_no2.utv,1000,50000,0,0.072375360,4.368503584,0.000016767,0.006293486,4.447189197,4.40,0.01,6384
input/test_n1000_m50000_f0_no3.utv,1000,50000,0,0.071856355,4.379058352,0.000018788,0.006311835,4.457245330,4.42,0.01,6384
input/test_n1000_m60000_f0_no1.utv,1000,60000,0,0.081181048,5.320835983,0.000018048,0.007902657,5.409937736,5.36,0.02,7320
input/test_n1000_m60000_f0_no2.utv,1000,60000,0,0.082112905,5.329916961,0.000017174,0.007926728,5.419973768,5.38,0.01,7320
input/test_n1000_m60000_f0_no3.utv,1000,60000,0,0.085053071,5.345831975,0.000017021,0.007954287,5.438856354,5.39,0.02,7316
input/test_n1000_m70000_f0_no1.utv,1000,70000,0,0.093581937,6.347281825,0.000017439,0.009598032,6.450479233,6.39,0.03,8260
input/test_n1000_m70000_f0_no2.utv,1000,70000,0,0.092669721,6.334547184,0.000019932,0.009584789,6.436821626,6.38,0.03,8260
input/test_n1000_m70000_f0_no3.utv,1000,70000,0,0.093257123,6.444426651,0.000020758,0.009671196,6.547375728,6.50,0.02,8260
input/test_n1000_m80000_f0_no1.utv,1000,80000,0,0.101055042,7.396869146,0.000019548,0.011347622,7.509291358,7.46,0.03,9196
input/test_n1000_m80000_f0_no2.utv,1000,80000,0,0.101656751,7.388640967,0.000018707,0.011326801,7.501643226,7.46,0.02,9192
input/test_n1000_m80000_f0_no3.utv,1000,80000,0,0.104940067,7.362329727,0.000018913,0.011317765,7.478606472,7.42,0.03,9196
input/test_n1000_m90000_f0_no1.utv,1000,90000,0,0.124452445,8.413451103,0.000020172,0.013067328,8.550991048,8.48,0.04,10136
input/test_n1000_m90000_f0_no2.utv,1000,90000,0,0.116684015,8.410859157,0.000020302,0.013082961,8.540646435,8.48,0.03,10132
input/test_n1000_m90000_f0_no3.utv,1000,90000,0,0.114968081,8.450488293,0.000018632,0.013094695,8.578569701,8.52,0.03,10136
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0.136620796,9.468676751,0.000020250,0.014852920,9.620170717,9.55,0.03,11068
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0.131899821,9.394248196,0.000022773,0.014896799,9.541067589,9.47,0.04,11072
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0.125148111,9.482710803,0.000019612,0.014827384,9.622705910,9.56,0.04,11068
input/test_n1000_m110000_f0_no1.utv,1000,110000,0,0.136567841,10.495532060,0.000018350,0.016646026,10.648764277,10.59,0.04,12004
input/test_n1000_m110000_f0_no2.utv,1000,110000,0,0.136220221,10.467311273,0.000022512,0.016635360,10.620189366,10.55,0.04,12008
input/test_n1000_m110000_f0_no3.utv,1000,110000,0,0.137318443,10.532039890,0.000019207,0.016700615,10.686078155,10.62,0.04,12008
input/test_n1000_m120000_f0_no1.utv,1000,120000,0,0.146046918,11.617355478,0.000026685,0.018650724,11.782079805,11.70,0.05,12948
input/test_n1000_m120000_f0_no2.utv,1000,120000,0,0.147831566,11.585917957,0.000028300,0.018589455,11.752367278,11.68,0.05,12948
input/test_n1000_m120000_f0_no3.utv,1000,120000,0,0.146279275,11.667319489,0.000022356,0.018835655,11.832456775,11.76,0.05,12948
input/test_n1000_m130000_f0_no1.utv,1000,130000,0,0.158591326,12.769865983,0.000028383,0.020552684,12.949038376,12.87,0.05,13888
input/test_n1000_m130000_f0_no2.utv,1000,130000,0,0.156122846,12.797390924,0.000022397,0.020442819,12.973978986,12.91,0.05,13884
input/test_n1000_m130000_f0_no3.utv,1000,130000,0,0.158501771,12.724273923,0.000022037,0.020420882,12.903218613,12.82,0.05,13884
input/test_n1000_m140000_f0_no1.utv,1000,140000,0,0.170251559,14.146500903,0.000025996,0.022814041,14.339592499,14.27,0.05,14820
input/test_n1000_m140000_f0_no2.utv,1000,140000,0,0.165244284,13.864648708,0.000026260,0.022263280,14.052182532,13.98,0.05,14816
input/test_n1000_m140000_f0_no3.utv,1000,140000,0,0.166465612,14.033668653,0.000027840,0.022687376,14.222849481,14.14,0.06,14820
input/test_n1000_m150000_f0_no1.utv,1000,150000,0,0.177600616,15.502724892,0.000026506,0.024831388,15.705183402,15.63,0.06,15756
input/test_n1000_m150000_f0_no2.utv,1000,150000,0,0.181413398,15.363762710,0.000026871,0.024885566,15.570088545,15.49,0.05,15760
input/test_n1000_m150000_f0_no3.utv,1000,150000,0,0.176442159,15.832683091,0.000025759,0.025014294,16.034165303,15.94,0.07,15760
input/test_n1000_m160000_f0_no1.utv,1000,160000,0,0.186431439,16.820938948,0.000026497,0.026993449,17.034390333,16.95,0.06,16696
input/test_n1000_m160000_f0_no2.utv,1000,160000,0,0.188320102,16.870573979,0.000030131,0.027054518,17.085978730,16.99,0.07,16696
input/test_n1000_m160000_f0_no3.utv,1000,160000,0,0.191572069,16.791240318,0.000026044,0.027026240,17.009864671,16.93,0.05,16696
input/test_n1000_m170000_f0_no1.utv,1000,170000,0,0.202952819,18.610175528,0.000030694,0.030024414,18.843183455,18.75,0.07,17636
input/test_n1000_m170000_f0_no2.utv,1000,170000,0,0.199581328,18.418759736,0.000028188,0.029551177,18.647920429,18.54,0.09,17640
input/test_n1000_m170000_f0_no3.utv,1000,170000,0,0.201531854,18.786297308,0.000030839,0.029929330,19.017789331,18.91,0.08,17636
input/test_n1000_m180000_f0_no1.utv,1000,180000,0,0.525519809,20.622022329,0.000035706,0.032495366,21.180073210,20.77,0.07,18572
input/test_n1000_m180000_f0_no2.utv,1000,180000,0,0.213825936,20.751528262,0.000032301,0.032917637,20.998304136,20.89,0.08,18568
input/test_n1000_m180000_f0_no3.utv,1000,180000,0,0.213612026,20.489951939,0.000036529,0.032736899,20.736337393,20.63,0.08,18572
input/test_n1000_m190000_f0_no1.utv,1000,190000,0,0.222687780,23.036199226,0.000036355,0.036061745,23.294985106,23.20,0.07,19504
input/test_n1000_m190000_f0_no2.utv,1000,190000,0,0.224340102,22.855499278,0.000032750,0.035829934,23.115702064,23.02,0.08,19504
input/test_n1000_m190000_f0_no3.utv,1000,190000,0,0.223612419,23.507577777,0.000033134,0.036719557,23.767942887,23.66,0.08,19508
input/test_n1000_m200000_f0_no1.utv,1000,200000,0,0.235509633,25.950542077,0.000036053,0.039778618,26.225866381,26.11,0.09,20448
input/test_n1000_m200000_f0_no2.utv,1000,200000,0,0.230530810,25.520970660,0.000039922,0.039525824,25.791067216,25.69,0.08,20448
input/test_n1000_m200000_f0_no3.utv,1000,200000,0,0.236731361,26.034243424,0.000033927,0.040232247,26.311240959,26.21,0.08,20448
