input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.122709531,2.474680647,0.009368764,0.000152458,2.606911400,2.56,0.04,17040
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.120850697,2.491076405,0.009227876,0.000138667,2.621293645,2.58,0.03,17044
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.120630678,2.459490086,0.009210835,0.000134215,2.589465814,2.54,0.04,17044
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.136336861,5.180981223,0.009976202,0.000204075,5.327498361,5.26,0.06,17180
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.144314099,5.254251851,0.010001550,0.000179775,5.408747275,5.35,0.05,17180
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.121461121,5.239248822,0.010065581,0.000179811,5.370955335,5.32,0.05,17180
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.129298243,7.999713217,0.010954506,0.000240114,8.140206080,8.08,0.05,17320
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.133813720,8.034803178,0.010754350,0.000226922,8.179598170,8.13,0.04,17324
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.120797536,7.974980734,0.010640473,0.000212404,8.106631147,8.05,0.05,17324
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.142818111,10.856900972,0.011248443,0.000298521,11.011266047,10.94,0.06,17464
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.126914063,10.844715118,0.011239178,0.000317301,10.983185660,10.94,0.04,17464
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.127756030,10.781368875,0.011255521,0.000282858,10.920663284,10.86,0.06,17464
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.119730636,13.651484844,0.011799704,0.000315285,13.783330469,13.74,0.04,17604
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.121159914,13.689287283,0.011903301,0.000354868,13.822705366,13.76,0.05,17604
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.122844092,13.852880747,0.011866193,0.000373121,13.987964153,13.94,0.04,17604
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.119907504,16.625875959,0.012554043,0.000357293,16.758694799,16.72,0.04,17740
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.119533692,16.645258022,0.012581474,0.000348256,16.777721444,16.73,0.04,17740
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.120665941,16.720078341,0.012509716,0.000385363,16.853639361,16.80,0.04,17740
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.120068172,20.593453022,0.000041904,0.007302965,20.720866063,20.68,0.03,17884
