input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f1_no1.utv,1000,10000,2,0.025966,0.405620,0.002698,0.000370,0.434654,0.42,0.01,3036
input/test_n1000_m10000_f1_no2.utv,1000,10000,2,0.025078,0.381452,0.002560,0.000354,0.409444,0.40,0.01,3080
input/test_n1000_m10000_f1_no3.utv,1000,10000,2,0.025981,0.382002,0.002418,0.000647,0.411048,0.40,0.01,2996
input/test_n1000_m20000_f1_no1.utv,1000,20000,1,0.053611,0.763118,0.006826,0.003146,0.826701,0.80,0.02,4864
input/test_n1000_m20000_f1_no2.utv,1000,20000,1,0.050273,0.765096,0.005487,0.002939,0.823795,0.81,0.01,4856
input/test_n1000_m20000_f1_no3.utv,1000,20000,2,0.051196,0.761582,0.003578,0.000783,0.817139,0.78,0.03,4644
input/test_n1000_m30000_f1_no1.utv,1000,30000,2,0.081526,1.369755,0.006871,0.001084,1.459236,1.44,0.02,6128
input/test_n1000_m30000_f1_no2.utv,1000,30000,1,0.080170,1.503878,0.008859,0.004149,1.597056,1.56,0.04,6388
input/test_n1000_m30000_f1_no3.utv,1000,30000,1,0.080621,1.642645,0.009543,0.004327,1.737136,1.71,0.02,6396
input/test_n1000_m40000_f1_no1.utv,1000,40000,1,0.108259,4.372768,0.019143,0.008189,4.508359,4.48,0.03,8000
input/test_n1000_m40000_f1_no2.utv,1000,40000,1,0.108036,4.191974,0.017763,0.007506,4.325279,4.30,0.02,8036
input/test_n1000_m40000_f1_no3.utv,1000,40000,1,0.112062,4.418931,0.017276,0.007417,4.555686,4.53,0.02,8068
input/test_n1000_m50000_f1_no1.utv,1000,50000,2,0.131269,9.625729,0.022619,0.000895,9.780512,9.74,0.04,9296
input/test_n1000_m50000_f1_no2.utv,1000,50000,1,0.138210,9.801422,0.032075,0.012479,9.984186,9.93,0.05,9544
input/test_n1000_m50000_f1_no3.utv,1000,50000,1,0.137120,9.627746,0.033721,0.013487,9.812074,9.77,0.04,9592
input/test_n1000_m60000_f1_no1.utv,1000,60000,1,0.166393,14.140505,0.049673,0.019394,14.375965,14.30,0.08,11108
input/test_n1000_m60000_f1_no2.utv,1000,60000,2,0.172125,13.996939,0.030920,0.000852,14.200836,14.16,0.04,10840
input/test_n1000_m60000_f1_no3.utv,1000,60000,2,0.168755,14.085005,0.032103,0.000871,14.286734,14.24,0.04,10828
input/test_n1000_m70000_f1_no1.utv,1000,70000,2,0.198195,17.226386,0.040744,0.000855,17.466180,17.41,0.06,12456
input/test_n1000_m70000_f1_no2.utv,1000,70000,1,0.196311,17.072020,0.065336,0.025528,17.359195,17.30,0.05,12712
input/test_n1000_m70000_f1_no3.utv,1000,70000,1,0.199071,17.240772,0.065630,0.025427,17.530900,17.47,0.06,12744
input/test_n1000_m80000_f1_no1.utv,1000,80000,1,0.227060,20.182101,0.081561,0.031606,20.522328,20.46,0.06,14204
input/test_n1000_m80000_f1_no2.utv,1000,80000,2,0.227585,20.074534,0.050372,0.000990,20.353481,20.29,0.06,14020
input/test_n1000_m80000_f1_no3.utv,1000,80000,2,0.228100,20.136042,0.050209,0.000979,20.415330,20.33,0.09,14012
input/test_n1000_m90000_f1_no1.utv,1000,90000,2,0.256826,22.612980,0.058991,0.000907,22.929704,22.84,0.09,15548
input/test_n1000_m90000_f1_no2.utv,1000,90000,1,0.253872,22.661461,0.095162,0.037394,23.047889,22.99,0.06,15868
input/test_n1000_m90000_f1_no3.utv,1000,90000,1,0.256769,22.715085,0.096262,0.037702,23.105818,23.02,0.08,15836
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0.288990,25.258615,0.109847,0.044188,25.701640,25.61,0.09,17420
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0.287875,25.364846,0.102865,0.038625,25.794211,25.72,0.08,17372
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0.286605,25.345584,0.062022,0.000897,25.695108,25.59,0.11,17076
input/test_n1000_m110000_f1_no1.utv,1000,110000,2,0.319635,27.798356,0.077271,0.000829,28.196091,28.11,0.09,18688
input/test_n1000_m110000_f1_no2.utv,1000,110000,1,0.313614,27.900386,0.124622,0.049126,28.387748,28.26,0.13,18952
input/test_n1000_m110000_f1_no3.utv,1000,110000,1,0.315572,27.919318,0.124308,0.049296,28.408494,28.31,0.10,18900
input/test_n1000_m120000_f1_no1.utv,1000,120000,1,0.343287,30.454401,0.138812,0.055216,30.991716,30.87,0.12,20500
input/test_n1000_m120000_f1_no2.utv,1000,120000,1,0.353735,30.511124,0.139220,0.055779,31.059858,30.94,0.12,20520
input/test_n1000_m120000_f1_no3.utv,1000,120000,2,0.345666,30.523474,0.086312,0.000890,30.956342,30.82,0.13,20220
input/test_n1000_m130000_f1_no1.utv,1000,130000,1,0.376861,33.011643,0.153003,0.060858,33.602365,33.51,0.09,22048
input/test_n1000_m130000_f1_no2.utv,1000,130000,2,0.381712,33.037147,0.095588,0.000957,33.515404,33.41,0.11,21780
input/test_n1000_m130000_f1_no3.utv,1000,130000,1,0.374431,32.994338,0.153546,0.060873,33.583188,33.49,0.10,22044
input/test_n1000_m140000_f1_no1.utv,1000,140000,1,0.414709,35.500206,0.166654,0.066713,36.148282,36.03,0.12,23580
input/test_n1000_m140000_f1_no2.utv,1000,140000,2,0.406020,35.589176,0.103741,0.000848,36.099785,36.02,0.09,23340
input/test_n1000_m140000_f1_no3.utv,1000,140000,2,0.410171,35.577713,0.103968,0.000919,36.092771,36.00,0.10,23376
input/test_n1000_m150000_f1_no1.utv,1000,150000,2,0.443711,38.037966,0.112339,0.000865,38.594881,38.47,0.13,24936
input/test_n1000_m150000_f1_no2.utv,1000,150000,1,0.442282,38.123280,0.180832,0.072514,38.818908,38.68,0.15,25224
input/test_n1000_m150000_f1_no3.utv,1000,150000,1,0.440451,38.368001,0.181837,0.072622,39.062911,38.92,0.14,25272
input/test_n1000_m160000_f1_no1.utv,1000,160000,1,0.464362,40.523759,0.196056,0.078632,41.262809,41.13,0.13,26732
input/test_n1000_m160000_f1_no2.utv,1000,160000,2,0.465486,40.642036,0.133204,0.000816,41.241542,41.10,0.14,26480
input/test_n1000_m160000_f1_no3.utv,1000,160000,2,0.466471,40.599499,0.121808,0.000802,41.188580,41.06,0.13,26488
input/test_n1000_m170000_f1_no1.utv,1000,170000,2,0.496214,43.214891,0.130762,0.000921,43.842788,43.69,0.15,28048
input/test_n1000_m170000_f1_no2.utv,1000,170000,1,0.495933,43.349587,0.210053,0.084443,44.140016,44.00,0.14,28384
input/test_n1000_m170000_f1_no3.utv,1000,170000,1,0.491310,43.348218,0.210127,0.084443,44.134098,43.98,0.16,28356
input/test_n1000_m180000_f1_no1.utv,1000,180000,2,0.520452,45.662441,0.139288,0.000427,46.322608,46.17,0.16,29636
input/test_n1000_m180000_f1_no2.utv,1000,180000,1,0.522445,45.731346,0.224401,0.090054,46.568246,46.45,0.12,29960
input/test_n1000_m180000_f1_no3.utv,1000,180000,1,0.523501,45.697398,0.223958,0.089722,46.534579,46.39,0.15,29932
input/test_n1000_m190000_f1_no1.utv,1000,190000,1,0.573351,48.195799,0.238564,0.095724,49.103438,48.98,0.13,31476
input/test_n1000_m190000_f1_no2.utv,1000,190000,2,0.555023,48.446106,0.152997,0.000422,49.154548,48.98,0.18,31264
input/test_n1000_m190000_f1_no3.utv,1000,190000,2,0.555880,48.451030,0.147839,0.000913,49.155662,48.96,0.20,31300
input/test_n1000_m200000_f1_no1.utv,1000,200000,2,0.586931,51.011066,0.157712,0.000823,51.756532,51.56,0.19,32828
input/test_n1000_m200000_f1_no2.utv,1000,200000,1,0.596950,51.100050,0.254010,0.102413,52.053423,51.88,0.18,32992
input/test_n1000_m200000_f1_no3.utv,1000,200000,2,0.578203,50.494552,0.126835,0.000683,51.200273,51.02,0.18,32828
