input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0,17,0,2.095074544,0.006130796,2.230728302,0.001927459,4.333861101,2.20,0.04,95812
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0,13,0,0.029821724,0.004857358,2.233788053,0.001613822,2.270080957,2.20,0.04,95808
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0,12,0,0.030357708,0.004531290,2.224114709,0.001571347,2.260575054,2.20,0.03,95812
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0,13,0,0.036214348,0.010211273,2.964784329,0.003101209,3.014311159,2.95,0.04,96772
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0,10,0,0.036249772,0.008434873,2.942231687,0.003096879,2.990013211,2.92,0.05,96768
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0,9,0,0.040587623,0.007758551,2.956845546,0.003107313,3.008299033,2.92,0.06,96772
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0,8,0,0.050531921,0.011392956,3.862190317,0.005060524,3.929175718,3.85,0.05,97712
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0,8,0,0.055161123,0.011428270,3.860088002,0.005077436,3.931754831,3.83,0.06,97712
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0,12,0,0.050083606,0.015972362,3.914136387,0.005095355,3.985287710,3.91,0.05,97708
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0,8,0,0.058971631,0.016040951,4.763588170,0.007204033,4.845804785,4.76,0.06,98660
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0,13,0,0.067771122,0.024320082,4.833402746,0.007251483,4.932745433,4.83,0.07,98652
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0,7,0,0.068296974,0.014428243,4.798057796,0.007206241,4.887989254,4.79,0.07,98652
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0,7,0,0.075790743,0.018601103,5.722883966,0.009422507,5.826698319,5.73,0.06,99592
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0,6,0,0.078695543,0.016531995,5.677012824,0.009406715,5.781647077,5.69,0.06,99592
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0,6,0,0.074282130,0.016602681,5.674319724,0.009686449,5.774890984,5.69,0.06,99596
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0,7,0,0.087048019,0.022814052,6.643701045,0.011572785,6.765135901,6.66,0.07,100532
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0,7,0,0.089565471,0.023339095,6.677362342,0.011689816,6.801956724,6.70,0.08,100532
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0,5,0,0.089920964,0.017839144,6.638676198,0.011579703,6.758016009,6.65,0.07,100532
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0,6,0,0.097399792,0.024149478,7.605873721,0.013906824,7.741329815,7.64,0.07,101468
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0,6,0,0.099001612,0.024290424,7.612981644,0.013942367,7.750216047,7.65,0.07,101472
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0,5,0,0.100108892,0.021154799,7.597793473,0.013984580,7.733041744,7.62,0.09,101472
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0,5,0,0.103935702,0.024552109,8.501884567,0.016250854,8.646623232,8.52,0.09,102408
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0,6,0,0.107882496,0.028025946,8.585741064,0.016181392,8.737830898,8.63,0.09,102408
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0,6,0,0.124466241,0.028072772,8.552447659,0.016240971,8.721227643,8.59,0.10,102404
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0,5,0,0.122093923,0.028033050,9.524796102,0.018545137,9.693468212,9.57,0.09,103348
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0,5,0,0.118577151,0.029053588,9.507143861,0.018566670,9.673341270,9.56,0.09,103348
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0,8,0,0.116110645,0.039898713,9.505161500,0.018518822,9.679689680,9.58,0.08,103348
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0,9,0,0.134113306,0.049759254,10.543246738,0.020860216,10.747979514,10.61,0.10,104284
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0,7,0,0.139119569,0.040763441,10.536491467,0.020921656,10.737296133,10.63,0.08,104284
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0,6,0,0.126811605,0.036183171,10.485414160,0.021216085,10.669625021,10.56,0.09,104288
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0,5,0,0.139054984,0.035492803,11.551099560,0.023615439,11.749262786,11.63,0.09,105220
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0,6,0,0.155722653,0.039963247,11.490983338,0.023367536,11.710036774,11.58,0.11,105220
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0,5,0,0.163844698,0.035766611,11.683487286,0.023696159,11.906794754,11.76,0.11,105220
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0,6,0,0.157659956,0.044490575,12.569292260,0.025717398,12.797160189,12.66,0.11,106160
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0,5,0,0.141641085,0.039089366,12.562712416,0.025684001,12.769126868,12.65,0.09,106164
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0,8,0,0.161932131,0.055479082,12.560706553,0.025952185,12.804069951,12.67,0.10,106160
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0,6,0,0.156240930,0.049439535,13.668355734,0.028115593,13.902151792,13.77,0.10,107100
