input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0,17,0,0.032175139,0.005892858,2.077617607,0.000972858,2.116658462,2.09,0.00,2532
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0,13,0,0.034662968,0.004688300,2.083700297,0.000947150,2.123998715,2.09,0.00,2512
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0,12,0,0.027213579,0.004667495,2.063669671,0.000948801,2.096499546,2.07,0.00,2520
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0,13,0,0.039128714,0.010110449,2.784023830,0.001860723,2.835123716,2.80,0.01,4016
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0,10,0,0.042350008,0.008100725,2.784899007,0.001920355,2.837270095,2.80,0.00,4012
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0,9,0,0.043695380,0.007442999,2.780247178,0.001867032,2.833252589,2.80,0.01,3996
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0,8,0,0.050512848,0.011323581,3.699679491,0.003213274,3.764729194,3.73,0.01,5504
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0,8,0,0.057985403,0.011344307,3.703708016,0.003203472,3.776241198,3.74,0.00,5480
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0,12,0,0.050772551,0.015849232,3.743806965,0.003228343,3.813657091,3.78,0.01,5564
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0,8,0,0.066425848,0.016006004,4.597592451,0.004744128,4.684768431,4.64,0.01,7008
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0,13,0,0.069963748,0.023979075,4.661436864,0.004706043,4.760085730,4.71,0.01,7060
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0,7,0,0.060699791,0.014463965,4.656945626,0.004780738,4.736890120,4.69,0.02,6992
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0,7,0,0.083314449,0.018588150,5.570495325,0.006291443,5.678689367,5.62,0.02,8484
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0,6,0,0.069429670,0.016758768,5.510214295,0.006336021,5.602738754,5.57,0.01,8440
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0,6,0,0.080136505,0.016752009,5.520893164,0.006299448,5.624081126,5.57,0.02,8468
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0,7,0,0.087498491,0.022801192,6.491738376,0.007945375,6.609983434,6.56,0.02,10036
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0,7,0,0.091331934,0.022769210,6.443294806,0.007937468,6.565333418,6.51,0.02,9972
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0,5,0,0.091440483,0.017748969,6.452751523,0.007950972,6.569891947,6.51,0.02,9988
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0,6,0,0.100167983,0.024026521,7.443561845,0.009612109,7.577368458,7.51,0.04,11532
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0,6,0,0.105799954,0.024066808,7.435232587,0.009625988,7.574725337,7.51,0.03,11444
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0,5,0,0.094431227,0.021071722,7.430758381,0.009678493,7.555939823,7.50,0.02,11528
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0,5,0,0.113546678,0.024439037,8.369774134,0.011404513,8.519164362,8.45,0.03,12948
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0,6,0,0.132660375,0.028125452,8.403738000,0.011418066,8.575941893,8.49,0.03,13000
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0,6,0,0.112360155,0.027969630,8.406230432,0.011376222,8.557936439,8.50,0.03,12972
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0,5,0,0.113258277,0.028120884,9.386679577,0.013195214,9.541253952,9.48,0.04,14456
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0,5,0,0.115603571,0.027906831,9.379978081,0.013155928,9.536644411,9.47,0.04,14436
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0,8,0,0.122751402,0.039849100,9.405319680,0.013199485,9.581119667,9.51,0.04,14464
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0,9,0,0.130415812,0.049389737,10.421879754,0.015039788,10.616725091,10.54,0.04,15976
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0,7,0,0.127749888,0.040689952,10.481471702,0.014992422,10.664903964,10.59,0.05,15992
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0,6,0,0.126791954,0.036232209,10.389634526,0.015023793,10.567682482,10.51,0.03,15960
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0,5,0,0.181254941,0.034898942,11.347763042,0.016703781,11.580620706,11.46,0.06,17428
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0,6,0,0.142946822,0.040387227,11.511654642,0.016983566,11.711972257,11.63,0.05,17456
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0,5,0,0.148788747,0.035265489,11.455456817,0.016889243,11.656400296,11.56,0.06,17376
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0,6,0,0.155229238,0.044712351,12.560294294,0.018723890,12.778959773,12.71,0.04,18964
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0,5,0,0.156875338,0.039259305,12.578506608,0.018692486,12.793333737,12.71,0.06,18980
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0,8,0,0.154911060,0.055306204,12.431705841,0.018550491,12.660473596,12.59,0.04,19012
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0,6,0,0.165727585,0.048902319,13.627169250,0.020560016,13.862359170,13.77,0.06,20420
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0,5,0,0.172141792,0.042726409,13.489414618,0.020512282,13.724795101,13.63,0.06,20476
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0,5,0,0.174859488,0.043070691,13.567435855,0.020575628,13.805941662,13.71,0.06,20424
