input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m170000_f1_no1.utv,1000,170000,2,0,6,0,0.280246437,0.259580167,57.320664923,0.123758873,57.984250400,52.12,0.18,110852
input/test_n1000_m170000_f1_no2.utv,1000,170000,1,0,5,0,0.233945072,0.137928107,0.045766845,0.060806249,0.478446273,0.34,0.07,26484
input/test_n1000_m170000_f1_no3.utv,1000,170000,1,0,6,0,0.302890375,0.253400539,0.069211629,0.076142009,0.701644552,0.46,0.10,26388
input/test_n1000_m180000_f1_no1.utv,1000,180000,2,0,5,0,0.353799319,0.267962964,89.345525860,0.301348686,90.268636829,85.32,0.14,111788
input/test_n1000_m180000_f1_no2.utv,1000,180000,1,0,5,0,0.345891138,0.209929745,0.122484935,0.157462462,0.835768280,0.42,0.11,27868
input/test_n1000_m180000_f1_no3.utv,1000,180000,1,0,6,0,0.220403139,0.205397219,0.051026062,0.057275661,0.534102081,0.42,0.08,27948
input/test_n1000_m190000_f1_no1.utv,1000,190000,1,0,4,0,0.267527364,0.164492117,0.066144068,0.111470388,0.609633937,0.42,0.09,29452
input/test_n1000_m190000_f1_no2.utv,1000,190000,2,0,3,0,0.304374537,0.150525272,83.100905732,0.255829673,83.811635214,79.16,0.15,112724
input/test_n1000_m190000_f1_no3.utv,1000,190000,2,0,6,0,0.258768132,0.259685772,58.291773191,0.132845083,58.943072178,56.83,0.16,112724
input/test_n1000_m200000_f1_no1.utv,1000,200000,2,0,4,0,0.333429869,0.188566343,63.106420204,0.074516427,63.702932843,61.63,0.17,113660
input/test_n1000_m200000_f1_no2.utv,1000,200000,1,0,5,0,0.374366916,0.307823016,0.112287226,0.130510573,0.924987731,0.51,0.12,30932
input/test_n1000_m200000_f1_no3.utv,1000,200000,2,0,4,0,0.285265816,0.220851550,80.389168004,0.093402493,80.988687863,77.63,0.15,113664
