input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kB)
input/test_n1000_m10000_f2_no1.utv,1000,10000,2,0.041166596,0.615127070,1.864160616,0.001252232,2.521706514,2.48,0.00,2148
input/test_n1000_m10000_f2_no2.utv,1000,10000,2,0.039228894,0.615843761,1.876863889,0.000952074,2.532888618,2.50,0.00,2124
input/test_n1000_m10000_f2_no3.utv,1000,10000,2,0.039495716,0.630808285,1.860043018,0.000939130,2.531286149,2.49,0.00,2132
input/test_n1000_m20000_f2_no1.utv,1000,20000,2,0.054672120,1.366253385,2.563188462,0.001894733,3.986008700,3.93,0.01,3644
input/test_n1000_m20000_f2_no2.utv,1000,20000,2,0.037598634,1.364505142,2.544821406,0.001858931,3.948784113,3.92,0.00,3640
input/test_n1000_m20000_f2_no3.utv,1000,20000,2,0.035519199,1.362135822,2.552360668,0.002134807,3.952150496,3.92,0.00,3624
input/test_n1000_m30000_f2_no1.utv,1000,30000,2,0.048861196,2.269788928,3.472152889,0.003219416,5.794022429,5.76,0.01,5140
input/test_n1000_m30000_f2_no2.utv,1000,30000,2,0.051830750,2.281142275,3.479412287,0.003198550,5.815583862,5.78,0.01,5104
input/test_n1000_m30000_f2_no3.utv,1000,30000,2,0.125062514,2.272481089,3.514155652,0.003183925,5.914883180,5.80,0.01,5188
input/test_n1000_m40000_f2_no1.utv,1000,40000,2,0.113403893,3.196438350,4.387608800,0.004677681,7.702128724,7.61,0.02,6644
input/test_n1000_m40000_f2_no2.utv,1000,40000,2,0.084059265,3.177660631,4.431509980,0.004666008,7.697895884,7.63,0.01,6692
input/test_n1000_m40000_f2_no3.utv,1000,40000,2,0.068959738,3.190299978,4.408269465,0.004679918,7.672209099,7.62,0.01,6628
input/test_n1000_m50000_f2_no1.utv,1000,50000,2,0.076533804,4.111222160,5.330419697,0.006495880,9.524671541,9.47,0.02,8120
input/test_n1000_m50000_f2_no2.utv,1000,50000,2,0.074547376,4.119190442,5.306533686,0.006418519,9.506690023,9.45,0.02,8076
input/test_n1000_m50000_f2_no3.utv,1000,50000,2,0.080298793,4.105945300,5.297106713,0.006650046,9.490000852,9.43,0.03,8112
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0.089797697,5.041824184,6.267778788,0.008016656,11.407417325,11.35,0.03,9680
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0.096522729,5.047847577,6.242415775,0.008109190,11.394895271,11.33,0.03,9612
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0.089710673,5.037727764,6.223273898,0.008054671,11.358767006,11.30,0.02,9632
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0.091687342,5.973831929,7.214562335,0.009697135,13.289778741,13.23,0.04,11168
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0.098788465,5.981307684,7.198257647,0.009748464,13.288102260,13.22,0.03,11080
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0.164820682,5.997965808,7.209114812,0.009716035,13.381617337,13.25,0.03,11172
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0.119349120,6.936154119,8.129641565,0.011348635,15.196493439,15.12,0.05,12592
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0.103241706,6.972404281,8.212253137,0.011458244,15.299357368,15.24,0.03,12644
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0.115185464,6.922738495,8.159750476,0.011696550,15.209370985,15.13,0.04,12616
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0.124206825,7.899706911,9.147568723,0.013176031,17.184658490,17.11,0.05,14096
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0.126248874,7.892687614,9.134398290,0.013158598,17.166493376,17.09,0.05,14076
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0.114895024,7.893045207,9.131098802,0.013365314,17.152404347,17.09,0.03,14108
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.151465449,8.899887519,10.145601178,0.014821827,19.211775973,19.12,0.06,15616
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.155169748,8.892385505,10.146627472,0.014860333,19.209043058,19.11,0.06,15636
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.217834499,8.885540178,10.107846515,0.014922604,19.226143796,19.05,0.05,15604
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0.168785112,9.908662366,11.168813649,0.016670918,21.262932045,21.16,0.06,17072
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0.172342132,9.978442953,11.214203886,0.016735774,21.381724745,21.27,0.06,17100
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0.151425147,10.062103882,11.326038244,0.016861384,21.556428657,21.46,0.06,17020
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0.153965564,10.910301765,12.188878898,0.018466830,23.271613057,23.19,0.06,18608
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0.142575222,10.977469903,12.262804391,0.018472848,23.401322364,23.32,0.05,18620
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0.157161994,11.083581441,12.364262385,0.018667606,23.623673426,23.54,0.06,18656
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0.340613594,12.114422062,13.362701425,0.020755992,25.838493073,25.57,0.06,20064
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0.165176872,11.972962350,13.264253394,0.020360381,25.422752997,25.34,0.05,20120
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0.184434965,12.265255608,13.606968440,0.020479437,26.077138450,25.97,0.07,20068
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0.170155090,13.385447403,14.709853560,0.022471880,28.287927933,28.19,0.06,21576
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0.155130848,13.424678161,14.696939514,0.022785633,28.299534156,28.22,0.06,21648
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0.151883762,13.395492081,14.640899659,0.022564542,28.210840044,28.14,0.06,21520
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0.199219920,14.730558519,15.953713966,0.024719983,30.908212388,30.79,0.09,23176
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0.203698760,14.856230448,16.180206968,0.024737792,31.264873968,31.16,0.08,23160
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0.185082946,14.969634866,16.204416715,0.025043037,31.384177564,31.29,0.07,23060
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0.340813656,16.388653126,17.612496724,0.027589689,34.369553195,34.13,0.07,24664
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0.352564099,16.597094443,17.703859326,0.027515786,34.681033654,34.42,0.07,24592
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0.190420070,16.544866273,17.709850989,0.027620535,34.472757867,34.38,0.07,24572
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0.200732226,18.068463327,19.233105740,0.030014717,37.532316010,37.44,0.08,26096
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0.224011561,17.787670579,19.056845819,0.030028394,37.098556353,36.97,0.08,26080
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0.188056538,18.143107575,19.401368958,0.030136534,37.762669605,37.68,0.06,26064
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0.271423461,19.902774600,21.078037256,0.032889711,41.285125028,41.12,0.08,27728
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0.209617758,20.122750684,21.244114726,0.032792858,41.609276026,41.50,0.08,27620
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0.216216086,19.793950836,21.048824438,0.033452400,41.092443760,40.98,0.07,27688
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0.252808067,22.341068190,23.323851690,0.036055607,45.953783554,45.81,0.10,29052
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0.218089364,22.292445004,23.325329682,0.036129275,45.871993325,45.76,0.09,29072
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0.220503545,22.300094879,23.370732367,0.036329034,45.927659825,45.81,0.10,29180
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0.224648157,24.935380147,25.846275107,0.039446272,51.045749683,50.94,0.08,30504
input/test_n1000_m200000_f2_no2.utv,1000,200000,2,0.220071236,24.506700905,25.433646722,0.039575626,50.199994489,50.10,0.08,30564
input/test_n1000_m200000_f2_no3.utv,1000,200000,2,0.220760982,24.800305854,25.674584590,0.039800661,50.735452087,50.63,0.08,30560
