input file,variables,constraints,f,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0.283218,21.755796,0.061005,0.000882,22.100901,22.02,0.09,17108
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0.292107,24.100841,0.065868,0.000816,24.459632,24.40,0.06,17056
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0.293287,24.744987,0.067171,0.000871,25.106316,25.02,0.08,17088
input/test_n2000_m100000_f2_no1.utv,2000,100000,2,0.291848,49.934451,0.061415,0.001057,50.288771,50.22,0.07,17228
input/test_n2000_m100000_f2_no2.utv,2000,100000,2,0.287335,50.349874,0.067202,0.000947,50.705358,50.60,0.10,17212
input/test_n2000_m100000_f2_no3.utv,2000,100000,2,0.321390,50.386556,0.063240,0.000919,50.772105,50.70,0.06,17200
input/test_n3000_m100000_f2_no1.utv,3000,100000,2,0.286023,75.424232,0.063062,0.001088,75.774405,75.66,0.11,17344
input/test_n3000_m100000_f2_no2.utv,3000,100000,2,0.286845,75.503625,0.072934,0.001056,75.864460,75.78,0.08,17348
input/test_n3000_m100000_f2_no3.utv,3000,100000,2,0.295837,75.496344,0.070771,0.001064,75.864016,75.78,0.08,17328
input/test_n4000_m100000_f2_no1.utv,4000,100000,2,0.291999,100.540580,0.071841,0.001109,100.905529,100.82,0.08,17540
input/test_n4000_m100000_f2_no2.utv,4000,100000,2,0.288687,101.151078,0.072416,0.001202,101.513383,101.42,0.09,17516
input/test_n4000_m100000_f2_no3.utv,4000,100000,2,0.300906,101.123245,0.072093,0.001213,101.497457,101.41,0.08,17456
input/test_n5000_m100000_f2_no1.utv,5000,100000,2,0.293408,126.874195,0.074120,0.001229,127.242952,127.11,0.13,17612
input/test_n5000_m100000_f2_no2.utv,5000,100000,2,0.300375,126.848945,0.073255,0.001298,127.223873,127.14,0.08,17636
input/test_n5000_m100000_f2_no3.utv,5000,100000,2,0.289241,126.259659,0.075324,0.001286,126.625510,126.56,0.06,17696
input/test_n6000_m100000_f2_no1.utv,6000,100000,2,0.291091,151.932152,0.080880,0.001412,152.305535,152.22,0.08,17840
input/test_n6000_m100000_f2_no2.utv,6000,100000,2,0.294635,152.655203,0.076373,0.001570,153.027781,152.91,0.11,17792
input/test_n6000_m100000_f2_no3.utv,6000,100000,2,0.290817,143.783583,0.051541,0.001156,144.127097,144.02,0.11,17752
input/test_n7000_m100000_f2_no1.utv,7000,100000,0,0.268926,140.596314,0.000291,0.036058,140.901589,140.83,0.07,17936
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0.268306,132.877595,0.054676,0.001217,133.201794,133.13,0.07,17920
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0.269250,131.054537,0.052351,0.001214,131.377352,131.32,0.05,17940
input/test_n8000_m100000_f2_no1.utv,8000,100000,
