input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,algorithm,user,system,maximum resident set size (kB)
input/test_n1000_m60000_f2_no1.utv,1000,60000,2,0,7,0,0.058253244,0.024569063,0.004439414,0.000170026,0.029178503,0.04,0.00,14584
input/test_n1000_m60000_f2_no2.utv,1000,60000,2,0,6,0,0.063546690,0.023069370,0.004025434,0.000172600,0.027267404,0.04,0.00,14584
input/test_n1000_m60000_f2_no3.utv,1000,60000,2,0,5,0,0.043714210,0.023396568,0.004276752,0.000175862,0.027849182,0.04,0.00,14584
input/test_n1000_m70000_f2_no1.utv,1000,70000,2,0,8,0,0.046500438,0.031627298,0.005332931,0.000196851,0.037157080,0.05,0.00,16772
input/test_n1000_m70000_f2_no2.utv,1000,70000,2,0,6,0,0.037947039,0.028454145,0.004851880,0.000173917,0.033479942,0.05,0.00,16768
input/test_n1000_m70000_f2_no3.utv,1000,70000,2,0,6,0,0.050964268,0.027908641,0.004796899,0.000115210,0.032820750,0.05,0.00,16768
input/test_n1000_m80000_f2_no1.utv,1000,80000,2,0,5,0,0.051342594,0.033696859,0.005616302,0.000196056,0.039509217,0.06,0.00,18956
input/test_n1000_m80000_f2_no2.utv,1000,80000,2,0,7,0,0.047305086,0.035613358,0.005916762,0.000226646,0.041756766,0.06,0.00,18956
input/test_n1000_m80000_f2_no3.utv,1000,80000,2,0,5,0,0.046921742,0.033426226,0.005819241,0.000213737,0.039459204,0.05,0.00,18960
input/test_n1000_m90000_f2_no1.utv,1000,90000,2,0,5,0,0.059811861,0.039895500,0.006792381,0.000225660,0.046913541,0.06,0.01,21144
input/test_n1000_m90000_f2_no2.utv,1000,90000,2,0,4,0,0.058932589,0.039622919,0.006689226,0.000232112,0.046544257,0.06,0.01,21140
input/test_n1000_m90000_f2_no3.utv,1000,90000,2,0,6,0,0.062297602,0.041778816,0.006755429,0.000238702,0.048772947,0.07,0.00,21140
input/test_n1000_m100000_f2_no1.utv,1000,100000,2,0,8,0,0.036889905,0.055565803,0.008292744,0.001268495,0.065127042,0.08,0.01,23336
input/test_n1000_m100000_f2_no2.utv,1000,100000,2,0,5,0,0.036900975,0.047335803,0.008206463,0.001101976,0.056644242,0.08,0.00,23332
input/test_n1000_m100000_f2_no3.utv,1000,100000,2,0,7,0,0.037203223,0.049628880,0.008390627,0.001300383,0.059319890,0.08,0.01,23328
input/test_n1000_m110000_f2_no1.utv,1000,110000,2,0,4,0,0.060532375,0.053440947,0.010468811,0.000275889,0.064185647,0.09,0.01,25516
input/test_n1000_m110000_f2_no2.utv,1000,110000,2,0,4,0,0.058569901,0.053127396,0.009919723,0.000273029,0.063320148,0.09,0.00,25520
input/test_n1000_m110000_f2_no3.utv,1000,110000,2,0,4,0,0.060537282,0.053118171,0.009901282,0.000242195,0.063261648,0.08,0.01,25524
input/test_n1000_m120000_f2_no1.utv,1000,120000,2,0,6,0,0.064839120,0.064687777,0.013930543,0.000262486,0.078880806,0.11,0.00,27708
input/test_n1000_m120000_f2_no2.utv,1000,120000,2,0,4,0,0.060915238,0.060780627,0.012288342,0.000277967,0.073346936,0.10,0.00,27712
input/test_n1000_m120000_f2_no3.utv,1000,120000,2,0,5,0,0.064994620,0.062422870,0.012348476,0.000332325,0.075103671,0.10,0.01,27708
input/test_n1000_m130000_f2_no1.utv,1000,130000,2,0,5,0,0.064287408,0.068991694,0.015170291,0.000237755,0.084399740,0.11,0.01,29896
input/test_n1000_m130000_f2_no2.utv,1000,130000,2,0,4,0,0.070779274,0.066913373,0.015272568,0.000250860,0.082436801,0.11,0.01,29896
input/test_n1000_m130000_f2_no3.utv,1000,130000,2,0,5,0,0.070854208,0.069726861,0.014485308,0.000281832,0.084494001,0.12,0.01,29896
input/test_n1000_m140000_f2_no1.utv,1000,140000,2,0,4,0,0.064354628,0.076404115,0.017556597,0.000282916,0.094243628,0.13,0.01,32084
input/test_n1000_m140000_f2_no2.utv,1000,140000,2,0,5,0,0.067880155,0.077327708,0.018159749,0.000298092,0.095785549,0.13,0.01,32080
input/test_n1000_m140000_f2_no3.utv,1000,140000,2,0,4,0,0.068574724,0.074477524,0.017778461,0.000254119,0.092510104,0.12,0.01,32088
input/test_n1000_m150000_f2_no1.utv,1000,150000,2,0,4,0,0.073193694,0.080368741,0.020841917,0.000236543,0.101447201,0.14,0.01,34268
input/test_n1000_m150000_f2_no2.utv,1000,150000,2,0,7,0,0.072074171,0.087137769,0.020541291,0.000208091,0.107887151,0.14,0.01,34268
input/test_n1000_m150000_f2_no3.utv,1000,150000,2,0,4,0,0.071932078,0.080646146,0.020999853,0.000261609,0.101907608,0.13,0.01,34272
input/test_n1000_m160000_f2_no1.utv,1000,160000,2,0,9,0,0.073330490,0.100658903,0.023072378,0.000235076,0.123966357,0.16,0.01,36456
input/test_n1000_m160000_f2_no2.utv,1000,160000,2,0,4,0,0.076787253,0.087292354,0.023271113,0.000238821,0.110802288,0.15,0.01,36452
input/test_n1000_m160000_f2_no3.utv,1000,160000,2,0,4,0,0.069177950,0.086118078,0.023729361,0.000250358,0.110097797,0.14,0.01,36460
input/test_n1000_m170000_f2_no1.utv,1000,170000,2,0,4,0,0.081048855,0.097532705,0.026852205,0.000348406,0.124733316,0.17,0.01,38648
input/test_n1000_m170000_f2_no2.utv,1000,170000,2,0,5,0,0.103772007,0.101321450,0.026183802,0.000249429,0.127754681,0.17,0.02,38648
input/test_n1000_m170000_f2_no3.utv,1000,170000,2,0,6,0,0.080339291,0.099844707,0.025705502,0.000201114,0.125751323,0.16,0.01,38644
input/test_n1000_m180000_f2_no1.utv,1000,180000,2,0,11,0,0.084267290,0.120986849,0.028525976,0.000242970,0.149755795,0.19,0.01,40832
input/test_n1000_m180000_f2_no2.utv,1000,180000,2,0,6,0,0.084532742,0.112753418,0.030383516,0.000248620,0.143385554,0.19,0.02,40828
input/test_n1000_m180000_f2_no3.utv,1000,180000,2,0,5,0,0.081118240,0.108948953,0.029788989,0.000237561,0.138975503,0.18,0.01,40836
input/test_n1000_m190000_f2_no1.utv,1000,190000,2,0,3,0,0.089993792,0.111502939,0.033246460,0.037448464,0.182197863,0.23,0.01,43020
input/test_n1000_m190000_f2_no2.utv,1000,190000,2,0,4,0,0.083713680,0.113763815,0.032776052,0.036839869,0.183379736,0.23,0.01,43020
input/test_n1000_m190000_f2_no3.utv,1000,190000,2,0,5,0,0.090095885,0.124270086,0.038787621,0.052476098,0.215533805,0.27,0.01,43024
input/test_n1000_m200000_f2_no1.utv,1000,200000,2,0,5,0,0.090760352,0.123109795,0.037962596,0.045862030,0.206934421,0.25,0.02,45208
input/test_n1000_m200000_f2_no2.utv,1000,200000,2,0,4,0,0.097927935,0.127100771,0.035990188,0.042993012,0.206083971,0.25,0.02,45212
input/test_n1000_m200000_f2_no3.utv,1000,200000,2,0,4,0,0.096170726,0.115419575,0.034119192,0.040707351,0.190246118,0.23,0.01,45208
