input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m10000_f0_no1.utv,1000,10000,0,0,1,4,0.049879797,0.001010967,0.000039783,0.001033850,0.051964397,0.01,0.00,1856
input/test_n1000_m10000_f0_no2.utv,1000,10000,0,0,2,19,0.042154938,0.001572571,0.000058931,0.001507721,0.045294161,0.00,0.00,1856
input/test_n1000_m10000_f0_no3.utv,1000,10000,0,0,3,20,0.033693244,0.001655742,0.000039515,0.001034867,0.036423368,0.01,0.00,1860
input/test_n1000_m20000_f0_no1.utv,1000,20000,0,0,2,11,0.049910974,0.002622836,0.000034392,0.001971306,0.054539508,0.01,0.00,3020
input/test_n1000_m20000_f0_no2.utv,1000,20000,0,0,1,4,0.042955361,0.001657867,0.000029716,0.001918463,0.046561407,0.01,0.00,3016
input/test_n1000_m20000_f0_no3.utv,1000,20000,0,0,1,11,0.038771057,0.001970550,0.000034830,0.001951128,0.042727565,0.01,0.00,3016
input/test_n1000_m30000_f0_no1.utv,1000,30000,0,0,1,10,0.056859358,0.004679796,0.000057856,0.003734430,0.065331440,0.03,0.01,4172
input/test_n1000_m30000_f0_no2.utv,1000,30000,0,0,2,6,0.048322985,0.005533142,0.000062784,0.005392504,0.059311415,0.03,0.01,4172
input/test_n1000_m30000_f0_no3.utv,1000,30000,0,0,1,15,0.048938542,0.006268841,0.000060447,0.006215084,0.061482914,0.02,0.01,4172
input/test_n1000_m40000_f0_no1.utv,1000,40000,0,0,1,9,0.064943995,0.009603727,0.000052548,0.010976061,0.085576331,0.04,0.01,5332
input/test_n1000_m40000_f0_no2.utv,1000,40000,0,0,1,5,0.060226168,0.007508339,0.000059558,0.005007942,0.072802007,0.03,0.02,5332
input/test_n1000_m40000_f0_no3.utv,1000,40000,0,0,1,12,0.060854496,0.005141000,0.000045250,0.004920011,0.070960757,0.03,0.01,5336
input/test_n1000_m50000_f0_no1.utv,1000,50000,0,0,1,9,0.070079543,0.006047471,0.000031698,0.006505610,0.082664322,0.04,0.02,6396
input/test_n1000_m50000_f0_no2.utv,1000,50000,0,0,1,5,0.067060671,0.005556721,0.000031912,0.006475672,0.079124976,0.03,0.02,6400
input/test_n1000_m50000_f0_no3.utv,1000,50000,0,0,1,7,0.071948541,0.006058745,0.000030446,0.006503037,0.084540769,0.04,0.02,6396
input/test_n1000_m60000_f0_no1.utv,1000,60000,0,0,1,3,0.080231323,0.007630267,0.000035538,0.008231024,0.096128152,0.05,0.02,7332
